Sourcefile	20160325 134535 Dosing_12CO_13CO.qmp
Exporttime	3/25/2016 02:07:10.661 PM

Start Time	3/25/2016 01:50:22.070 PM
End Time	3/25/2016 02:06:41.544 PM

		12C			13C			14N			H2O			CO/N2			13CO			CO2	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	
3/25/2016 1:54:21 PM	239.757	3.833586e-013	3/25/2016 1:54:22 PM	239.971	1.329552e-013	3/25/2016 1:54:22 PM	240.186	1.610808e-013	3/25/2016 1:54:22 PM	240.407	5.257516e-013	3/25/2016 1:54:22 PM	240.621	1.850325e-012	3/25/2016 1:54:22 PM	240.836	1.680499e-013	3/25/2016 1:54:23 PM	241.064	3.913055e-013
3/25/2016 1:54:23 PM	241.289	3.993024e-013	3/25/2016 1:54:23 PM	241.504	1.621366e-013	3/25/2016 1:54:23 PM	241.720	1.409090e-013	3/25/2016 1:54:24 PM	241.949	4.584012e-013	3/25/2016 1:54:24 PM	242.164	1.730147e-012	3/25/2016 1:54:24 PM	242.385	1.897928e-013	3/25/2016 1:54:24 PM	242.600	4.112269e-013
3/25/2016 1:54:24 PM	242.830	4.138398e-013	3/25/2016 1:54:25 PM	243.044	1.260833e-013	3/25/2016 1:54:25 PM	243.267	1.565001e-013	3/25/2016 1:54:25 PM	243.493	5.729554e-013	3/25/2016 1:54:25 PM	243.708	1.693635e-012	3/25/2016 1:54:25 PM	243.924	1.631201e-013	3/25/2016 1:54:26 PM	244.143	3.334449e-013
3/25/2016 1:54:26 PM	244.363	3.684827e-013	3/25/2016 1:54:26 PM	244.586	1.413442e-013	3/25/2016 1:54:26 PM	244.815	1.501705e-013	3/25/2016 1:54:27 PM	245.033	5.187815e-013	3/25/2016 1:54:27 PM	245.253	1.811620e-012	3/25/2016 1:54:27 PM	245.473	1.321518e-013	3/25/2016 1:54:27 PM	245.696	4.207837e-013
3/25/2016 1:54:27 PM	245.923	3.987491e-013	3/25/2016 1:54:28 PM	246.143	1.291056e-013	3/25/2016 1:54:28 PM	246.361	1.424585e-013	3/25/2016 1:54:28 PM	246.583	5.356516e-013	3/25/2016 1:54:28 PM	246.797	1.837835e-012	3/25/2016 1:54:29 PM	247.023	1.625199e-013	3/25/2016 1:54:29 PM	247.250	3.825164e-013
3/25/2016 1:54:29 PM	247.479	4.210515e-013	3/25/2016 1:54:29 PM	247.696	1.257982e-013	3/25/2016 1:54:29 PM	247.912	1.620732e-013	3/25/2016 1:54:30 PM	248.146	4.874524e-013	3/25/2016 1:54:30 PM	248.362	1.742099e-012	3/25/2016 1:54:30 PM	248.582	1.649527e-013	3/25/2016 1:54:30 PM	248.801	3.328456e-013
3/25/2016 1:54:31 PM	249.031	4.537466e-013	3/25/2016 1:54:31 PM	249.246	1.345412e-013	3/25/2016 1:54:31 PM	249.467	1.422350e-013	3/25/2016 1:54:31 PM	249.687	5.420301e-013	3/25/2016 1:54:31 PM	249.901	1.738044e-012	3/25/2016 1:54:32 PM	250.117	1.705909e-013	3/25/2016 1:54:32 PM	250.337	3.676165e-013
3/25/2016 1:54:32 PM	250.560	3.896082e-013	3/25/2016 1:54:32 PM	250.778	1.331151e-013	3/25/2016 1:54:33 PM	250.993	1.618905e-013	3/25/2016 1:54:33 PM	251.228	5.379110e-013	3/25/2016 1:54:33 PM	251.446	1.871678e-012	3/25/2016 1:54:33 PM	251.668	1.625936e-013	3/25/2016 1:54:33 PM	251.896	3.566175e-013
3/25/2016 1:54:34 PM	252.121	4.357486e-013	3/25/2016 1:54:34 PM	252.341	1.240213e-013	3/25/2016 1:54:34 PM	252.562	1.505260e-013	3/25/2016 1:54:34 PM	252.783	5.255544e-013	3/25/2016 1:54:35 PM	252.998	1.815897e-012	3/25/2016 1:54:35 PM	253.219	1.750875e-013	3/25/2016 1:54:35 PM	253.444	3.583139e-013
3/25/2016 1:54:35 PM	253.669	4.009403e-013	3/25/2016 1:54:35 PM	253.884	1.337778e-013	3/25/2016 1:54:36 PM	254.105	1.712864e-013	3/25/2016 1:54:36 PM	254.324	4.991597e-013	3/25/2016 1:54:36 PM	254.539	1.733967e-012	3/25/2016 1:54:36 PM	254.762	1.640819e-013	3/25/2016 1:54:37 PM	254.983	3.912645e-013
3/25/2016 1:54:37 PM	255.210	3.486787e-013	3/25/2016 1:54:37 PM	255.432	1.273517e-013	3/25/2016 1:54:37 PM	255.653	1.430173e-013	3/25/2016 1:54:37 PM	255.868	5.481380e-013	3/25/2016 1:54:38 PM	256.083	1.800947e-012	3/25/2016 1:54:38 PM	256.302	1.955055e-013	3/25/2016 1:54:38 PM	256.525	3.688802e-013
3/25/2016 1:54:38 PM	256.752	4.292140e-013	3/25/2016 1:54:39 PM	256.973	1.568829e-013	3/25/2016 1:54:39 PM	257.188	1.467894e-013	3/25/2016 1:54:39 PM	257.404	5.485457e-013	3/25/2016 1:54:39 PM	257.619	1.780526e-012	3/25/2016 1:54:39 PM	257.847	1.587593e-013	3/25/2016 1:54:40 PM	258.076	3.767681e-013
3/25/2016 1:54:40 PM	258.303	4.185496e-013	3/25/2016 1:54:40 PM	258.526	1.225402e-013	3/25/2016 1:54:40 PM	258.746	1.552350e-013	3/25/2016 1:54:41 PM	258.968	4.896949e-013	3/25/2016 1:54:41 PM	259.188	1.833152e-012	3/25/2016 1:54:41 PM	259.407	1.556728e-013	3/25/2016 1:54:41 PM	259.626	4.003362e-013
3/25/2016 1:54:41 PM	259.852	3.753368e-013	3/25/2016 1:54:42 PM	260.071	1.287444e-013	3/25/2016 1:54:42 PM	260.291	1.702331e-013	3/25/2016 1:54:42 PM	260.515	5.650535e-013	3/25/2016 1:54:42 PM	260.737	1.689086e-012	3/25/2016 1:54:43 PM	260.960	1.612511e-013	3/25/2016 1:54:43 PM	261.183	4.126457e-013
3/25/2016 1:54:43 PM	261.404	3.882020e-013	3/25/2016 1:54:43 PM	261.619	1.476513e-013	3/25/2016 1:54:43 PM	261.835	1.681850e-013	3/25/2016 1:54:44 PM	262.059	4.763216e-013	3/25/2016 1:54:44 PM	262.274	1.770848e-012	3/25/2016 1:54:44 PM	262.495	1.903891e-013	3/25/2016 1:54:44 PM	262.713	4.325899e-013
3/25/2016 1:54:45 PM	262.940	4.081788e-013	3/25/2016 1:54:45 PM	263.164	1.491551e-013	3/25/2016 1:54:45 PM	263.382	1.270323e-013	3/25/2016 1:54:45 PM	263.608	5.314918e-013	3/25/2016 1:54:45 PM	263.821	1.768469e-012	3/25/2016 1:54:46 PM	264.041	1.770361e-013	3/25/2016 1:54:46 PM	264.256	4.067709e-013
3/25/2016 1:54:46 PM	264.477	4.099249e-013	3/25/2016 1:54:46 PM	264.692	1.281691e-013	3/25/2016 1:54:46 PM	264.907	1.744995e-013	3/25/2016 1:54:47 PM	265.128	5.105436e-013	3/25/2016 1:54:47 PM	265.343	1.838915e-012	3/25/2016 1:54:47 PM	265.562	1.650089e-013	3/25/2016 1:54:47 PM	265.783	4.311577e-013
3/25/2016 1:54:48 PM	266.011	3.722791e-013	3/25/2016 1:54:48 PM	266.230	1.481406e-013	3/25/2016 1:54:48 PM	266.445	1.738874e-013	3/25/2016 1:54:48 PM	266.668	5.574705e-013	3/25/2016 1:54:48 PM	266.883	1.809806e-012	3/25/2016 1:54:49 PM	267.105	1.626486e-013	3/25/2016 1:54:49 PM	267.331	3.721353e-013
3/25/2016 1:54:49 PM	267.552	3.993585e-013	3/25/2016 1:54:49 PM	267.772	1.361573e-013	3/25/2016 1:54:50 PM	267.989	1.844298e-013	3/25/2016 1:54:50 PM	268.210	5.184924e-013	3/25/2016 1:54:50 PM	268.432	1.833527e-012	3/25/2016 1:54:50 PM	268.646	1.792171e-013	3/25/2016 1:54:50 PM	268.867	4.078293e-013
3/25/2016 1:54:51 PM	269.087	3.988085e-013	3/25/2016 1:54:51 PM	269.308	1.388571e-013	3/25/2016 1:54:51 PM	269.527	1.381371e-013	3/25/2016 1:54:51 PM	269.756	5.465891e-013	3/25/2016 1:54:52 PM	269.970	1.737036e-012	3/25/2016 1:54:52 PM	270.188	1.844376e-013	3/25/2016 1:54:52 PM	270.416	4.038863e-013
3/25/2016 1:54:52 PM	270.642	3.844136e-013	3/25/2016 1:54:52 PM	270.859	1.155326e-013	3/25/2016 1:54:53 PM	271.079	1.592373e-013	3/25/2016 1:54:53 PM	271.303	5.392020e-013	3/25/2016 1:54:53 PM	271.519	1.729979e-012	3/25/2016 1:54:53 PM	271.738	1.694881e-013	3/25/2016 1:54:54 PM	271.953	3.406980e-013
3/25/2016 1:54:54 PM	272.176	3.802357e-013	3/25/2016 1:54:54 PM	272.396	1.479905e-013	3/25/2016 1:54:54 PM	272.610	1.325258e-013	3/25/2016 1:54:54 PM	272.834	5.311535e-013	3/25/2016 1:54:55 PM	273.049	1.892741e-012	3/25/2016 1:54:55 PM	273.268	1.689152e-013	3/25/2016 1:54:55 PM	273.489	3.708844e-013
3/25/2016 1:54:55 PM	273.716	4.231545e-013	3/25/2016 1:54:56 PM	273.931	1.345080e-013	3/25/2016 1:54:56 PM	274.146	1.597270e-013	3/25/2016 1:54:56 PM	274.366	5.796525e-013	3/25/2016 1:54:56 PM	274.582	1.860003e-012	3/25/2016 1:54:56 PM	274.802	1.839471e-013	3/25/2016 1:54:57 PM	275.024	3.789948e-013
3/25/2016 1:54:57 PM	275.249	4.162759e-013	3/25/2016 1:54:57 PM	275.467	1.442674e-013	3/25/2016 1:54:57 PM	275.681	1.585617e-013	3/25/2016 1:54:57 PM	275.902	5.222376e-013	3/25/2016 1:54:58 PM	276.117	1.781173e-012	3/25/2016 1:54:58 PM	276.332	1.993240e-013	3/25/2016 1:54:58 PM	276.549	3.842041e-013
3/25/2016 1:54:58 PM	276.775	4.034128e-013	3/25/2016 1:54:59 PM	276.989	1.281182e-013	3/25/2016 1:54:59 PM	277.205	1.556806e-013	3/25/2016 1:54:59 PM	277.441	6.279325e-013	3/25/2016 1:54:59 PM	277.657	1.763941e-012	3/25/2016 1:54:59 PM	277.873	1.729879e-013	3/25/2016 1:55:00 PM	278.090	3.914463e-013
3/25/2016 1:55:00 PM	278.312	4.335283e-013	3/25/2016 1:55:00 PM	278.527	1.259200e-013	3/25/2016 1:55:00 PM	278.742	1.640315e-013	3/25/2016 1:55:01 PM	278.959	5.783174e-013	3/25/2016 1:55:01 PM	279.174	1.819125e-012	3/25/2016 1:55:01 PM	279.389	1.711201e-013	3/25/2016 1:55:01 PM	279.606	4.441474e-013
3/25/2016 1:55:01 PM	279.834	3.512189e-013	3/25/2016 1:55:02 PM	280.049	1.360605e-013	3/25/2016 1:55:02 PM	280.264	1.570056e-013	3/25/2016 1:55:02 PM	280.483	5.023401e-013	3/25/2016 1:55:02 PM	280.699	1.827133e-012	3/25/2016 1:55:02 PM	280.918	1.775065e-013	3/25/2016 1:55:03 PM	281.135	4.342493e-013
3/25/2016 1:55:03 PM	281.350	3.984697e-013	3/25/2016 1:55:03 PM	281.569	1.428915e-013	3/25/2016 1:55:03 PM	281.783	1.617978e-013	3/25/2016 1:55:04 PM	282.003	6.063061e-013	3/25/2016 1:55:04 PM	282.217	1.880616e-012	3/25/2016 1:55:04 PM	282.435	1.814111e-013	3/25/2016 1:55:04 PM	282.657	3.794422e-013
3/25/2016 1:55:04 PM	282.885	4.187437e-013	3/25/2016 1:55:05 PM	283.099	1.605064e-013	3/25/2016 1:55:05 PM	283.313	1.415194e-013	3/25/2016 1:55:05 PM	283.533	6.119897e-013	3/25/2016 1:55:05 PM	283.746	1.804748e-012	3/25/2016 1:55:06 PM	283.961	2.215649e-013	3/25/2016 1:55:06 PM	284.189	3.944067e-013
3/25/2016 1:55:06 PM	284.411	4.059839e-013	3/25/2016 1:55:06 PM	284.631	1.235904e-013	3/25/2016 1:55:06 PM	284.845	1.752216e-013	3/25/2016 1:55:07 PM	285.064	5.564932e-013	3/25/2016 1:55:07 PM	285.278	1.868038e-012	3/25/2016 1:55:07 PM	285.497	1.642684e-013	3/25/2016 1:55:07 PM	285.722	4.429995e-013
3/25/2016 1:55:08 PM	285.945	3.953687e-013	3/25/2016 1:55:08 PM	286.159	1.248986e-013	3/25/2016 1:55:08 PM	286.373	1.594346e-013	3/25/2016 1:55:08 PM	286.603	5.545877e-013	3/25/2016 1:55:08 PM	286.816	1.885646e-012	3/25/2016 1:55:09 PM	287.033	1.773256e-013	3/25/2016 1:55:09 PM	287.252	4.348038e-013
3/25/2016 1:55:09 PM	287.471	4.149859e-013	3/25/2016 1:55:09 PM	287.685	1.541023e-013	3/25/2016 1:55:09 PM	287.899	1.708498e-013	3/25/2016 1:55:10 PM	288.125	5.744303e-013	3/25/2016 1:55:10 PM	288.339	1.841437e-012	3/25/2016 1:55:10 PM	288.557	1.742573e-013	3/25/2016 1:55:10 PM	288.780	3.635363e-013
3/25/2016 1:55:11 PM	289.000	4.133257e-013	3/25/2016 1:55:11 PM	289.216	1.262365e-013	3/25/2016 1:55:11 PM	289.431	1.550880e-013	3/25/2016 1:55:11 PM	289.659	6.132250e-013	3/25/2016 1:55:11 PM	289.873	1.866198e-012	3/25/2016 1:55:12 PM	290.092	1.729033e-013	3/25/2016 1:55:12 PM	290.319	4.411906e-013
3/25/2016 1:55:12 PM	290.542	4.083012e-013	3/25/2016 1:55:12 PM	290.757	1.305654e-013	3/25/2016 1:55:13 PM	290.971	1.493816e-013	3/25/2016 1:55:13 PM	291.198	5.379199e-013	3/25/2016 1:55:13 PM	291.413	1.787705e-012	3/25/2016 1:55:13 PM	291.628	1.785947e-013	3/25/2016 1:55:13 PM	291.843	3.872723e-013
3/25/2016 1:55:14 PM	292.063	3.906711e-013	3/25/2016 1:55:14 PM	292.278	1.418710e-013	3/25/2016 1:55:14 PM	292.493	1.616608e-013	3/25/2016 1:55:14 PM	292.720	5.495346e-013	3/25/2016 1:55:15 PM	292.935	1.857283e-012	3/25/2016 1:55:15 PM	293.154	1.812846e-013	3/25/2016 1:55:15 PM	293.383	3.635127e-013
3/25/2016 1:55:15 PM	293.603	4.456951e-013	3/25/2016 1:55:15 PM	293.824	1.424069e-013	3/25/2016 1:55:16 PM	294.037	1.652519e-013	3/25/2016 1:55:16 PM	294.265	5.535127e-013	3/25/2016 1:55:16 PM	294.479	1.887136e-012	3/25/2016 1:55:16 PM	294.693	1.808040e-013	3/25/2016 1:55:16 PM	294.908	3.868917e-013
3/25/2016 1:55:17 PM	295.127	3.819868e-013	3/25/2016 1:55:17 PM	295.341	1.393324e-013	3/25/2016 1:55:17 PM	295.556	1.594503e-013	3/25/2016 1:55:17 PM	295.776	5.820978e-013	3/25/2016 1:55:18 PM	295.992	1.877564e-012	3/25/2016 1:55:18 PM	296.206	1.773683e-013	3/25/2016 1:55:18 PM	296.425	4.193727e-013
3/25/2016 1:55:18 PM	296.656	4.282156e-013	3/25/2016 1:55:18 PM	296.875	1.460480e-013	3/25/2016 1:55:19 PM	297.090	1.650527e-013	3/25/2016 1:55:19 PM	297.316	6.170227e-013	3/25/2016 1:55:19 PM	297.531	1.827724e-012	3/25/2016 1:55:19 PM	297.750	1.902792e-013	3/25/2016 1:55:20 PM	297.969	3.878480e-013
3/25/2016 1:55:20 PM	298.197	4.706471e-013	3/25/2016 1:55:20 PM	298.413	1.439006e-013	3/25/2016 1:55:20 PM	298.628	1.520849e-013	3/25/2016 1:55:20 PM	298.850	5.104909e-013	3/25/2016 1:55:21 PM	299.064	1.760038e-012	3/25/2016 1:55:21 PM	299.283	1.693483e-013	3/25/2016 1:55:21 PM	299.505	3.890835e-013
3/25/2016 1:55:21 PM	299.728	4.148034e-013	3/25/2016 1:55:22 PM	299.951	1.442710e-013	3/25/2016 1:55:22 PM	300.166	1.500526e-013	3/25/2016 1:55:22 PM	300.392	5.857161e-013	3/25/2016 1:55:22 PM	300.607	1.846471e-012	3/25/2016 1:55:22 PM	300.822	1.740693e-013	3/25/2016 1:55:23 PM	301.051	3.620090e-013
3/25/2016 1:55:23 PM	301.271	3.905898e-013	3/25/2016 1:55:23 PM	301.491	1.419043e-013	3/25/2016 1:55:23 PM	301.705	1.599901e-013	3/25/2016 1:55:23 PM	301.925	5.645474e-013	3/25/2016 1:55:24 PM	302.141	1.803974e-012	3/25/2016 1:55:24 PM	302.357	1.706923e-013	3/25/2016 1:55:24 PM	302.577	4.222077e-013
3/25/2016 1:55:24 PM	302.798	3.964696e-013	3/25/2016 1:55:25 PM	303.013	1.231959e-013	3/25/2016 1:55:25 PM	303.234	1.653829e-013	3/25/2016 1:55:25 PM	303.453	5.265735e-013	3/25/2016 1:55:25 PM	303.668	1.778198e-012	3/25/2016 1:55:25 PM	303.881	1.805597e-013	3/25/2016 1:55:26 PM	304.096	4.130594e-013
3/25/2016 1:55:26 PM	304.323	4.172339e-013	3/25/2016 1:55:26 PM	304.538	1.385848e-013	3/25/2016 1:55:26 PM	304.752	1.536447e-013	3/25/2016 1:55:27 PM	304.975	5.694342e-013	3/25/2016 1:55:27 PM	305.189	1.821148e-012	3/25/2016 1:55:27 PM	305.405	1.805583e-013	3/25/2016 1:55:27 PM	305.627	4.241331e-013
3/25/2016 1:55:27 PM	305.847	4.114381e-013	3/25/2016 1:55:28 PM	306.070	1.546134e-013	3/25/2016 1:55:28 PM	306.293	1.598624e-013	3/25/2016 1:55:28 PM	306.520	5.394298e-013	3/25/2016 1:55:28 PM	306.736	1.702044e-012	3/25/2016 1:55:29 PM	306.955	1.647379e-013	3/25/2016 1:55:29 PM	307.179	4.170277e-013
3/25/2016 1:55:29 PM	307.399	4.161005e-013	3/25/2016 1:55:29 PM	307.616	1.469987e-013	3/25/2016 1:55:29 PM	307.831	1.612170e-013	3/25/2016 1:55:30 PM	308.052	5.583337e-013	3/25/2016 1:55:30 PM	308.267	1.836130e-012	3/25/2016 1:55:30 PM	308.491	1.905480e-013	3/25/2016 1:55:30 PM	308.710	3.712479e-013
3/25/2016 1:55:31 PM	308.932	4.033198e-013	3/25/2016 1:55:31 PM	309.148	1.328941e-013	3/25/2016 1:55:31 PM	309.363	1.428415e-013	3/25/2016 1:55:31 PM	309.597	5.172771e-013	3/25/2016 1:55:31 PM	309.813	1.865889e-012	3/25/2016 1:55:32 PM	310.035	1.827952e-013	3/25/2016 1:55:32 PM	310.255	4.071433e-013
3/25/2016 1:55:32 PM	310.475	4.329327e-013	3/25/2016 1:55:32 PM	310.692	1.499712e-013	3/25/2016 1:55:32 PM	310.915	1.493435e-013	3/25/2016 1:55:33 PM	311.137	5.233640e-013	3/25/2016 1:55:33 PM	311.352	1.815439e-012	3/25/2016 1:55:33 PM	311.570	2.016187e-013	3/25/2016 1:55:33 PM	311.786	3.994805e-013
3/25/2016 1:55:34 PM	312.005	4.004338e-013	3/25/2016 1:55:34 PM	312.218	1.474799e-013	3/25/2016 1:55:34 PM	312.432	1.536478e-013	3/25/2016 1:55:34 PM	312.654	5.365295e-013	3/25/2016 1:55:34 PM	312.870	1.876530e-012	3/25/2016 1:55:35 PM	313.093	1.670881e-013	3/25/2016 1:55:35 PM	313.308	3.857941e-013
3/25/2016 1:55:35 PM	313.531	4.349341e-013	3/25/2016 1:55:35 PM	313.745	1.368020e-013	3/25/2016 1:55:36 PM	313.960	1.507412e-013	3/25/2016 1:55:36 PM	314.180	5.711360e-013	3/25/2016 1:55:36 PM	314.394	1.856165e-012	3/25/2016 1:55:36 PM	314.617	1.847505e-013	3/25/2016 1:55:36 PM	314.844	4.113671e-013
3/25/2016 1:55:37 PM	315.065	4.618785e-013	3/25/2016 1:55:37 PM	315.280	1.483284e-013	3/25/2016 1:55:37 PM	315.494	1.701618e-013	3/25/2016 1:55:37 PM	315.714	6.042347e-013	3/25/2016 1:55:37 PM	315.927	1.789948e-012	3/25/2016 1:55:38 PM	316.149	1.858092e-013	3/25/2016 1:55:38 PM	316.364	4.038457e-013
3/25/2016 1:55:38 PM	316.589	4.161820e-013	3/25/2016 1:55:38 PM	316.805	1.420850e-013	3/25/2016 1:55:39 PM	317.019	1.396674e-013	3/25/2016 1:55:39 PM	317.241	5.886063e-013	3/25/2016 1:55:39 PM	317.456	1.816032e-012	3/25/2016 1:55:39 PM	317.671	1.632782e-013	3/25/2016 1:55:39 PM	317.893	3.980722e-013
3/25/2016 1:55:40 PM	318.115	3.722607e-013	3/25/2016 1:55:40 PM	318.328	1.349861e-013	3/25/2016 1:55:40 PM	318.548	1.565741e-013	3/25/2016 1:55:40 PM	318.781	5.781319e-013	3/25/2016 1:55:41 PM	318.997	1.839090e-012	3/25/2016 1:55:41 PM	319.222	1.787881e-013	3/25/2016 1:55:41 PM	319.448	3.910512e-013
3/25/2016 1:55:41 PM	319.675	4.297749e-013	3/25/2016 1:55:41 PM	319.898	1.314249e-013	3/25/2016 1:55:42 PM	320.122	1.555440e-013	3/25/2016 1:55:42 PM	320.345	5.617831e-013	3/25/2016 1:55:42 PM	320.561	1.865289e-012	3/25/2016 1:55:42 PM	320.782	1.733807e-013	3/25/2016 1:55:43 PM	321.007	4.014922e-013
3/25/2016 1:55:43 PM	321.227	3.916670e-013	3/25/2016 1:55:43 PM	321.443	1.415265e-013	3/25/2016 1:55:43 PM	321.658	1.459360e-013	3/25/2016 1:55:43 PM	321.882	6.202320e-013	3/25/2016 1:55:44 PM	322.096	1.925203e-012	3/25/2016 1:55:44 PM	322.311	1.638882e-013	3/25/2016 1:55:44 PM	322.525	4.105698e-013
3/25/2016 1:55:44 PM	322.748	4.063094e-013	3/25/2016 1:55:45 PM	322.962	1.357816e-013	3/25/2016 1:55:45 PM	323.176	1.769132e-013	3/25/2016 1:55:45 PM	323.403	6.043035e-013	3/25/2016 1:55:45 PM	323.618	1.771620e-012	3/25/2016 1:55:45 PM	323.833	1.817084e-013	3/25/2016 1:55:46 PM	324.061	4.383628e-013
3/25/2016 1:55:46 PM	324.282	4.155158e-013	3/25/2016 1:55:46 PM	324.501	1.458578e-013	3/25/2016 1:55:46 PM	324.716	1.573980e-013	3/25/2016 1:55:47 PM	324.943	5.495764e-013	3/25/2016 1:55:47 PM	325.158	1.805941e-012	3/25/2016 1:55:47 PM	325.380	1.829856e-013	3/25/2016 1:55:47 PM	325.595	4.381418e-013
3/25/2016 1:55:47 PM	325.817	4.038886e-013	3/25/2016 1:55:48 PM	326.031	1.537358e-013	3/25/2016 1:55:48 PM	326.246	1.595136e-013	3/25/2016 1:55:48 PM	326.474	5.488953e-013	3/25/2016 1:55:48 PM	326.689	1.788033e-012	3/25/2016 1:55:48 PM	326.905	1.763079e-013	3/25/2016 1:55:49 PM	327.132	4.278082e-013
3/25/2016 1:55:49 PM	327.358	4.436779e-013	3/25/2016 1:55:49 PM	327.579	1.314942e-013	3/25/2016 1:55:49 PM	327.795	1.558063e-013	3/25/2016 1:55:50 PM	328.020	6.017071e-013	3/25/2016 1:55:50 PM	328.236	1.919452e-012	3/25/2016 1:55:50 PM	328.451	1.832439e-013	3/25/2016 1:55:50 PM	328.672	3.844985e-013
3/25/2016 1:55:50 PM	328.891	3.446275e-013	3/25/2016 1:55:51 PM	329.104	1.410488e-013	3/25/2016 1:55:51 PM	329.325	1.504433e-013	3/25/2016 1:55:51 PM	329.547	5.561372e-013	3/25/2016 1:55:51 PM	329.762	1.823531e-012	3/25/2016 1:55:52 PM	329.978	1.770295e-013	3/25/2016 1:55:52 PM	330.197	4.243727e-013
3/25/2016 1:55:52 PM	330.419	4.071759e-013	3/25/2016 1:55:52 PM	330.634	1.406837e-013	3/25/2016 1:55:52 PM	330.849	1.589952e-013	3/25/2016 1:55:53 PM	331.078	6.031156e-013	3/25/2016 1:55:53 PM	331.292	1.808844e-012	3/25/2016 1:55:53 PM	331.511	1.653619e-013	3/25/2016 1:55:53 PM	331.730	4.229122e-013
3/25/2016 1:55:54 PM	331.951	3.771074e-013	3/25/2016 1:55:54 PM	332.166	1.416264e-013	3/25/2016 1:55:54 PM	332.390	1.461575e-013	3/25/2016 1:55:54 PM	332.614	5.482645e-013	3/25/2016 1:55:54 PM	332.828	1.870101e-012	3/25/2016 1:55:55 PM	333.051	1.728836e-013	3/25/2016 1:55:55 PM	333.277	3.890588e-013
3/25/2016 1:55:55 PM	333.504	3.987069e-013	3/25/2016 1:55:55 PM	333.727	1.360527e-013	3/25/2016 1:55:56 PM	333.941	1.668223e-013	3/25/2016 1:55:56 PM	334.165	4.944018e-013	3/25/2016 1:55:56 PM	334.380	1.936467e-012	3/25/2016 1:55:56 PM	334.602	1.630677e-013	3/25/2016 1:55:56 PM	334.820	3.931293e-013
3/25/2016 1:55:57 PM	335.040	3.952480e-013	3/25/2016 1:55:57 PM	335.266	1.261407e-013	3/25/2016 1:55:57 PM	335.481	1.656255e-013	3/25/2016 1:55:57 PM	335.702	6.083600e-013	3/25/2016 1:55:57 PM	335.917	1.797979e-012	3/25/2016 1:55:58 PM	336.137	1.796148e-013	3/25/2016 1:55:58 PM	336.363	4.204779e-013
3/25/2016 1:55:58 PM	336.592	4.153710e-013	3/25/2016 1:55:58 PM	336.807	1.462596e-013	3/25/2016 1:55:59 PM	337.023	1.390271e-013	3/25/2016 1:55:59 PM	337.254	5.513243e-013	3/25/2016 1:55:59 PM	337.467	1.922235e-012	3/25/2016 1:55:59 PM	337.681	2.103829e-013	3/25/2016 1:55:59 PM	337.905	3.813886e-013
3/25/2016 1:56:00 PM	338.132	4.269954e-013	3/25/2016 1:56:00 PM	338.348	1.368187e-013	3/25/2016 1:56:00 PM	338.562	1.610350e-013	3/25/2016 1:56:00 PM	338.787	5.691539e-013	3/25/2016 1:56:01 PM	339.018	1.850069e-012	3/25/2016 1:56:01 PM	339.246	1.899288e-013	3/25/2016 1:56:01 PM	339.476	3.874405e-013
3/25/2016 1:56:01 PM	339.705	4.504653e-013	3/25/2016 1:56:01 PM	339.919	1.407103e-013	3/25/2016 1:56:02 PM	340.137	1.499850e-013	3/25/2016 1:56:02 PM	340.357	5.310607e-013	3/25/2016 1:56:02 PM	340.572	1.834589e-012	3/25/2016 1:56:02 PM	340.791	1.615216e-013	3/25/2016 1:56:03 PM	341.016	4.243234e-013
3/25/2016 1:56:03 PM	341.243	4.314057e-013	3/25/2016 1:56:03 PM	341.460	1.034622e-013	3/25/2016 1:56:03 PM	341.675	1.636914e-013	3/25/2016 1:56:03 PM	341.894	4.984276e-013	3/25/2016 1:56:04 PM	342.108	1.915251e-012	3/25/2016 1:56:04 PM	342.323	1.759930e-013	3/25/2016 1:56:04 PM	342.545	4.356777e-013
3/25/2016 1:56:04 PM	342.770	3.641232e-013	3/25/2016 1:56:05 PM	342.986	1.271021e-013	3/25/2016 1:56:05 PM	343.201	1.645153e-013	3/25/2016 1:56:05 PM	343.419	6.010689e-013	3/25/2016 1:56:05 PM	343.635	1.826090e-012	3/25/2016 1:56:05 PM	343.851	1.789018e-013	3/25/2016 1:56:06 PM	344.077	4.469067e-013
3/25/2016 1:56:06 PM	344.298	3.794424e-013	3/25/2016 1:56:06 PM	344.513	1.384828e-013	3/25/2016 1:56:06 PM	344.727	1.643952e-013	3/25/2016 1:56:07 PM	344.949	5.813816e-013	3/25/2016 1:56:07 PM	345.164	1.817685e-012	3/25/2016 1:56:07 PM	345.386	1.571703e-013	3/25/2016 1:56:07 PM	345.607	4.324614e-013
3/25/2016 1:56:07 PM	345.827	4.323001e-013	3/25/2016 1:56:08 PM	346.042	1.299980e-013	3/25/2016 1:56:08 PM	346.257	1.602551e-013	3/25/2016 1:56:08 PM	346.477	5.662841e-013	3/25/2016 1:56:08 PM	346.692	1.887147e-012	3/25/2016 1:56:08 PM	346.907	1.713399e-013	3/25/2016 1:56:09 PM	347.131	3.752481e-013
