10.876170999999999	42800.0
10.9566	42320.0
10.89353846153846	43200.0
10.972083083083083	40580.0
10.910392	42820.0
10.923904	42010.0
10.943547000000001	41840.0
10.949708000000001	42090.0
10.969696000000001	42180.0
10.916001	40780.0
10.978736	41110.0
10.928824000000001	40850.0
11.011199	40110.0
10.967738000000001	40600.0
10.922637999999999	41100.0
11.032711000000001	40030.0
10.937760000000001	39730.0
11.054012	41600.0
10.977216350947158	38300.0
10.979530591775326	39350.0
11.025468	38180.0
11.009052736318408	39060.0
11.057866331658291	39360.0
10.991464000000001	39260.0
11.046101999999999	39160.0
11.017676646706587	39160.0
11.088637274549098	38560.0
11.059585999999999	39430.0
11.007772000000001	37310.0
11.113683999999999	39020.0
11.006538000000001	38590.0
11.16743	39420.0
11.078202334630351	38280.0
11.189210905349794	39010.0
11.130104000000001	38140.0
11.081212787212786	38090.0
11.169111111111111	39160.0
11.084166	38530.0
11.126706	38620.0
11.146810598626104	38090.0
11.190678899082569	37400.0
11.16784	38920.0
11.108994000000001	37420.0
11.20125	37260.0
11.10688	36780.0
11.272121	36470.0
11.162048	38190.0
11.145144	38400.0
11.250682999999999	36970.0
11.15654	37010.0
11.298346	36260.0
11.190685314685314	37550.0
11.235228228228229	37910.0
11.276084000000001	37510.0
11.227352	36470.0
11.284497999999999	37590.0
11.21757	35880.0
11.309009999999999	36870.0
11.262912	37790.0
11.292679999999999	37140.0
11.335129999999999	37250.0
11.212910000000001	35880.0
11.420565999999999	35200.0
11.267795	35080.0
11.359976	36800.0
11.35468	37400.0
11.298228	35340.0
11.416248	36230.0
11.339517482517483	36560.0
11.412689689689691	36770.0
11.350912000000001	37390.0
11.41432	36510.0
11.405051	35750.0
11.419504	35020.0
11.466370000000001	36110.0
11.344387000000001	36020.0
11.538884000000001	37230.0
11.385035999999999	36890.0
11.502132	36220.0
11.50216	36080.0
11.389603999999999	34910.0
11.573005999999998	34220.0
11.452319999999999	36440.0
11.550951999999999	36380.0
11.493721278721278	35400.0
11.51199099099099	35910.0
11.559241999999999	34090.0
11.534747999999999	35490.0
11.594812000000001	34950.0
11.48972	35450.0
11.639605	35340.0
11.548713999999999	34210.0
11.625862000000001	35270.0
11.657220000000001	35010.0
11.496504	34990.0
11.744192	34440.0
11.588875	34860.0
11.700136000000001	36350.0
11.669516000000002	33580.0
11.639208	34570.0
11.746988	32220.0
11.688649350649351	35430.0
11.776315789473685	33490.0
11.676989919354838	34320.0
11.800006	35050.0
11.753059642147118	34120.0
11.799692692692691	33760.0
11.857958793969848	34380.0
11.6808	33770.0
11.859517140058765	34520.0
11.700351378958119	32870.0
11.894444	34390.0
11.898904	35120.0
11.792731999999999	33120.0
11.975271000000001	33450.0
11.864604	33710.0
11.967318000000001	36120.0
11.890805194805194	34520.0
11.954282282282282	34480.0
11.970848	33110.0
11.970217000000002	33810.0
12.053104000000001	33510.0
11.882066000000002	32200.0
12.118269000000002	34740.0
11.957948	33780.0
12.063512000000001	33790.0
12.112811000000001	35320.0
11.924759999999999	33070.0
12.185416	33790.0
12.027643000000001	33940.0
12.141976	33410.0
12.195406464250734	34130.0
12.236948051948051	32880.0
12.173928425357873	33760.0
12.121105894105893	33380.0
12.219787787787787	32780.0
12.071843999999999	33830.0
12.253295999999999	33190.0
12.153848	31210.0
12.212258	31020.0
12.300164000000001	32460.0
12.039363000000002	33520.0
12.38696	33120.0
12.182488000000001	34110.0
12.302898000000001	32850.0
12.297419999999999	33270.0
12.213023999999999	33380.0
12.371416999999999	33540.0
12.2765	32580.0
12.386132	32630.0
12.26527972027972	32150.0
12.380078078078077	32970.0
12.345687999999999	32560.0
12.361798	33120.0
12.456744	34280.0
12.227687999999999	32940.0
12.546017000000001	32240.0
12.331651999999998	32690.0
12.454474000000001	33310.0
12.491378999999998	32340.0
12.326908	33180.0
12.561071999999999	32320.0
12.423036999999999	33150.0
12.53952	32540.0
12.456096000000001	32250.0
12.502669000000001	33970.0
12.541248	31670.0
12.516919080919081	33890.0
12.623542542542543	32860.0
12.424540000000002	32440.0
12.683306	32650.0
12.624365000000001	32520.0
12.417236000000001	32960.0
12.760571999999998	33040.0
12.490931999999999	32610.0
12.718921999999999	34070.0
12.661552	32530.0
12.577036	30990.0
12.730143999999999	31870.0
12.632327999999999	32340.0
12.774528999999999	32260.0
12.642636	32470.0
12.743877999999999	32210.0
12.69353946053946	33370.0
12.764522522522521	31910.0
12.836304	31140.0
12.620994999999999	33320.0
12.917524000000002	32870.0
12.662445999999999	31750.0
12.891573999999999	32320.0
12.877960000000002	31920.0
12.70632	31680.0
12.942086000000002	32340.0
12.785678000000001	32010.0
12.96016	32980.0
12.865224	32910.0
12.893175999999999	33360.0
12.928108	31660.0
12.940085999999999	31940.0
13.042828	32270.0
12.863472527472528	31900.0
13.087690690690691	32570.0
12.910303999999998	32020.0
13.090936000000001	32150.0
13.132774999999999	32250.0
12.894182547642929	31630.0
13.214600000000001	32350.0
12.997059999999999	31330.0
13.210972111553785	31790.0
13.138610441767067	32230.0
13.107609	32280.0
13.205818000000001	32630.0
13.162937999999999	31450.0
13.300633999999999	33540.0
13.149487999999998	31900.0
13.315935999999999	32960.0
13.194170829170828	32310.0
13.327405405405406	32730.0
13.363707999999999	33360.0
13.153098	32140.0
13.497711999999998	32530.0
13.195496	32550.0
13.446642000000001	32250.0
13.388514000000001	32020.0
13.302300000000001	32030.0
13.458959	31960.0
13.34468	31420.0
13.503383999999999	31830.0
13.379024999999999	32710.0
13.469899999999999	33190.0
13.415478	32410.0
13.486466	31930.0
