Sourcefile	20160329 151018 Dosing_12CO_13CO.qmp
Exporttime	3/29/2016 04:33:59.090 PM

Start Time	3/29/2016 03:22:29.453 PM
End Time	3/29/2016 04:33:52.017 PM

		12C			13C			14N			H2O			CO/N2			13CO			CO2	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	
3/29/2016 3:30:32 PM	483.408	5.955639e-013	3/29/2016 3:30:33 PM	483.623	2.211482e-013	3/29/2016 3:30:33 PM	483.848	3.928372e-013	3/29/2016 3:30:33 PM	484.062	1.532214e-012	3/29/2016 3:30:33 PM	484.275	3.427356e-012	3/29/2016 3:30:33 PM	484.493	2.403435e-013	3/29/2016 3:30:34 PM	484.722	6.717824e-013
3/29/2016 3:30:34 PM	484.949	5.990550e-013	3/29/2016 3:30:34 PM	485.169	1.795722e-013	3/29/2016 3:30:34 PM	485.385	3.803981e-013	3/29/2016 3:30:35 PM	485.599	1.472512e-012	3/29/2016 3:30:35 PM	485.814	3.479509e-012	3/29/2016 3:30:35 PM	486.036	2.476619e-013	3/29/2016 3:30:35 PM	486.256	7.510016e-013
3/29/2016 3:30:35 PM	486.480	6.250882e-013	3/29/2016 3:30:36 PM	486.698	2.165814e-013	3/29/2016 3:30:36 PM	486.919	3.460809e-013	3/29/2016 3:30:36 PM	487.134	1.529518e-012	3/29/2016 3:30:36 PM	487.347	3.448089e-012	3/29/2016 3:30:37 PM	487.566	2.419837e-013	3/29/2016 3:30:37 PM	487.804	6.634307e-013
3/29/2016 3:30:37 PM	488.028	6.762232e-013	3/29/2016 3:30:37 PM	488.249	1.771534e-013	3/29/2016 3:30:37 PM	488.464	3.630139e-013	3/29/2016 3:30:38 PM	488.683	1.536229e-012	3/29/2016 3:30:38 PM	488.898	3.450974e-012	3/29/2016 3:30:38 PM	489.119	2.424585e-013	3/29/2016 3:30:38 PM	489.345	7.297176e-013
3/29/2016 3:30:39 PM	489.569	5.793841e-013	3/29/2016 3:30:39 PM	489.787	1.964293e-013	3/29/2016 3:30:39 PM	490.009	3.376541e-013	3/29/2016 3:30:39 PM	490.224	1.537317e-012	3/29/2016 3:30:39 PM	490.440	3.391673e-012	3/29/2016 3:30:40 PM	490.656	2.122362e-013	3/29/2016 3:30:40 PM	490.882	8.001642e-013
3/29/2016 3:30:40 PM	491.113	5.692253e-013	3/29/2016 3:30:40 PM	491.327	2.027207e-013	3/29/2016 3:30:41 PM	491.549	3.604439e-013	3/29/2016 3:30:41 PM	491.764	1.526325e-012	3/29/2016 3:30:41 PM	491.980	3.417046e-012	3/29/2016 3:30:41 PM	492.203	2.365363e-013	3/29/2016 3:30:41 PM	492.424	8.421929e-013
3/29/2016 3:30:42 PM	492.650	7.192031e-013	3/29/2016 3:30:42 PM	492.868	2.068362e-013	3/29/2016 3:30:42 PM	493.091	3.406441e-013	3/29/2016 3:30:42 PM	493.323	1.468685e-012	3/29/2016 3:30:42 PM	493.536	3.347665e-012	3/29/2016 3:30:43 PM	493.755	2.468110e-013	3/29/2016 3:30:43 PM	493.980	7.819998e-013
3/29/2016 3:30:43 PM	494.203	6.367294e-013	3/29/2016 3:30:43 PM	494.426	1.992145e-013	3/29/2016 3:30:44 PM	494.645	3.349612e-013	3/29/2016 3:30:44 PM	494.858	1.535860e-012	3/29/2016 3:30:44 PM	495.073	3.294628e-012	3/29/2016 3:30:44 PM	495.292	2.400261e-013	3/29/2016 3:30:44 PM	495.518	8.522613e-013
3/29/2016 3:30:45 PM	495.740	6.654716e-013	3/29/2016 3:30:45 PM	495.965	2.088215e-013	3/29/2016 3:30:45 PM	496.188	2.702562e-013	3/29/2016 3:30:45 PM	496.403	1.487915e-012	3/29/2016 3:30:46 PM	496.618	3.391847e-012	3/29/2016 3:30:46 PM	496.843	2.352514e-013	3/29/2016 3:30:46 PM	497.064	7.848010e-013
3/29/2016 3:30:46 PM	497.292	6.305809e-013	3/29/2016 3:30:46 PM	497.506	2.110699e-013	3/29/2016 3:30:47 PM	497.730	3.551951e-013	3/29/2016 3:30:47 PM	497.949	1.485146e-012	3/29/2016 3:30:47 PM	498.163	3.255046e-012	3/29/2016 3:30:47 PM	498.384	2.353253e-013	3/29/2016 3:30:48 PM	498.605	7.405700e-013
3/29/2016 3:30:48 PM	498.826	6.638653e-013	3/29/2016 3:30:48 PM	499.041	2.010504e-013	3/29/2016 3:30:48 PM	499.261	3.211994e-013	3/29/2016 3:30:48 PM	499.480	1.344581e-012	3/29/2016 3:30:49 PM	499.694	3.370356e-012	3/29/2016 3:30:49 PM	499.913	2.301887e-013	3/29/2016 3:30:49 PM	500.133	7.568834e-013
3/29/2016 3:30:49 PM	500.367	6.438420e-013	3/29/2016 3:30:50 PM	500.587	1.840105e-013	3/29/2016 3:30:50 PM	500.807	3.235683e-013	3/29/2016 3:30:50 PM	501.030	1.460724e-012	3/29/2016 3:30:50 PM	501.244	3.307838e-012	3/29/2016 3:30:50 PM	501.459	2.182645e-013	3/29/2016 3:30:51 PM	501.674	6.953670e-013
3/29/2016 3:30:51 PM	501.894	6.764084e-013	3/29/2016 3:30:51 PM	502.115	2.223065e-013	3/29/2016 3:30:51 PM	502.333	2.919606e-013	3/29/2016 3:30:52 PM	502.547	1.531628e-012	3/29/2016 3:30:52 PM	502.762	3.204017e-012	3/29/2016 3:30:52 PM	502.976	2.417658e-013	3/29/2016 3:30:52 PM	503.208	6.596355e-013
3/29/2016 3:30:52 PM	503.432	6.360398e-013	3/29/2016 3:30:53 PM	503.654	2.438271e-013	3/29/2016 3:30:53 PM	503.878	3.429946e-013	3/29/2016 3:30:53 PM	504.098	1.475566e-012	3/29/2016 3:30:53 PM	504.315	3.245312e-012	3/29/2016 3:30:53 PM	504.534	2.519045e-013	3/29/2016 3:30:54 PM	504.759	8.064483e-013
3/29/2016 3:30:54 PM	504.986	6.416128e-013	3/29/2016 3:30:54 PM	505.202	2.099514e-013	3/29/2016 3:30:54 PM	505.421	3.516725e-013	3/29/2016 3:30:55 PM	505.637	1.431299e-012	3/29/2016 3:30:55 PM	505.852	3.252242e-012	3/29/2016 3:30:55 PM	506.070	2.360268e-013	3/29/2016 3:30:55 PM	506.295	6.567523e-013
3/29/2016 3:30:55 PM	506.515	5.960430e-013	3/29/2016 3:30:56 PM	506.734	1.916565e-013	3/29/2016 3:30:56 PM	506.954	2.756293e-013	3/29/2016 3:30:56 PM	507.169	1.436057e-012	3/29/2016 3:30:56 PM	507.383	3.196347e-012	3/29/2016 3:30:57 PM	507.605	2.315626e-013	3/29/2016 3:30:57 PM	507.827	7.079952e-013
3/29/2016 3:30:57 PM	508.055	7.007240e-013	3/29/2016 3:30:57 PM	508.278	1.938585e-013	3/29/2016 3:30:57 PM	508.508	3.169414e-013	3/29/2016 3:30:58 PM	508.730	1.495677e-012	3/29/2016 3:30:58 PM	508.943	3.137238e-012	3/29/2016 3:30:58 PM	509.167	2.491950e-013	3/29/2016 3:30:58 PM	509.382	7.965838e-013
3/29/2016 3:30:59 PM	509.606	6.463839e-013	3/29/2016 3:30:59 PM	509.821	2.134311e-013	3/29/2016 3:30:59 PM	510.040	3.244268e-013	3/29/2016 3:30:59 PM	510.256	1.393822e-012	3/29/2016 3:30:59 PM	510.471	3.226509e-012	3/29/2016 3:31:00 PM	510.695	2.356162e-013	3/29/2016 3:31:00 PM	510.922	8.588561e-013
3/29/2016 3:31:00 PM	511.151	5.692214e-013	3/29/2016 3:31:00 PM	511.372	2.041286e-013	3/29/2016 3:31:01 PM	511.595	3.056452e-013	3/29/2016 3:31:01 PM	511.810	1.416102e-012	3/29/2016 3:31:01 PM	512.025	3.157919e-012	3/29/2016 3:31:01 PM	512.248	2.282445e-013	3/29/2016 3:31:01 PM	512.467	7.993372e-013
3/29/2016 3:31:02 PM	512.691	6.413802e-013	3/29/2016 3:31:02 PM	512.914	1.980681e-013	3/29/2016 3:31:02 PM	513.134	3.155761e-013	3/29/2016 3:31:02 PM	513.349	1.465703e-012	3/29/2016 3:31:03 PM	513.564	3.103795e-012	3/29/2016 3:31:03 PM	513.783	2.375847e-013	3/29/2016 3:31:03 PM	514.003	7.955046e-013
3/29/2016 3:31:03 PM	514.229	6.525993e-013	3/29/2016 3:31:03 PM	514.448	1.996335e-013	3/29/2016 3:31:04 PM	514.669	3.272943e-013	3/29/2016 3:31:04 PM	514.884	1.465055e-012	3/29/2016 3:31:04 PM	515.098	3.233049e-012	3/29/2016 3:31:04 PM	515.312	2.375757e-013	3/29/2016 3:31:04 PM	515.534	7.085593e-013
3/29/2016 3:31:05 PM	515.762	6.719499e-013	3/29/2016 3:31:05 PM	515.977	2.092599e-013	3/29/2016 3:31:05 PM	516.195	3.249077e-013	3/29/2016 3:31:05 PM	516.415	1.460258e-012	3/29/2016 3:31:06 PM	516.629	3.224884e-012	3/29/2016 3:31:06 PM	516.846	2.261589e-013	3/29/2016 3:31:06 PM	517.069	7.029630e-013
3/29/2016 3:31:06 PM	517.289	6.316270e-013	3/29/2016 3:31:06 PM	517.508	1.964323e-013	3/29/2016 3:31:07 PM	517.721	3.009796e-013	3/29/2016 3:31:07 PM	517.935	1.451026e-012	3/29/2016 3:31:07 PM	518.150	3.155475e-012	3/29/2016 3:31:07 PM	518.368	2.430318e-013	3/29/2016 3:31:08 PM	518.595	7.210725e-013
3/29/2016 3:31:08 PM	518.821	7.156084e-013	3/29/2016 3:31:08 PM	519.038	1.901767e-013	3/29/2016 3:31:08 PM	519.259	3.278840e-013	3/29/2016 3:31:08 PM	519.474	1.387604e-012	3/29/2016 3:31:09 PM	519.689	3.157113e-012	3/29/2016 3:31:09 PM	519.909	2.088666e-013	3/29/2016 3:31:09 PM	520.132	8.344136e-013
3/29/2016 3:31:09 PM	520.358	6.554628e-013	3/29/2016 3:31:10 PM	520.579	1.906176e-013	3/29/2016 3:31:10 PM	520.798	2.715198e-013	3/29/2016 3:31:10 PM	521.016	1.531999e-012	3/29/2016 3:31:10 PM	521.231	3.078903e-012	3/29/2016 3:31:10 PM	521.453	2.316051e-013	3/29/2016 3:31:11 PM	521.684	7.580944e-013
3/29/2016 3:31:11 PM	521.921	5.718123e-013	3/29/2016 3:31:11 PM	522.135	2.070932e-013	3/29/2016 3:31:11 PM	522.349	2.785157e-013	3/29/2016 3:31:12 PM	522.572	1.437916e-012	3/29/2016 3:31:12 PM	522.788	3.204783e-012	3/29/2016 3:31:12 PM	523.006	2.296805e-013	3/29/2016 3:31:12 PM	523.225	6.956292e-013
3/29/2016 3:31:12 PM	523.446	7.591637e-013	3/29/2016 3:31:13 PM	523.668	1.402306e-013	3/29/2016 3:31:13 PM	523.889	2.816270e-013	3/29/2016 3:31:13 PM	524.107	1.552069e-012	3/29/2016 3:31:13 PM	524.321	2.988154e-012	3/29/2016 3:31:13 PM	524.541	2.292428e-013	3/29/2016 3:31:14 PM	524.778	6.384655e-013
3/29/2016 3:31:14 PM	525.003	6.261842e-013	3/29/2016 3:31:14 PM	525.229	2.214590e-013	3/29/2016 3:31:14 PM	525.451	3.250075e-013	3/29/2016 3:31:15 PM	525.688	1.379648e-012	3/29/2016 3:31:15 PM	525.904	3.155680e-012	3/29/2016 3:31:15 PM	526.124	2.054402e-013	3/29/2016 3:31:15 PM	526.352	6.822140e-013
3/29/2016 3:31:16 PM	526.577	5.625579e-013	3/29/2016 3:31:16 PM	526.798	2.048719e-013	3/29/2016 3:31:16 PM	527.019	3.304725e-013	3/29/2016 3:31:16 PM	527.233	1.489815e-012	3/29/2016 3:31:16 PM	527.449	3.037801e-012	3/29/2016 3:31:17 PM	527.675	2.282667e-013	3/29/2016 3:31:17 PM	527.895	7.665243e-013
3/29/2016 3:31:17 PM	528.124	5.681769e-013	3/29/2016 3:31:17 PM	528.343	1.959403e-013	3/29/2016 3:31:18 PM	528.558	3.103577e-013	3/29/2016 3:31:18 PM	528.772	1.489025e-012	3/29/2016 3:31:18 PM	528.986	3.102020e-012	3/29/2016 3:31:18 PM	529.207	2.524567e-013	3/29/2016 3:31:18 PM	529.440	7.266453e-013
3/29/2016 3:31:19 PM	529.661	6.477143e-013	3/29/2016 3:31:19 PM	529.880	1.972680e-013	3/29/2016 3:31:19 PM	530.101	3.025244e-013	3/29/2016 3:31:19 PM	530.336	1.351792e-012	3/29/2016 3:31:20 PM	530.550	2.992212e-012	3/29/2016 3:31:20 PM	530.770	2.162970e-013	3/29/2016 3:31:20 PM	530.990	7.542811e-013
3/29/2016 3:31:20 PM	531.214	6.071720e-013	3/29/2016 3:31:20 PM	531.428	2.127465e-013	3/29/2016 3:31:21 PM	531.647	2.804796e-013	3/29/2016 3:31:21 PM	531.865	1.439608e-012	3/29/2016 3:31:21 PM	532.079	3.075918e-012	3/29/2016 3:31:21 PM	532.294	2.213559e-013	3/29/2016 3:31:21 PM	532.522	8.325017e-013
3/29/2016 3:31:22 PM	532.752	6.238642e-013	3/29/2016 3:31:22 PM	532.966	2.031017e-013	3/29/2016 3:31:22 PM	533.189	2.649134e-013	3/29/2016 3:31:22 PM	533.410	1.418991e-012	3/29/2016 3:31:23 PM	533.626	3.111863e-012	3/29/2016 3:31:23 PM	533.845	2.281357e-013	3/29/2016 3:31:23 PM	534.068	7.060737e-013
3/29/2016 3:31:23 PM	534.288	6.576034e-013	3/29/2016 3:31:23 PM	534.506	2.007431e-013	3/29/2016 3:31:24 PM	534.730	3.045842e-013	3/29/2016 3:31:24 PM	534.955	1.392721e-012	3/29/2016 3:31:24 PM	535.169	3.145081e-012	3/29/2016 3:31:24 PM	535.391	2.361209e-013	3/29/2016 3:31:25 PM	535.613	6.650926e-013
3/29/2016 3:31:25 PM	535.844	6.040270e-013	3/29/2016 3:31:25 PM	536.058	1.993514e-013	3/29/2016 3:31:25 PM	536.276	2.798966e-013	3/29/2016 3:31:25 PM	536.493	1.550687e-012	3/29/2016 3:31:26 PM	536.707	3.087142e-012	3/29/2016 3:31:26 PM	536.929	2.305304e-013	3/29/2016 3:31:26 PM	537.149	7.540284e-013
3/29/2016 3:31:26 PM	537.374	5.875939e-013	3/29/2016 3:31:27 PM	537.593	2.042129e-013	3/29/2016 3:31:27 PM	537.809	2.590502e-013	3/29/2016 3:31:27 PM	538.040	1.412585e-012	3/29/2016 3:31:27 PM	538.255	3.012836e-012	3/29/2016 3:31:27 PM	538.477	2.674595e-013	3/29/2016 3:31:28 PM	538.701	7.462793e-013
3/29/2016 3:31:28 PM	538.922	6.148867e-013	3/29/2016 3:31:28 PM	539.142	1.966377e-013	3/29/2016 3:31:28 PM	539.357	2.671236e-013	3/29/2016 3:31:29 PM	539.571	1.466626e-012	3/29/2016 3:31:29 PM	539.785	3.018795e-012	3/29/2016 3:31:29 PM	540.004	2.189879e-013	3/29/2016 3:31:29 PM	540.229	6.539766e-013
3/29/2016 3:31:29 PM	540.449	6.206520e-013	3/29/2016 3:31:30 PM	540.669	1.940228e-013	3/29/2016 3:31:30 PM	540.888	2.834660e-013	3/29/2016 3:31:30 PM	541.107	1.317252e-012	3/29/2016 3:31:30 PM	541.322	3.115318e-012	3/29/2016 3:31:30 PM	541.538	2.399880e-013	3/29/2016 3:31:31 PM	541.759	8.028552e-013
3/29/2016 3:31:31 PM	541.985	6.532152e-013	3/29/2016 3:31:31 PM	542.210	2.099202e-013	3/29/2016 3:31:31 PM	542.430	2.783149e-013	3/29/2016 3:31:32 PM	542.648	1.439756e-012	3/29/2016 3:31:32 PM	542.865	3.081681e-012	3/29/2016 3:31:32 PM	543.086	2.082084e-013	3/29/2016 3:31:32 PM	543.306	7.020999e-013
3/29/2016 3:31:32 PM	543.535	6.283933e-013	3/29/2016 3:31:33 PM	543.749	2.031156e-013	3/29/2016 3:31:33 PM	543.972	2.886392e-013	3/29/2016 3:31:33 PM	544.191	1.371946e-012	3/29/2016 3:31:33 PM	544.406	3.090244e-012	3/29/2016 3:31:34 PM	544.619	2.521098e-013	3/29/2016 3:31:34 PM	544.842	6.835032e-013
3/29/2016 3:31:34 PM	545.064	6.709580e-013	3/29/2016 3:31:34 PM	545.283	1.514751e-013	3/29/2016 3:31:34 PM	545.498	3.248895e-013	3/29/2016 3:31:35 PM	545.717	1.416621e-012	3/29/2016 3:31:35 PM	545.932	2.906232e-012	3/29/2016 3:31:35 PM	546.152	2.068262e-013	3/29/2016 3:31:35 PM	546.374	7.754759e-013
3/29/2016 3:31:36 PM	546.597	6.719191e-013	3/29/2016 3:31:36 PM	546.826	2.006354e-013	3/29/2016 3:31:36 PM	547.041	2.819673e-013	3/29/2016 3:31:36 PM	547.259	1.442589e-012	3/29/2016 3:31:36 PM	547.473	2.951428e-012	3/29/2016 3:31:37 PM	547.692	2.182249e-013	3/29/2016 3:31:37 PM	547.924	7.538529e-013
3/29/2016 3:31:37 PM	548.145	6.241051e-013	3/29/2016 3:31:37 PM	548.363	1.892081e-013	3/29/2016 3:31:38 PM	548.578	2.758448e-013	3/29/2016 3:31:38 PM	548.792	1.410984e-012	3/29/2016 3:31:38 PM	549.006	3.140779e-012	3/29/2016 3:31:38 PM	549.223	2.295804e-013	3/29/2016 3:31:38 PM	549.443	6.025922e-013
3/29/2016 3:31:39 PM	549.667	6.350797e-013	3/29/2016 3:31:39 PM	549.880	2.199103e-013	3/29/2016 3:31:39 PM	550.100	2.964453e-013	3/29/2016 3:31:39 PM	550.317	1.427392e-012	3/29/2016 3:31:39 PM	550.530	2.958171e-012	3/29/2016 3:31:40 PM	550.755	2.389315e-013	3/29/2016 3:31:40 PM	550.985	7.051347e-013
3/29/2016 3:31:40 PM	551.215	6.711804e-013	3/29/2016 3:31:40 PM	551.438	2.084779e-013	3/29/2016 3:31:41 PM	551.651	2.882633e-013	3/29/2016 3:31:41 PM	551.873	1.431509e-012	3/29/2016 3:31:41 PM	552.088	3.012560e-012	3/29/2016 3:31:41 PM	552.302	2.540871e-013	3/29/2016 3:31:41 PM	552.522	7.715565e-013
3/29/2016 3:31:42 PM	552.744	6.460719e-013	3/29/2016 3:31:42 PM	552.958	2.251921e-013	3/29/2016 3:31:42 PM	553.174	2.579705e-013	3/29/2016 3:31:42 PM	553.390	1.440032e-012	3/29/2016 3:31:43 PM	553.606	2.973196e-012	3/29/2016 3:31:43 PM	553.826	2.405714e-013	3/29/2016 3:31:43 PM	554.046	6.443246e-013
3/29/2016 3:31:43 PM	554.274	6.427885e-013	3/29/2016 3:31:43 PM	554.494	1.815158e-013	3/29/2016 3:31:44 PM	554.717	2.865677e-013	3/29/2016 3:31:44 PM	554.938	1.408777e-012	3/29/2016 3:31:44 PM	555.152	2.929536e-012	3/29/2016 3:31:44 PM	555.374	2.329351e-013	3/29/2016 3:31:45 PM	555.600	8.174695e-013
3/29/2016 3:31:45 PM	555.820	6.036361e-013	3/29/2016 3:31:45 PM	556.035	2.210461e-013	3/29/2016 3:31:45 PM	556.249	2.871752e-013	3/29/2016 3:31:45 PM	556.474	1.483659e-012	3/29/2016 3:31:46 PM	556.688	3.009338e-012	3/29/2016 3:31:46 PM	556.904	2.083484e-013	3/29/2016 3:31:46 PM	557.128	8.361289e-013
3/29/2016 3:31:46 PM	557.357	5.718758e-013	3/29/2016 3:31:47 PM	557.576	2.026965e-013	3/29/2016 3:31:47 PM	557.790	2.624456e-013	3/29/2016 3:31:47 PM	558.013	1.460737e-012	3/29/2016 3:31:47 PM	558.228	2.944064e-012	3/29/2016 3:31:47 PM	558.454	2.348240e-013	3/29/2016 3:31:48 PM	558.688	8.203089e-013
3/29/2016 3:31:48 PM	558.917	7.065042e-013	3/29/2016 3:31:48 PM	559.137	2.067138e-013	3/29/2016 3:31:48 PM	559.353	2.490228e-013	3/29/2016 3:31:49 PM	559.573	1.512996e-012	3/29/2016 3:31:49 PM	559.787	2.924084e-012	3/29/2016 3:31:49 PM	560.009	2.225310e-013	3/29/2016 3:31:49 PM	560.232	7.265151e-013
3/29/2016 3:31:49 PM	560.459	6.515948e-013	3/29/2016 3:31:50 PM	560.673	1.852235e-013	3/29/2016 3:31:50 PM	560.890	2.947109e-013	3/29/2016 3:31:50 PM	561.111	1.425907e-012	3/29/2016 3:31:50 PM	561.325	2.900364e-012	3/29/2016 3:31:50 PM	561.539	2.354807e-013	3/29/2016 3:31:51 PM	561.781	7.502130e-013
3/29/2016 3:31:51 PM	562.000	5.923160e-013	3/29/2016 3:31:51 PM	562.216	1.918813e-013	3/29/2016 3:31:51 PM	562.437	3.039190e-013	3/29/2016 3:31:52 PM	562.660	1.381223e-012	3/29/2016 3:31:52 PM	562.875	2.879289e-012	3/29/2016 3:31:52 PM	563.095	2.175112e-013	3/29/2016 3:31:52 PM	563.316	7.126148e-013
3/29/2016 3:31:52 PM	563.542	5.813483e-013	3/29/2016 3:31:53 PM	563.762	2.087970e-013	3/29/2016 3:31:53 PM	563.982	2.789841e-013	3/29/2016 3:31:53 PM	564.196	1.443030e-012	3/29/2016 3:31:53 PM	564.410	2.893806e-012	3/29/2016 3:31:54 PM	564.629	2.345014e-013	3/29/2016 3:31:54 PM	564.854	7.866902e-013
3/29/2016 3:31:54 PM	565.075	6.513425e-013	3/29/2016 3:31:54 PM	565.290	1.885744e-013	3/29/2016 3:31:54 PM	565.504	2.884660e-013	3/29/2016 3:31:55 PM	565.722	1.287232e-012	3/29/2016 3:31:55 PM	565.936	2.923709e-012	3/29/2016 3:31:55 PM	566.157	2.314015e-013	3/29/2016 3:31:55 PM	566.386	7.254882e-013
3/29/2016 3:31:56 PM	566.613	5.903047e-013	3/29/2016 3:31:56 PM	566.834	2.057866e-013	3/29/2016 3:31:56 PM	567.054	2.916729e-013	3/29/2016 3:31:56 PM	567.277	1.400189e-012	3/29/2016 3:31:56 PM	567.493	3.003009e-012	3/29/2016 3:31:57 PM	567.710	2.208280e-013	3/29/2016 3:31:57 PM	567.935	8.333087e-013
3/29/2016 3:31:57 PM	568.163	5.976583e-013	3/29/2016 3:31:57 PM	568.387	2.000567e-013	3/29/2016 3:31:58 PM	568.611	2.612526e-013	3/29/2016 3:31:58 PM	568.833	1.432088e-012	3/29/2016 3:31:58 PM	569.048	2.927578e-012	3/29/2016 3:31:58 PM	569.264	2.485348e-013	3/29/2016 3:31:58 PM	569.492	6.898018e-013
3/29/2016 3:31:59 PM	569.719	6.980708e-013	3/29/2016 3:31:59 PM	569.939	2.037665e-013	3/29/2016 3:31:59 PM	570.168	2.945254e-013	3/29/2016 3:31:59 PM	570.383	1.373453e-012	3/29/2016 3:32:00 PM	570.597	2.951936e-012	3/29/2016 3:32:00 PM	570.821	2.073315e-013	3/29/2016 3:32:00 PM	571.047	6.779710e-013
3/29/2016 3:32:00 PM	571.293	6.808932e-013	3/29/2016 3:32:00 PM	571.516	1.695421e-013	3/29/2016 3:32:01 PM	571.735	2.947443e-013	3/29/2016 3:32:01 PM	571.952	1.382716e-012	3/29/2016 3:32:01 PM	572.168	2.915988e-012	3/29/2016 3:32:01 PM	572.383	2.081536e-013	3/29/2016 3:32:02 PM	572.606	7.850448e-013
3/29/2016 3:32:02 PM	572.826	5.113713e-013	3/29/2016 3:32:02 PM	573.043	1.964918e-013	3/29/2016 3:32:02 PM	573.260	2.711776e-013	3/29/2016 3:32:02 PM	573.484	1.442160e-012	3/29/2016 3:32:03 PM	573.700	2.831888e-012	3/29/2016 3:32:03 PM	573.924	2.108490e-013	3/29/2016 3:32:03 PM	574.150	7.380895e-013
3/29/2016 3:32:03 PM	574.379	5.920898e-013	3/29/2016 3:32:04 PM	574.600	2.031050e-013	3/29/2016 3:32:04 PM	574.816	2.521680e-013	3/29/2016 3:32:04 PM	575.032	1.408654e-012	3/29/2016 3:32:04 PM	575.247	2.967706e-012	3/29/2016 3:32:04 PM	575.466	2.349019e-013	3/29/2016 3:32:05 PM	575.685	6.394170e-013
3/29/2016 3:32:05 PM	575.912	6.767117e-013	3/29/2016 3:32:05 PM	576.127	1.848874e-013	3/29/2016 3:32:05 PM	576.342	3.079939e-013	3/29/2016 3:32:06 PM	576.589	1.459853e-012	3/29/2016 3:32:06 PM	576.809	2.895065e-012	3/29/2016 3:32:06 PM	577.030	2.394204e-013	3/29/2016 3:32:06 PM	577.258	6.632870e-013
3/29/2016 3:32:06 PM	577.478	5.671642e-013	3/29/2016 3:32:07 PM	577.700	1.854261e-013	3/29/2016 3:32:07 PM	577.922	2.882066e-013	3/29/2016 3:32:07 PM	578.138	1.448319e-012	3/29/2016 3:32:07 PM	578.353	2.943663e-012	3/29/2016 3:32:08 PM	578.577	2.113643e-013	3/29/2016 3:32:08 PM	578.797	7.161268e-013
3/29/2016 3:32:08 PM	579.027	5.864030e-013	3/29/2016 3:32:08 PM	579.243	1.940792e-013	3/29/2016 3:32:08 PM	579.461	2.346306e-013	3/29/2016 3:32:09 PM	579.677	1.391140e-012	3/29/2016 3:32:09 PM	579.891	2.828220e-012	3/29/2016 3:32:09 PM	580.106	2.225286e-013	3/29/2016 3:32:09 PM	580.329	6.891835e-013
3/29/2016 3:32:10 PM	580.552	5.687332e-013	3/29/2016 3:32:10 PM	580.776	1.966239e-013	3/29/2016 3:32:10 PM	580.996	2.734190e-013	3/29/2016 3:32:10 PM	581.218	1.412287e-012	3/29/2016 3:32:10 PM	581.433	2.985453e-012	3/29/2016 3:32:11 PM	581.655	2.273777e-013	3/29/2016 3:32:11 PM	581.884	7.243374e-013
3/29/2016 3:32:11 PM	582.110	6.132147e-013	3/29/2016 3:32:11 PM	582.326	1.965499e-013	3/29/2016 3:32:12 PM	582.549	2.854476e-013	3/29/2016 3:32:12 PM	582.764	1.399821e-012	3/29/2016 3:32:12 PM	582.978	2.977252e-012	3/29/2016 3:32:12 PM	583.193	2.150316e-013	3/29/2016 3:32:12 PM	583.426	7.734802e-013
3/29/2016 3:32:13 PM	583.652	6.345311e-013	3/29/2016 3:32:13 PM	583.875	2.123651e-013	3/29/2016 3:32:13 PM	584.099	3.033509e-013	3/29/2016 3:32:13 PM	584.319	1.379862e-012	3/29/2016 3:32:13 PM	584.533	2.823657e-012	3/29/2016 3:32:14 PM	584.747	2.106249e-013	3/29/2016 3:32:14 PM	584.969	7.504883e-013
3/29/2016 3:32:14 PM	585.197	6.483559e-013	3/29/2016 3:32:14 PM	585.416	2.018730e-013	3/29/2016 3:32:15 PM	585.630	2.843149e-013	3/29/2016 3:32:15 PM	585.852	1.421898e-012	3/29/2016 3:32:15 PM	586.065	2.848779e-012	3/29/2016 3:32:15 PM	586.285	2.256264e-013	3/29/2016 3:32:15 PM	586.504	7.438518e-013
3/29/2016 3:32:16 PM	586.739	6.180438e-013	3/29/2016 3:32:16 PM	586.953	1.623363e-013	3/29/2016 3:32:16 PM	587.167	2.734257e-013	3/29/2016 3:32:16 PM	587.385	1.311827e-012	3/29/2016 3:32:17 PM	587.599	2.839944e-012	3/29/2016 3:32:17 PM	587.818	2.603788e-013	3/29/2016 3:32:17 PM	588.043	8.159056e-013
3/29/2016 3:32:17 PM	588.264	6.347384e-013	3/29/2016 3:32:17 PM	588.479	2.025749e-013	3/29/2016 3:32:18 PM	588.700	2.609279e-013	3/29/2016 3:32:18 PM	588.915	1.358618e-012	3/29/2016 3:32:18 PM	589.129	2.868856e-012	3/29/2016 3:32:18 PM	589.343	2.253871e-013	3/29/2016 3:32:19 PM	589.568	8.341099e-013
3/29/2016 3:32:19 PM	589.789	6.339731e-013	3/29/2016 3:32:19 PM	590.011	1.966836e-013	3/29/2016 3:32:19 PM	590.225	2.890436e-013	3/29/2016 3:32:19 PM	590.442	1.339885e-012	3/29/2016 3:32:20 PM	590.655	2.863605e-012	3/29/2016 3:32:20 PM	590.873	2.429721e-013	3/29/2016 3:32:20 PM	591.104	6.477733e-013
