0000004676,scans,0000000130,DataLength
"header",0000000040,"lines"
"Date",4/7/2016,"Time",2:17:49 PM
"ID","HAL IDP LOW ENERGY #14936","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","SEM","mass",12.00,12.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 2","RGA","SEM","mass",13.00,13.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 3","RGA","SEM","mass",16.00,16.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 4","RGA","SEM","mass",18.00,18.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 5","RGA","SEM","mass",28.00,28.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 6","RGA","SEM","mass",29.00,29.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 7","RGA","SEM","mass",30.00,30.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 8","RGA","SEM","mass",31.00,31.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 9","RGA","SEM","mass",44.00,44.00,0.01,100.000,100.000%,1.000000,1.000000,
"Environment",
"Global","RGA"
"1st-dynode",-3500,"V"
"CRV_range",7,"c/s"
"CRV_resolution",6,"bits"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.0,"V"
"delta-m",-25,"%"
"discriminator",-10,"%"
"electron-energy",70.0,"V"
"emission",100.0000,"uA"
"energy",1.00,"V"
"extractor",0,"V"
"focus",-50,"V"
"gate_delay",0.1,"uS"
"gate_width",0.0,"uS"
"gating",0,"( 1 = on, 0 = off )"
"gating_invert",0,"( 0 = normal, 1 = invert)"
"lens",0,"V"
"mass",18.00,"amu"
"mode-change-delay",1000,"ms"
"multiplier",1900,"V"
"resolution",0,"%"
"suppressor",-200,"V"
"Data",9
"Time","ms","12C","13C","16O","18O","CO/N2","13CO","C18O","13C18O","CO2",
00:00:00,        71,       1750,        810,      20430,     818830,      60770,      10660,      10470,       7320,      27990,
00:00:01,      1134,       1480,        630,      21160,     808710,      61270,      10600,       9440,       7620,      28310,
00:00:02,      2197,       1140,        710,      19550,     793420,      60890,      10280,       9520,       7710,      28690,
00:00:03,      3261,       1540,       1000,      18620,     788030,      59740,       9390,       9460,       7620,      28210,
00:00:04,      4324,       1160,        780,      19040,     768800,      60220,      10040,       9270,       7230,      26280,
00:00:05,      5387,       1370,        680,      19770,     752130,      58610,       9840,       8920,       6840,      28310,
00:00:06,      6451,       1080,        850,      19530,     738120,      60750,       9350,       9200,       7020,      26850,
00:00:07,      7514,       1130,        840,      18940,     724150,      58020,       9230,       8340,       6500,      26140,
00:00:08,      8577,       1210,        810,      17620,     717550,      58730,       9330,       8360,       7050,      25130,
00:00:09,      9641,       1020,        640,      17110,     705100,      57400,       9780,       8130,       6440,      26310,
00:00:10,     10704,       1360,        820,      17910,     693100,      58100,       9080,       8130,       6580,      24660,
00:00:11,     11767,       1140,        650,      17340,     685890,      56180,       9260,       8280,       6640,      24420,
00:00:12,     12831,       1190,        880,      16670,     674550,      56730,       8650,       7320,       6570,      23790,
00:00:13,     13894,       1390,        530,      15300,     663530,      55100,       8510,       7130,       5620,      24170,
00:00:14,     14957,        980,        700,      16700,     651720,      57390,       8390,       6800,       6400,      24850,
00:00:16,     16021,       1160,        920,      16810,     645750,      55450,       8360,       7250,       5280,      24950,
00:00:17,     17084,       1110,        790,      16590,     623660,      55910,       8630,       7140,       5260,      23010,
00:00:18,     18147,       1350,        590,      15920,     620520,      54040,       8230,       7190,       5600,      24830,
00:00:19,     19211,        990,        700,      15630,     609440,      55060,       8510,       6760,       5580,      23510,
00:00:20,     20274,       1040,        760,      17000,     606800,      53800,       8420,       6330,       5350,      23400,
00:00:21,     21337,        830,        660,      15680,     589460,      54630,       8690,       6900,       5990,      22530,
00:00:22,     22401,       1520,       1010,      15620,     584610,      53460,       8190,       7150,       5380,      23210,
00:00:23,     23464,       1500,       1040,      15800,     581920,      52960,       8240,       7070,       5670,      22400,
00:00:24,     24527,       1080,        990,      15810,     568260,      51370,       8350,       6670,       5650,      23100,
00:00:25,     25591,       1690,       1130,      15510,     561500,      52920,       8030,       6680,       6270,      22690,
00:00:26,     26654,       1720,       1340,      15410,     549620,      51610,       8770,       6930,       6170,      23070,
00:00:27,     27717,       1750,       1410,      15180,     545210,      52090,       8780,       6640,       5980,      22710,
00:00:28,     28781,       1790,       1040,      14240,     536990,      50890,       7540,       6350,       5340,      21180,
00:00:29,     29844,       1690,       1120,      14310,     530300,      51180,       8300,       6010,       5120,      21100,
00:00:30,     30907,       1370,        820,      15070,     525170,      50220,       7710,       6460,       5110,      20290,
00:00:31,     31971,       1500,       1050,      14150,     512900,      49870,       7180,       5340,       4840,      20830,
00:00:33,     33034,       1540,        830,      14160,     506790,      51260,       6890,       5410,       4890,      20840,
00:00:34,     34097,       1180,        950,      14300,     497340,      50010,       6740,       5790,       4540,      21710,
00:00:35,     35161,       1240,        780,      14600,     492060,      49600,       7020,       5790,       4860,      20780,
00:00:36,     36224,       1090,        530,      13930,     485140,      48930,       6520,       5260,       4560,      20340,
00:00:37,     37287,       1240,        700,      13700,     479760,      50760,       7230,       5270,       4290,      19290,
00:00:38,     38351,       1230,        690,      13300,     477000,      49090,       6590,       5110,       4070,      20260,
00:00:39,     39414,       1000,        680,      13470,     468990,      49720,       6890,       5380,       4420,      19880,
00:00:40,     40477,       1440,        840,      12950,     462150,      49870,       6760,       4840,       3830,      20000,
00:00:41,     41541,       1330,        760,      13440,     459090,      48630,       7090,       5430,       4400,      19470,
00:00:42,     42604,       1320,        750,      12760,     452990,      48950,       5780,       4770,       4360,      19650,
00:00:43,     43667,       1170,        870,      13170,     447300,      48960,       6850,       4870,       3810,      19380,
00:00:44,     44731,       1110,        630,      13000,     437430,      46800,       6360,       4520,       3630,      18470,
00:00:45,     45794,        990,        480,      12830,     433380,      47520,       6290,       4960,       3620,      18700,
00:00:46,     46857,       1120,        570,      11880,     429750,      46430,       5990,       4100,       3850,      18480,
00:00:47,     47921,        830,        470,      12390,     426500,      48520,       6240,       4620,       3650,      19490,
00:00:48,     48984,        920,        680,      11890,     421740,      47670,       6100,       4460,       3780,      17570,
00:00:50,     50047,        870,        630,      11810,     413680,      47700,       6170,       4140,       3660,      18330,
00:00:51,     51111,       1020,        480,      11270,     410510,      47180,       5930,       4330,       3210,      18690,
00:00:52,     52174,        970,        420,      10880,     407500,      47410,       5900,       4010,       3040,      18940,
00:00:53,     53237,        720,        600,      12350,     401560,      46330,       5930,       4020,       3240,      16910,
00:00:54,     54301,       1140,        440,      12330,     395940,      46690,       5540,       4240,       3150,      18420,
00:00:55,     55364,        900,        350,      11190,     393070,      45870,       5360,       4350,       2860,      17790,
00:00:56,     56427,       1140,        360,      11340,     389240,      46720,       6000,       3970,       2730,      18380,
00:00:57,     57491,        870,        610,      10550,     386960,      46590,       5940,       4540,       3420,      18120,
00:00:58,     58554,        990,        480,      10440,     381530,      46250,       5560,       3930,       3380,      18200,
00:00:59,     59617,        870,        540,      11310,     378860,      47510,       5250,       4150,       2980,      17170,
00:01:00,     60681,        640,        280,      11310,     372050,      43520,       5120,       3750,       2920,      18640,
00:01:01,     61744,       1080,        360,      10990,     364590,      45400,       4730,       3930,       2970,      18660,
00:01:02,     62807,        800,        590,      11590,     363380,      46810,       5340,       3900,       3070,      17270,
00:01:03,     63871,        830,        520,      10720,     362220,      45030,       5690,       3560,       3070,      17100,
00:01:04,     64934,        800,        510,      10970,     357140,      45840,       5210,       3650,       3040,      16360,
00:01:05,     65997,        630,        520,      10400,     356860,      46110,       5670,       3610,       2970,      17020,
00:01:07,     67061,       1010,        400,      10630,     354540,      42750,       4530,       3150,       2940,      16870,
00:01:08,     68124,        850,        630,      10670,     346440,      45180,       5490,       3830,       3380,      17230,
00:01:09,     69187,        850,        580,      10310,     346300,      43990,       4980,       3940,       2830,      16540,
00:01:10,     70251,        890,        540,      10060,     340580,      43960,       5010,       3820,       2780,      16850,
00:01:11,     71314,        880,        360,      10210,     339600,      45380,       5010,       3520,       2600,      16060,
00:01:12,     72377,        850,        350,      10100,     337390,      43650,       5380,       3900,       2590,      16490,
00:01:13,     73441,        820,        380,      10070,     334390,      43410,       5080,       3750,       2660,      15600,
00:01:14,     74504,        870,        260,       9600,     327220,      44600,       5020,       2960,       2670,      16130,
00:01:15,     75567,       1010,        350,       9900,     325440,      43150,       5270,       3640,       2600,      16520,
00:01:16,     76631,        710,        460,      10510,     323140,      43840,       5040,       3560,       2700,      15720,
00:01:17,     77694,        910,        490,       9640,     321070,      44200,       5220,       3690,       2440,      16460,
00:01:18,     78757,        740,        530,       9890,     318740,      44680,       4780,       3410,       2650,      15670,
00:01:19,     79821,        690,        460,       9140,     316910,      42780,       4430,       3470,       2270,      15660,
00:01:20,     80884,        720,        400,       9350,     313340,      42620,       5180,       3480,       2680,      16500,
00:01:21,     81947,        870,        420,       9900,     313700,      43120,       4980,       3330,       2830,      16130,
00:01:23,     83011,        910,        460,       9720,     309440,      42700,       4410,       3400,       1930,      15710,
00:01:24,     84074,        690,        340,      10390,     308390,      43120,       5240,       3080,       2110,      15590,
00:01:25,     85137,        930,        430,       9820,     299340,      43330,       4790,       3260,       2530,      16150,
00:01:26,     86201,        770,        410,       9080,     300170,      43730,       4700,       3550,       2380,      14230,
00:01:27,     87264,        870,        500,      10310,     298830,      43370,       5430,       3280,       2010,      14910,
00:01:28,     88327,        770,        400,       9410,     298680,      43380,       4410,       2910,       2540,      16190,
00:01:29,     89391,        780,        380,       9330,     294900,      42330,       4870,       3200,       2330,      14380,
00:01:30,     90454,        740,        440,       9690,     290590,      41630,       4740,       3110,       2260,      15920,
00:01:31,     91517,        950,        520,       9460,     288420,      43400,       4700,       3070,       2390,      15720,
00:01:32,     92581,        700,        410,       9720,     285960,      43440,       4670,       3320,       2460,      15430,
00:01:33,     93644,        900,        460,       9310,     283150,      42320,       4740,       2810,       2510,      15200,
00:01:34,     94707,        770,        420,       9990,     280120,      41380,       4300,       3770,       2480,      14520,
00:01:35,     95771,        720,        490,       9810,     278540,      42630,       4600,       2930,       2310,      15010,
00:01:36,     96834,        670,        470,       8700,     281400,      44310,       4340,       3120,       2060,      14790,
00:01:37,     97897,        760,        490,       9870,     274290,      42200,       4930,       2860,       2030,      14790,
00:01:38,     98961,        960,        520,       8830,     275380,      42000,       4730,       3250,       2390,      15290,
00:01:40,    100024,       1000,        460,       9070,     272370,      41590,       4710,       2830,       2200,      15100,
00:01:41,    101087,        810,        430,       9240,     272660,      42760,       4420,       2590,       2270,      14640,
00:01:42,    102151,        800,        510,       8740,     269370,      43080,       4340,       2890,       2000,      12970,
00:01:43,    103214,        760,        380,       9210,     264030,      42480,       4860,       3250,       1760,      15030,
00:01:44,    104277,        700,        540,       8380,     267770,      41030,       4440,       2750,       2020,      14510,
00:01:45,    105341,        740,        350,       9110,     266190,      41340,       4370,       2990,       1950,      14440,
00:01:46,    106404,        830,        440,       8300,     261250,      43170,       4390,       2980,       2650,      14910,
00:01:47,    107467,        840,        360,       8390,     260530,      42960,       4500,       2760,       2260,      14000,
00:01:48,    108531,        810,        440,       8910,     256170,      42100,       4800,       2800,       1880,      14040,
00:01:49,    109594,        780,        410,       8020,     251030,      42860,       4400,       3020,       2370,      14030,
00:01:50,    110657,        850,        460,       8680,     251820,      43190,       4290,       3100,       1790,      14490,
00:01:51,    111721,        890,        470,       8780,     251810,      42450,       4030,       2670,       1980,      15390,
00:01:52,    112784,        750,        360,       9130,     255370,      41550,       4030,       2720,       2250,      13720,
00:01:53,    113847,        780,        560,       8410,     250200,      42850,       4120,       2770,       2230,      13310,
00:01:54,    114911,       1090,        340,       7930,     247630,      41210,       4460,       2940,       1810,      15040,
00:01:55,    115974,        750,        350,       8560,     247040,      43050,       4090,       2640,       2200,      14420,
00:01:57,    117037,        780,        300,       8400,     245630,      42200,       4360,       3060,       1810,      14630,
00:01:58,    118101,        730,        400,       8900,     241780,      41750,       4480,       2940,       1860,      13720,
00:01:59,    119164,        840,        460,       8530,     243500,      41690,       4470,       2730,       2230,      13460,
00:02:00,    120227,        920,        290,       8010,     239900,      41410,       4240,       2730,       1980,      14340,
00:02:01,    121291,        740,        350,       9180,     242600,      42280,       4490,       2800,       1660,      14290,
00:02:02,    122354,        810,        420,       8190,     238190,      42110,       4570,       3040,       1980,      14310,
00:02:03,    123417,        970,        340,       8000,     237470,      41820,       4290,       2830,       1860,      12960,
00:02:04,    124481,        860,        320,       8210,     233340,      41270,       4030,       2710,       1980,      14010,
00:02:05,    125544,        780,        320,       7910,     230750,      41570,       4320,       3060,       2060,      14160,
00:02:06,    126607,        660,        380,       8050,     234150,      41750,       4070,       2960,       2220,      14990,
00:02:07,    127671,        730,        350,       8420,     229500,      41580,       4030,       2510,       2110,      13420,
00:02:08,    128734,        890,        410,       8090,     230300,      42680,       3740,       2580,       2240,      13560,
00:02:09,    129797,        840,        390,       7950,     228700,      42350,       3790,       2640,       2260,      13910,
00:02:10,    130861,        630,        420,       8010,     226000,      42570,       4460,       2590,       1910,      13770,
00:02:11,    131924,        700,        410,       7390,     225080,      42280,       4430,       2600,       1870,      14200,
00:02:12,    132987,        630,        410,       8190,     225600,      41360,       4170,       3070,       1930,      13080,
00:02:14,    134051,        660,        500,       8460,     221970,      42020,       3720,       2760,       1610,      13600,
00:02:15,    135114,        960,        360,       8140,     219800,      43230,       3620,       2580,       1670,      13340,
00:02:16,    136177,        860,        460,       8130,     225640,      43430,       4230,       2810,       2040,      13200,
00:02:17,    137241,        810,        200,       7880,     221540,      43040,       4050,       2720,       1800,      13680,
00:02:18,    138304,        600,        280,       7320,     220510,      41870,       3840,       2320,       1700,      13540,
00:02:19,    139367,        730,        410,       7550,     217970,      42640,       4300,       2540,       1920,      13220,
00:02:20,    140431,        940,        410,       6760,     218010,      42290,       3880,       2480,       2130,      13280,
00:02:21,    141494,        800,        340,       7230,     214990,      43930,       4210,       3100,       1950,      13770,
00:02:22,    142557,        880,        370,       7340,     217640,      43480,       4570,       2590,       2020,      13370,
00:02:23,    143621,        910,        370,       7200,     214050,      41240,       4150,       2920,       1910,      13510,
00:02:24,    144684,        780,        310,       7340,     214740,      41590,       3670,       2650,       1820,      13880,
00:02:25,    145747,        930,        340,       7520,     210130,      41130,       3880,       2550,       2020,      12850,
00:02:26,    146811,        870,        350,       7460,     215290,      42870,       3820,       2810,       1910,      13090,
00:02:27,    147874,        620,        390,       7630,     209380,      41240,       4230,       2440,       2560,      12550,
00:02:28,    148937,        740,        380,       7580,     209880,      42690,       3820,       2520,       2050,      14030,
00:02:30,    150001,        610,        230,       7710,     207690,      39710,       3940,       2480,       2080,      13240,
00:02:31,    151064,        820,        380,       7570,     209190,      42410,       4290,       2090,       2060,      13460,
00:02:32,    152127,        770,        270,       7030,     203110,      42960,       3380,       2740,       1820,      13200,
00:02:33,    153191,        600,        360,       7250,     209210,      42430,       4170,       2640,       2090,      13400,
00:02:34,    154254,        810,        380,       7520,     204870,      43320,       4040,       2360,       1950,      13230,
00:02:35,    155317,        720,        410,       7160,     203790,      42130,       3520,       2550,       2120,      12410,
00:02:36,    156381,        820,        440,       7740,     205090,      42700,       4420,       2760,       2150,      13790,
00:02:37,    157444,        730,        450,       7590,     200690,      42530,       3800,       2630,       1970,      12670,
00:02:38,    158507,       1050,        430,       7290,     201890,      43510,       4120,       2710,       2360,      12560,
00:02:39,    159571,        790,        650,       8000,     201790,      43910,       3730,       2930,       2140,      12350,
00:02:40,    160634,       1030,        800,       7130,     197670,      43240,       4500,       2540,       2150,      12430,
00:02:41,    161697,        810,        710,       7470,     195600,      44850,       4070,       2870,       2000,      13330,
00:02:42,    162761,        820,        660,       7740,     194950,      42830,       4580,       2440,       2010,      12580,
00:02:43,    163824,        790,        490,       6660,     196260,      43000,       4530,       2580,       2140,      12900,
00:02:44,    164887,       1000,        490,       7450,     199430,      42810,       4190,       2460,       2410,      13040,
00:02:45,    165951,        940,        570,       7120,     192490,      44130,       3770,       2720,       2550,      13560,
00:02:47,    167014,        910,        600,       6970,     196110,      44460,       4070,       2690,       2180,      12170,
00:02:48,    168077,       1160,        500,       7460,     191790,      44550,       4230,       2530,       2270,      13540,
00:02:49,    169141,        940,        480,       7400,     194830,      43940,       3630,       2490,       2090,      12590,
00:02:50,    170204,        900,        500,       7810,     191210,      41810,       3780,       2860,       2320,      12830,
00:02:51,    171267,        810,        440,       6930,     192970,      44890,       4790,       2960,       2090,      13380,
00:02:52,    172331,       1580,        780,       7220,     190570,      43720,       4670,       2900,       2740,      13640,
00:02:53,    173394,       1220,        990,       6750,     191070,      44190,       4750,       3140,       2940,      13380,
00:02:54,    174457,       1460,       1190,       7160,     188450,      43810,       4970,       3140,       2990,      13220,
00:02:55,    175521,       1550,       1380,       7820,     190940,      44260,       4870,       2940,       2930,      12780,
00:02:56,    176584,       1530,       1180,       8220,     188030,      45170,       4170,       3440,       3180,      12990,
00:02:57,    177647,       1650,       1150,       7890,     190790,      45160,       4290,       3460,       3340,      12670,
00:02:58,    178711,       1750,       1140,       8450,     184850,      44940,       4450,       2960,       3060,      13450,
00:02:59,    179774,       1510,       1010,       7990,     185310,      45390,       4380,       3080,       2790,      14110,
00:03:00,    180837,       1650,       1170,       7960,     184330,      45660,       4330,       3560,       3200,      12970,
00:03:01,    181901,       1660,       1290,       7840,     185400,      46060,       4480,       3430,       3360,      13890,
00:03:02,    182964,       1640,       1250,       8280,     185080,      47550,       4510,       3190,       3260,      13580,
00:03:04,    184027,       1930,       1480,       7780,     185400,      46140,       5000,       2990,       3390,      13620,
00:03:05,    185091,       1730,       1410,       7850,     185130,      45130,       4770,       3300,       3120,      13040,
00:03:06,    186154,       1880,       1190,       7850,     179200,      47450,       5110,       3740,       3640,      12890,
00:03:07,    187217,       1990,       1640,       7980,     186030,      46800,       4670,       3420,       3550,      14350,
00:03:08,    188281,       1700,       1340,       7630,     183560,      46470,       5120,       3230,       3280,      12980,
00:03:09,    189344,       2020,       1550,       8160,     181040,      46700,       5000,       3420,       3300,      13880,
00:03:10,    190407,       1720,       1260,       7530,     179960,      46100,       4610,       2770,       3380,      13130,
00:03:11,    191471,       1620,       1540,       8460,     180670,      47630,       4510,       3400,       3420,      13130,
00:03:12,    192534,       1810,       1280,       7470,     180620,      44790,       4450,       3000,       3550,      13380,
00:03:13,    193597,       1740,       1140,       7550,     179480,      45420,       4850,       3230,       3290,      12900,
00:03:14,    194661,       1590,       1210,       6820,     176350,      47500,       4640,       3260,       3290,      12500,
00:03:15,    195724,       1510,       1270,       7630,     177580,      46850,       4820,       3080,       3760,      12780,
00:03:16,    196787,       2010,       1620,       7310,     175720,      48180,       5280,       3300,       3490,      13280,
00:03:17,    197851,       2040,       1540,       7890,     179100,      47290,       4910,       3690,       4260,      13400,
00:03:18,    198914,       2050,       1640,       7720,     177130,      48390,       5110,       3490,       3880,      13590,
00:03:19,    199977,       2080,       1840,       8030,     177070,      47950,       5370,       3340,       3980,      13500,
00:03:21,    201041,       2270,       1970,       7780,     174410,      48610,       5240,       3600,       3500,      14300,
00:03:22,    202104,       2250,       1860,       8590,     173270,      47370,       4990,       4510,       5090,      14650,
00:03:23,    203167,       3000,       2670,       8720,     176020,      47920,       5770,       4490,       4680,      14350,
00:03:24,    204231,       2730,       2370,       8210,     175720,      48730,       5260,       4410,       4750,      14370,
00:03:25,    205294,       3000,       2450,       8570,     173440,      49220,       5210,       3460,       4590,      14340,
00:03:26,    206357,       2900,       2590,       7990,     175970,      51140,       5840,       4720,       4660,      15660,
00:03:27,    207421,       5370,       4580,      10750,     175000,      51770,       8200,       6170,       6970,      16600,
00:03:28,    208484,       5120,       4670,      10620,     173210,      50810,       7410,       6510,       7040,      16630,
00:03:29,    209547,       4920,       4400,      11380,     171900,      51110,       7500,       6240,       6180,      14940,
00:03:30,    210611,       4620,       4270,       9750,     174080,      49890,       6860,       4870,       5410,      15720,
00:03:31,    211674,       3510,       2890,       9980,     168720,      53110,       6690,       4900,       6130,      15430,
00:03:32,    212737,       3810,       3410,       9830,     170790,      51370,       6860,       5410,       5950,      15590,
00:03:33,    213801,       3770,       3520,       9150,     171000,      50700,       6600,       5120,       6040,      14490,
00:03:34,    214864,       3860,       3550,       9690,     172250,      52330,       6920,       5350,       6360,      14980,
00:03:35,    215927,       3640,       3380,       9720,     169590,      51970,       6770,       5770,       5890,      15090,
00:03:36,    216991,       4180,       4010,       9430,     171120,      51610,       6950,       5360,       6500,      16710,
00:03:38,    218054,       4560,       5230,      12940,     172200,      54180,       9040,       8410,       8850,      16810,
00:03:39,    219117,       6560,       5910,      12400,     170060,      54650,       9290,       7960,       8690,      17300,
00:03:40,    220181,       6650,       6410,      12480,     168740,      55200,       9080,       7750,       8480,      17550,
00:03:41,    221244,       4900,       4610,      10130,     168010,      53560,       7010,       6230,       7300,      15590,
00:03:42,    222307,       4610,       4040,      10590,     168570,      52120,       7540,       6230,       6270,      16170,
00:03:43,    223371,       5040,       4270,      10290,     169620,      52990,       7020,       5750,       7150,      16540,
00:03:44,    224434,       4530,       4230,      10520,     168590,      55320,       7510,       5910,       7160,      15980,
00:03:45,    225497,       4940,       4520,      10040,     165940,      54130,       7380,       6570,       7500,      15190,
00:03:46,    226561,       5450,       4600,      10200,     170200,      54330,       7430,       6060,       6920,      16340,
00:03:47,    227624,       5030,       4610,      10880,     168040,      54790,       7850,       5980,       6710,      14970,
00:03:48,    228687,       5010,       4410,      10210,     163860,      54950,       7600,       6330,       7340,      15780,
00:03:49,    229751,       4560,       4490,      10860,     166120,      55470,       7910,       6530,       7770,      15390,
00:03:50,    230814,       4790,       4350,      10390,     163160,      54680,       7660,       6670,       7400,      16040,
00:03:51,    231877,       5510,       4240,      10860,     163840,      56800,       7960,       6800,       8260,      16270,
00:03:52,    232941,       4820,       4870,      11120,     165660,      53740,       8020,       6470,       8030,      16370,
00:03:54,    234004,       5180,       4770,      10340,     163400,      54490,       7290,       6260,       7990,      15720,
00:03:55,    235067,       5010,       4500,      10780,     163180,      54630,       7880,       6510,       7600,      16110,
00:03:56,    236131,       5050,       4470,       9790,     162450,      56730,       7320,       5900,       7590,      15870,
00:03:57,    237194,       4270,       4070,       9690,     165420,      55530,       7000,       5670,       7340,      14510,
00:03:58,    238257,       4020,       3740,      10090,     164130,      56630,       7070,       5360,       7780,      15930,
00:03:59,    239321,       4500,       4090,      10740,     160810,      55300,       6900,       5300,       7610,      16160,
00:04:00,    240384,       5200,       4570,      11010,     165020,      56660,       7120,       5860,       7690,      16070,
00:04:01,    241447,       5300,       4930,      10990,     161180,      57240,       7580,       6850,       7210,      14800,
00:04:02,    242511,       5290,       4300,      11090,     161230,      58710,       7840,       6400,       8000,      14290,
00:04:03,    243574,       4390,       3720,       9310,     161290,      58870,       7100,       5750,       8210,      15950,
00:04:04,    244637,       4830,       4480,      10220,     160300,      59040,       8580,       7180,       8830,      17220,
00:04:05,    245701,       6120,       5320,      11860,     161700,      58860,       8440,       7750,       9150,      17100,
00:04:06,    246764,       7320,       7100,      13140,     164020,      61100,      10280,       8870,      11650,      18250,
00:04:07,    247827,       7970,       7810,      14070,     161480,      61290,      11370,       9530,      12850,      19800,
00:04:08,    248891,       9590,       9350,      14500,     165350,      64850,      11550,      10370,      12610,      21150,
00:04:09,    249954,       9520,       8960,      14490,     162710,      64360,      13040,      10780,      12980,      19900,
00:04:11,    251017,       9220,       9160,      15540,     161060,      65160,      12990,      11770,      13490,      20410,
00:04:12,    252081,      10810,       9860,      15220,     163980,      67220,      12690,      12220,      14530,      21460,
00:04:13,    253144,      11350,      11060,      16860,     163070,      69120,      14680,      13390,      16410,      23120,
00:04:14,    254207,      13370,      11770,      17830,     163180,      69810,      16170,      14360,      17400,      23710,
00:04:15,    255271,      14220,      13800,      20800,     164770,      71150,      17200,      16410,      17890,      25410,
00:04:16,    256334,      15080,      14800,      21250,     168580,      70960,      18030,      15800,      18950,      26330,
00:04:17,    257397,      15180,      15000,      20580,     165020,      73810,      18340,      16350,      19200,      24560,
00:04:18,    258461,      15610,      15580,      20790,     167500,      74950,      19180,      17360,      20160,      26950,
00:04:19,    259524,      16340,      16210,      21540,     168340,      73860,      19220,      17190,      20170,      26650,
00:04:20,    260587,      16230,      16090,      21210,     168340,      76030,      19520,      17100,      20160,      26510,
00:04:21,    261651,      16770,      15990,      21680,     165420,      77290,      19060,      17210,      21300,      27380,
00:04:22,    262714,      16280,      16220,      21680,     166480,      75640,      19330,      17810,      20550,      27410,
00:04:23,    263777,      17430,      16410,      21490,     165710,      76550,      19230,      18360,      20340,      27470,
00:04:24,    264841,      16620,      16590,      21930,     163370,      79000,      19680,      18190,      20880,      27100,
00:04:25,    265904,      17020,      16850,      22420,     164910,      78220,      20580,      18100,      21400,      27470,
00:04:26,    266967,      17620,      17220,      24590,     167880,      79120,      22040,      21170,      23200,      29130,
00:04:28,    268031,      19280,      18750,      23480,     169720,      79930,      22520,      21360,      23980,      30770,
00:04:29,    269094,      19940,      19980,      25330,     168470,      80740,      23300,      21600,      24800,      30750,
00:04:30,    270157,      19710,      19300,      24270,     169580,      83820,      23550,      20910,      24920,      30200,
00:04:31,    271221,      20130,      19920,      25140,     167040,      80060,      23160,      21510,      24550,      30620,
00:04:32,    272284,      20770,      19610,      25070,     167320,      83070,      23030,      21860,      23960,      30240,
00:04:33,    273347,      19730,      20410,      26430,     165490,      82630,      22340,      21390,      24890,      30320,
00:04:34,    274411,      20290,      19810,      25210,     166690,      83400,      22960,      21300,      25340,      31300,
00:04:35,    275474,      20470,      19600,      24720,     166960,      82520,      22670,      21020,      25530,      31030,
00:04:36,    276537,      21080,      20190,      24320,     166860,      84550,      22910,      21400,      25940,      30220,
00:04:37,    277601,      20090,      20660,      26650,     165580,      84690,      23920,      22250,      25370,      30690,
00:04:38,    278664,      19890,      20210,      25590,     166270,      84880,      23590,      21150,      25020,      30840,
00:04:39,    279727,      20790,      19930,      25740,     165220,      86750,      23500,      21590,      25290,      30880,
00:04:40,    280791,      20350,      20420,      25330,     165560,      85440,      22460,      21560,      25410,      31360,
00:04:41,    281854,      21580,      20480,      25450,     163750,      89210,      23170,      22390,      25830,      31020,
00:04:42,    282917,      21920,      20000,      25620,     164500,      85300,      23330,      21480,      25650,      30220,
00:04:43,    283981,      20810,      21180,      26120,     163070,      85640,      22970,      21860,      26030,      31110,
00:04:45,    285044,      21310,      20800,      26410,     162650,      86350,      23480,      21110,      26170,      30740,
00:04:46,    286107,      20610,      20560,      24780,     164550,      86370,      24650,      22290,      24990,      31970,
00:04:47,    287171,      21020,      20180,      24430,     164270,      86350,      23420,      21690,      25330,      31090,
00:04:48,    288234,      20350,      20120,      25220,     163540,      86840,      22870,      21640,      24830,      31040,
00:04:49,    289297,      21560,      19520,      25670,     165350,      85790,      23460,      21780,      26560,      30630,
00:04:50,    290361,      20210,      20040,      25220,     165080,      87780,      23100,      21300,      26190,      30820,
00:04:51,    291424,      20790,      20000,      24830,     162090,      89240,      22140,      21290,      25450,      30840,
00:04:52,    292487,      21050,      20310,      25390,     164150,      88540,      22680,      21540,      25540,      31120,
00:04:53,    293551,      20780,      19140,      26260,     162340,      87270,      23150,      22580,      25660,      30940,
00:04:54,    294614,      20580,      19990,      25200,     164970,      86820,      22860,      21660,      25490,      30460,
00:04:55,    295677,      20720,      19960,      24920,     164370,      86310,      22750,      21100,      25540,      30060,
00:04:56,    296741,      19910,      19560,      25840,     163090,      86630,      22230,      21520,      26240,      30040,
00:04:57,    297804,      20120,      20040,      25160,     165260,      89720,      21550,      21510,      25740,      31340,
00:04:58,    298867,      20380,      19860,      25810,     165550,      87180,      22090,      21400,      24820,      29640,
