0000003272,scans,0000000130,DataLength
"header",0000000040,"lines"
"Date",3/29/2016,"Time",5:49:46 PM
"ID","HAL IDP LOW ENERGY #14936","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","SEM","mass",12.00,12.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 2","RGA","SEM","mass",13.00,13.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 3","RGA","SEM","mass",14.00,14.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 4","RGA","SEM","mass",18.00,18.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 5","RGA","SEM","mass",28.00,28.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 6","RGA","SEM","mass",29.00,29.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 7","RGA","SEM","mass",30.00,30.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 8","RGA","SEM","mass",31.00,31.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 9","RGA","SEM","mass",44.00,44.00,0.01,100.000,100.000%,1.000000,1.000000,
"Environment",
"Global","RGA"
"1st-dynode",-3500,"V"
"CRV_range",7,"c/s"
"CRV_resolution",6,"bits"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.0,"V"
"delta-m",-25,"%"
"discriminator",-10,"%"
"electron-energy",70.0,"V"
"emission",100.0000,"uA"
"energy",1.00,"V"
"extractor",0,"V"
"focus",-50,"V"
"gate_delay",0.1,"uS"
"gate_width",0.0,"uS"
"gating",0,"( 1 = on, 0 = off )"
"gating_invert",0,"( 0 = normal, 1 = invert)"
"lens",0,"V"
"mass",18.00,"amu"
"mode-change-delay",1000,"ms"
"multiplier",1900,"V"
"resolution",0,"%"
"suppressor",-200,"V"
"Data",9
"Time","ms","C","13C","14N","H2O","CON2","13CO","C18O","13C18O","CO2",
00:00:00,        71,        630,        240,       1050,      93590,      26420,       4340,       1520,        450,      11830,
00:00:01,      1135,        710,        280,       1260,      95230,      24800,       4930,       1800,        590,      11660,
00:00:02,      2198,        800,        310,       1180,      94810,      25470,       5300,       1590,        400,      11690,
00:00:03,      3261,        770,        260,       1250,      94770,      26620,       5040,       1720,        540,      12430,
00:00:04,      4325,        850,        290,       1200,      93470,      25750,       4710,       1610,        490,      12220,
00:00:05,      5388,        640,        340,       1230,      93580,      26490,       4530,       1610,        400,      11490,
00:00:06,      6451,        800,        370,       1290,      93140,      27800,       4500,       1470,        470,      12740,
00:00:07,      7515,        640,        330,       1010,      92960,      26010,       4730,       1350,        690,      12170,
00:00:08,      8578,        670,        250,       1080,      92140,      26690,       4950,       1970,        490,      11150,
00:00:09,      9641,        580,        330,       1230,      94360,      25570,       4920,       1600,        350,      12590,
00:00:10,     10705,        710,        320,       1180,      94930,      26060,       4510,       1480,        490,      12290,
00:00:11,     11768,        610,        300,        970,      93590,      26270,       4700,       1410,        460,      12610,
00:00:12,     12831,        660,        290,        940,      95230,      25190,       4650,       1560,        360,      12140,
00:00:13,     13895,        550,        320,       1140,      93620,      25870,       4530,       1610,        490,      12450,
00:00:14,     14958,        710,        340,       1380,      94100,      25610,       4880,       1480,        430,      11320,
00:00:16,     16021,        850,        360,       1260,      94660,      27190,       5350,       1410,        370,      12030,
00:00:17,     17085,        580,        260,        880,      95760,      27180,       4630,       1520,        430,      12440,
00:00:18,     18148,        590,        270,       1210,      96640,      25750,       4790,       1780,        480,      11750,
00:00:19,     19211,        510,        310,       1050,      95110,      25670,       5320,       1730,        570,      11950,
00:00:20,     20275,        500,        390,       1300,      91580,      26540,       4490,       1850,        600,      11740,
00:00:21,     21338,        520,        250,       1230,      92920,      25870,       5080,       1740,        400,      12630,
00:00:22,     22401,        590,        200,        970,      93920,      25320,       4910,       1640,        550,      12020,
00:00:23,     23465,        650,        130,       1000,      93230,      25410,       4680,       1460,        610,      11820,
00:00:24,     24528,        730,        220,       1140,      91540,      25570,       5070,       1250,        470,      11920,
00:00:25,     25591,        580,        290,       1160,      93890,      26460,       4450,       1530,        380,      12130,
00:00:26,     26655,        520,        260,       1270,      94820,      26120,       4640,       1780,        420,      12050,
00:00:27,     27718,        530,        290,       1170,      96270,      26120,       4890,       1490,        440,      11680,
00:00:28,     28781,        620,        240,       1080,      94930,      26990,       4790,       1550,        490,      12010,
00:00:29,     29845,        560,        320,       1150,      92800,      25440,       4990,       1520,        300,      12220,
00:00:30,     30908,        770,        240,       1170,      95490,      26360,       4860,       1790,        420,      12050,
00:00:31,     31971,        530,        260,       1310,      93820,      26720,       4480,       1540,        390,      12150,
00:00:33,     33035,        520,        340,       1400,      96740,      26650,       4700,       1640,        400,      12570,
00:00:34,     34098,        590,        450,       1230,      95020,      25460,       4810,       1650,        620,      12120,
00:00:35,     35161,        820,        280,       1330,      89850,      26940,       4910,       1650,        570,      11860,
00:00:36,     36225,        610,        250,       1360,      97550,      26170,       4540,       1550,        630,      12690,
00:00:37,     37288,        730,        240,       1200,      96090,      26820,       4610,       1860,        450,      11920,
00:00:38,     38351,        760,        320,       1070,      95480,      26570,       4710,       1450,        520,      12160,
00:00:39,     39415,        730,        270,       1520,      90670,      24660,       4790,       1660,        360,      11400,
00:00:40,     40478,        460,        260,       1200,      93990,      26190,       4790,       1440,        380,      12890,
00:00:41,     41541,        800,        360,       1240,      94910,      26020,       4940,       1410,        380,      11470,
00:00:42,     42605,        600,        270,       1330,      94590,      25210,       5050,       1490,        600,      12070,
00:00:43,     43668,        610,        190,       1120,      93650,      25700,       4570,       1400,        360,      11210,
00:00:44,     44731,        590,        300,       1350,      95970,      26230,       4640,       1760,        430,      12280,
00:00:45,     45795,        700,        210,       1120,      96100,      25920,       4990,       1720,        440,      12660,
00:00:46,     46858,        680,        360,       1170,      94620,      25480,       4880,       1600,        630,      12310,
00:00:47,     47921,        540,        240,       1320,      96210,      26430,       4500,       1590,        450,      11420,
00:00:48,     48985,        650,        340,       1110,      95520,      26660,       4760,       1560,        390,      11850,
00:00:50,     50048,        490,        370,       1240,      92620,      24300,       4660,       1570,        610,      11810,
00:00:51,     51111,        640,        340,       1120,      93540,      26630,       4690,       1500,        360,      11830,
00:00:52,     52175,        670,        450,       1210,      95990,      26350,       4810,       1800,        610,      12790,
00:00:53,     53238,        390,        250,       1350,      97230,      25920,       4040,       1430,        360,      12250,
00:00:54,     54301,        720,        390,       1020,      93850,      26350,       4640,       1560,        500,      12750,
00:00:55,     55365,        570,        270,       1270,      96410,      26550,       4790,       1740,        440,      12320,
00:00:56,     56428,        600,        310,       1370,      93790,      26020,       4940,       1510,        510,      11940,
00:00:57,     57491,        690,        350,       1290,      95200,      27180,       4530,       1920,        410,      12960,
00:00:58,     58555,        810,        360,       1060,      92020,      25720,       4550,       1890,        400,      12300,
00:00:59,     59618,        780,        420,       1340,      95280,      26180,       4860,       1640,        430,      12330,
00:01:00,     60681,        670,        360,       1360,      94170,      25980,       4920,       1570,        500,      12010,
00:01:01,     61745,        650,        310,       1390,      94580,      26020,       4570,       1900,        210,      11810,
00:01:02,     62808,        680,        360,       1250,      95530,      26400,       4170,       1670,        530,      11820,
00:01:03,     63871,        620,        310,        960,      95290,      26480,       5100,       1580,        480,      11890,
00:01:04,     64935,        760,        340,       1050,      96610,      25260,       5010,       1720,        490,      11700,
00:01:05,     65998,        600,        140,       1110,      96480,      24870,       4600,       1570,        500,      11890,
00:01:07,     67061,        540,        340,       1210,      94350,      26520,       4430,       1600,        480,      11750,
00:01:08,     68125,        760,        260,       1060,      94650,      26800,       5130,       1660,        400,      12050,
00:01:09,     69188,        730,        250,       1180,      93270,      26480,       4550,       1670,        490,      10790,
00:01:10,     70251,        600,        400,       1020,      95440,      26870,       4820,       1310,        330,      12300,
00:01:11,     71315,        640,        390,       1250,      96210,      26810,       4790,       1750,        550,      11990,
00:01:12,     72378,        650,        330,        980,      97330,      26670,       5240,       1710,        330,      11810,
00:01:13,     73441,        510,        360,       1290,      94860,      25870,       4880,       1670,        410,      11900,
00:01:14,     74505,        670,        300,       1270,      93540,      25750,       4480,       1450,        460,      11060,
00:01:15,     75568,        670,        360,       1240,      93280,      26410,       4930,       1350,        590,      11710,
00:01:16,     76631,        510,        360,       1480,      95910,      26630,       4790,       1810,        520,      11860,
00:01:17,     77695,        640,        290,       1100,      92440,      26810,       5120,       1540,        520,      11870,
00:01:18,     78758,        850,        260,       1070,      94770,      25040,       4520,       1320,        360,      11760,
00:01:19,     79821,        640,        270,       1010,      95280,      26590,       4240,       1820,        380,      13260,
00:01:20,     80885,        590,        290,       1200,      95480,      25200,       4590,       1800,        480,      10950,
00:01:21,     81948,        550,        270,       1040,      95060,      26410,       4830,       1480,        510,      12150,
00:01:23,     83011,        640,        400,       1210,      94220,      26370,       4740,       1580,        470,      12230,
00:01:24,     84075,        610,        230,       1060,      94690,      26260,       3950,       1630,        560,      12500,
00:01:25,     85138,        760,        370,       1340,      94500,      25610,       5130,       1850,        450,      11850,
00:01:26,     86201,        760,        340,       1150,      94420,      27300,       4700,       1500,        400,      11550,
00:01:27,     87265,        690,        260,       1210,      95940,      26860,       4920,       1600,        500,      12040,
00:01:28,     88328,        610,        310,       1180,      94030,      26490,       5440,       1670,        370,      12740,
00:01:29,     89391,        590,        330,        960,      95760,      26290,       4510,       1580,        370,      11390,
00:01:30,     90455,        670,        370,       1100,      95660,      26310,       4430,       1710,        370,      11770,
00:01:31,     91518,        670,        410,       1240,      95780,      26820,       4270,       1480,        530,      12260,
00:01:32,     92581,        810,        280,       1210,      94600,      26080,       4750,       1550,        440,      12390,
00:01:33,     93645,        690,        480,       1190,      96360,      27150,       4520,       1700,        430,      11740,
00:01:34,     94708,        810,        320,       1140,      94540,      25930,       5350,       1410,        510,      11850,
00:01:35,     95771,        540,        350,       1270,      93770,      26490,       4790,       1510,        260,      11860,
00:01:36,     96835,        700,        210,       1310,      93810,      25500,       4820,       1550,        470,      12420,
00:01:37,     97898,        590,        350,       1340,      94430,      26510,       4850,       1730,        460,      12330,
00:01:38,     98961,        610,        450,       1260,      95590,      26700,       4660,       1730,        510,      11770,
00:01:40,    100025,        730,        280,       1400,      95730,      26490,       4570,       1340,        410,      11740,
00:01:41,    101088,        640,        340,       1210,      94860,      26130,       4900,       1470,        360,      11410,
00:01:42,    102151,        640,        450,       1230,      95930,      26590,       4330,       1680,        540,      11960,
00:01:43,    103215,        550,        210,       1150,      95810,      24910,       5190,       1520,        440,      12150,
00:01:44,    104278,        800,        150,       1430,      96570,      25440,       4650,       1600,        340,      12760,
00:01:45,    105341,        740,        260,       1160,      95850,      26710,       4900,       1590,        460,      11490,
00:01:46,    106405,        810,        210,       1090,      97540,      27260,       4600,       1320,        420,      12030,
00:01:47,    107468,        680,        460,       1320,      96290,      26880,       4760,       1750,        440,      12000,
00:01:48,    108531,        660,        280,       1040,      96080,      26170,       4560,       1670,        490,      11900,
00:01:49,    109595,        780,        280,       1180,      93680,      27210,       4850,       1980,        340,      12100,
00:01:50,    110658,        700,        250,        830,      94060,      26220,       4700,       1520,        670,      11080,
00:01:51,    111721,        700,        260,       1140,      96610,      26350,       4860,       1750,        500,      11950,
00:01:52,    112785,        660,        420,       1280,      96010,      24140,       4770,       1720,        400,      11790,
00:01:53,    113848,        810,        360,       1390,      96010,      26460,       4900,       1430,        390,      12480,
00:01:54,    114911,        660,        380,       1480,      95790,      26380,       4820,       1570,        400,      12050,
00:01:55,    115975,        710,        280,       1130,      95780,      26520,       4510,       2050,        610,      12490,
00:01:57,    117038,        590,        120,       1100,      96520,      25710,       4760,       1760,        420,      11820,
00:01:58,    118101,        660,        360,       1070,      93920,      26950,       4810,       1350,        530,      11460,
00:01:59,    119165,        690,        340,       1110,      96390,      26910,       5520,       1630,        490,      12380,
00:02:00,    120228,        700,        310,       1420,      96840,      26640,       4760,       1320,        270,      12200,
00:02:01,    121291,        770,        200,       1300,      96110,      25890,       4380,       1590,        410,      12230,
00:02:02,    122355,        910,        240,       1220,      95130,      26890,       5150,       1640,        380,      12100,
00:02:03,    123418,        640,        320,       1210,      95010,      26690,       4340,       1660,        380,      11910,
00:02:04,    124481,        670,        260,       1410,      94620,      26810,       4860,       1870,        520,      11980,
00:02:05,    125545,        800,        310,       1140,      94600,      24890,       5170,       1560,        430,      12040,
00:02:06,    126608,        660,        280,       1250,      94190,      25480,       4690,       1810,        470,      12120,
00:02:07,    127671,        520,        360,       1100,      97650,      24640,       4370,       1640,        450,      12240,
00:02:08,    128735,        640,        130,       1330,      97090,      27370,       4590,       1870,        490,      11850,
00:02:09,    129798,        900,        320,       1210,      96730,      26400,       4980,       1380,        460,      11710,
00:02:10,    130861,        800,        380,       1240,      93680,      26560,       4530,       1510,        360,      12910,
00:02:11,    131925,        600,        210,       1330,      92930,      26170,       4580,       1570,        390,      11800,
00:02:12,    132988,        710,        230,       1250,      94010,      26620,       4800,       1800,        460,      11890,
00:02:14,    134051,        690,        350,       1200,      94460,      26460,       4930,       1590,        390,      12170,
00:02:15,    135115,        630,        280,       1410,      95690,      26720,       4620,       1380,        390,      11360,
00:02:16,    136178,        650,        290,       1090,      95580,      25920,       4830,       1470,        420,      12050,
00:02:17,    137241,        630,        250,       1090,      94510,      26340,       4670,       1500,        630,      12030,
00:02:18,    138305,        660,        300,        950,      94020,      26780,       4520,       1360,        470,      12730,
00:02:19,    139368,        620,        350,       1210,      96250,      25440,       4570,       1520,        420,      12390,
00:02:20,    140431,        410,        200,       1280,      94060,      26100,       4870,       1720,        480,      12020,
00:02:21,    141495,        690,        220,       1290,      94000,      27670,       4850,       1380,        480,      11780,
00:02:22,    142558,        680,        280,       1220,      95020,      25980,       4770,       1660,        390,      12840,
00:02:23,    143621,        650,        260,       1200,      95280,      24890,       4650,       1340,        370,      12370,
00:02:24,    144685,        660,        290,       1380,      95410,      25660,       4750,       1450,        500,      11780,
00:02:25,    145748,        690,        340,        970,      95540,      26760,       4750,       1530,        440,      12280,
00:02:26,    146811,        670,        220,       1280,      96460,      26020,       4810,       1390,        440,      11830,
00:02:27,    147875,        850,        400,       1090,      96360,      26160,       5300,       1500,        350,      12020,
00:02:28,    148938,        580,        380,       1190,      96130,      25660,       4550,       1590,        450,      11820,
00:02:30,    150001,        770,        230,       1240,      95680,      26080,       4550,       1640,        480,      12480,
00:02:31,    151065,        730,        220,       1150,      95410,      26480,       5180,       1670,        430,      12140,
00:02:32,    152128,        640,        260,        990,      96120,      25810,       5450,       1870,        590,      11480,
00:02:33,    153191,        660,        380,        930,      97970,      27250,       5100,       1740,        470,      12060,
00:02:34,    154255,        640,        310,       1110,      94580,      25740,       4730,       1620,        520,      12020,
00:02:35,    155318,        800,        340,       1320,      97070,      26950,       4740,       1410,        520,      11150,
00:02:36,    156381,        670,        340,       1160,      95220,      26550,       4990,       1610,        360,      12950,
00:02:37,    157445,        570,        340,       1070,      96020,      25950,       4720,       1590,        580,      12360,
00:02:38,    158508,        640,        220,       1290,      96170,      26230,       4610,       1720,        410,      12600,
00:02:39,    159571,        820,        320,       1090,      97580,      26720,       4840,       1690,        450,      11770,
00:02:40,    160635,        810,        260,       1300,      95220,      27380,       4740,       1630,        450,      11600,
00:02:41,    161698,        680,        380,       1160,      94960,      26600,       4500,       1580,        550,      12560,
00:02:42,    162761,        550,        360,       1290,      96770,      27240,       4390,       1590,        510,      12460,
00:02:43,    163825,        670,        420,       1290,      95460,      25870,       4580,       1390,        510,      11630,
00:02:44,    164888,        470,        320,       1240,      97190,      25640,       4560,       1590,        490,      12150,
00:02:45,    165951,        640,        370,       1560,      96520,      26850,       4790,       1370,        380,      12880,
00:02:47,    167015,        720,        190,       1220,      95690,      26030,       4960,       1410,        480,      11740,
00:02:48,    168078,        690,        300,        930,      95940,      28150,       4730,       1810,        400,      11680,
00:02:49,    169141,        790,        320,        970,      96810,      25670,       4450,       1440,        470,      12220,
00:02:50,    170205,        630,        260,       1160,      96670,      26880,       4470,       1610,        300,      11700,
00:02:51,    171268,        540,        250,        970,      97300,      25640,       4390,       1630,        420,      12090,
00:02:52,    172331,        750,        340,       1500,      94350,      26320,       4470,       1600,        430,      12610,
00:02:53,    173395,        790,        340,       1130,      95300,      26870,       4620,       1870,        550,      12370,
00:02:54,    174458,        610,        440,       1170,      97660,      27790,       4620,       1850,        470,      12320,
00:02:55,    175521,        740,        270,       1090,      96270,      26460,       4530,       1550,        540,      11450,
00:02:56,    176585,        650,        250,       1080,      95790,      26710,       4950,       1580,        440,      11890,
00:02:57,    177648,        560,        290,       1120,      94320,      27470,       4480,       1460,        410,      11920,
00:02:58,    178711,        540,        210,       1290,      94660,      25470,       5000,       1620,        580,      12000,
00:02:59,    179775,        750,        230,       1300,      97290,      28000,       4560,       1760,        510,      11870,
00:03:00,    180838,        500,        300,       1050,      98150,      26450,       4930,       1750,        560,      12670,
00:03:01,    181901,        820,        310,       1090,      94380,      28150,       4360,       1580,        460,      12220,
00:03:02,    182965,        540,        400,        990,      95860,      26590,       4770,       1580,        460,      12440,
00:03:04,    184028,        850,        270,       1310,      96090,      27210,       4870,       1610,        450,      11860,
00:03:05,    185091,        550,        290,       1210,      98310,      26640,       4790,       1690,        510,      12530,
00:03:06,    186155,        520,        410,       1270,      95650,      26860,       4790,       1340,        540,      12530,
00:03:07,    187218,        680,        290,       1340,      97600,      27910,       5220,       1660,        400,      12340,
00:03:08,    188281,        720,        240,       1200,      96500,      27080,       5230,       1290,        540,      12380,
00:03:09,    189345,        730,        260,       1190,      98940,      27850,       4890,       1380,        520,      12320,
00:03:10,    190408,        530,        330,       1060,      95930,      27110,       4860,       1450,        460,      11510,
00:03:11,    191471,        620,        300,       1240,      96030,      26500,       4830,       1510,        510,      11660,
00:03:12,    192535,        680,        250,       1250,      93590,      27100,       5390,       1700,        470,      10990,
00:03:13,    193598,        760,        340,       1180,      96050,      28470,       5020,       1780,        400,      11980,
00:03:14,    194661,        660,        180,       1230,      95800,      27620,       4910,       1640,        240,      11510,
00:03:15,    195725,        620,        360,       1420,      96940,      27380,       4570,       1550,        420,      11920,
00:03:16,    196788,        630,        320,       1130,      94390,      27490,       4770,       1850,        530,      11680,
00:03:17,    197851,        730,        230,       1260,      93610,      26930,       4750,       1430,        480,      12250,
00:03:18,    198915,        870,        300,       1550,      97570,      26730,       5580,       1610,        390,      12450,
00:03:19,    199978,        600,        240,       1140,      97000,      27300,       4350,       1270,        560,      12100,
00:03:21,    201041,        650,        220,       1180,      95640,      25410,       4850,       1480,        420,      12170,
00:03:22,    202105,        660,        230,       1430,      96030,      26690,       5050,       1560,        400,      12230,
00:03:23,    203168,        760,        320,       1340,      96880,      27420,       4970,       1500,        540,      11850,
00:03:24,    204231,        790,        330,       1130,      97450,      27410,       4940,       1530,        210,      11690,
00:03:25,    205295,        600,        200,       1180,      95560,      26660,       5020,       1410,        410,      11740,
00:03:26,    206358,        680,        280,       1420,      95170,      27800,       4700,       1690,        560,      12050,
00:03:27,    207421,        640,        370,       1280,      97560,      27090,       4960,       2050,        530,      12170,
00:03:28,    208485,        700,        270,       1070,      93470,      27500,       4930,       1540,        450,      11800,
00:03:29,    209548,        690,        230,       1110,      98310,      27460,       4560,       1570,        440,      12170,
00:03:30,    210611,        620,        260,       1440,      94960,      28640,       4960,       1640,        440,      11700,
00:03:31,    211675,        610,        350,       1350,      99070,      28170,       4690,       1790,        510,      11970,
00:03:32,    212738,        670,        230,       1140,      96880,      26950,       4860,       1580,        580,      12170,
00:03:33,    213801,        640,        400,       1210,      98590,      27490,       4970,       1400,        450,      12950,
00:03:34,    214865,        660,        520,       1110,      96200,      28550,       5170,       1520,        350,      11970,
00:03:35,    215928,        740,        180,       1130,      95390,      27530,       4870,       1790,        500,      12700,
00:03:36,    216991,        690,        410,       1480,      95430,      26550,       4720,       1510,        490,      12830,
00:03:38,    218055,        670,        260,       1340,      98240,      27430,       4900,       1660,        530,      12160,
00:03:39,    219118,        920,        390,       1500,      94270,      27270,       4840,       1440,        660,      11600,
00:03:40,    220181,        650,        340,       1240,      96640,      27880,       5150,       1560,        390,      11550,
00:03:41,    221245,        690,        370,       1150,      99010,      27300,       4980,       1650,        500,      11990,
00:03:42,    222308,        680,        310,       1460,      94820,      27890,       4530,       1750,        400,      12550,
00:03:43,    223371,        600,        260,       1250,      96570,      27490,       4910,       1770,        380,      11700,
00:03:44,    224435,        750,        280,        950,      98670,      28250,       4530,       1610,        450,      12160,
00:03:45,    225498,        730,        420,       1250,      95110,      27750,       5410,       1980,        580,      11380,
00:03:46,    226561,        650,        250,       1050,      97340,      27980,       4450,       1790,        350,      12090,
00:03:47,    227625,        710,        220,       1250,      95920,      27640,       4500,       1590,        500,      12990,
00:03:48,    228688,        630,        270,       1440,      96650,      26210,       5060,       1600,        610,      12080,
00:03:49,    229751,        740,        370,       1190,      96520,      27130,       4770,       1430,        500,      12220,
00:03:50,    230815,        800,        280,       1200,      97760,      27660,       5760,       1810,        430,      11540,
00:03:51,    231878,        770,        310,       1350,      95810,      28370,       4670,       1830,        570,      12160,
00:03:52,    232941,        740,        360,       1240,      98370,      28430,       4990,       1280,        350,      11830,
00:03:54,    234005,        780,        300,       1160,      95950,      27860,       5030,       1440,        520,      12580,
00:03:55,    235068,        670,        300,       1290,      95620,      27640,       5080,       1700,        450,      12090,
00:03:56,    236131,        520,        290,       1180,      97820,      28170,       5140,       1560,        400,      12960,
00:03:57,    237195,        710,        310,       1130,      98210,      28620,       4560,       1640,        460,      12260,
00:03:58,    238258,        620,        370,       1500,      96740,      28410,       4750,       1300,        450,      12070,
00:03:59,    239321,        570,        220,       1300,      97570,      27560,       5080,       1710,        420,      12560,
00:04:00,    240385,        520,        320,       1380,      97000,      28280,       4400,       1540,        420,      11380,
00:04:01,    241448,        660,        320,       1080,      95600,      28690,       5220,       1530,        400,      11550,
00:04:02,    242511,        660,        300,       1160,      97320,      27530,       4830,       1420,        480,      12370,
00:04:03,    243575,        800,        280,       1330,      97950,      28790,       4800,       1470,        360,      10870,
00:04:04,    244638,        750,        300,       1220,      95540,      28120,       4970,       1820,        360,      11890,
00:04:05,    245701,        730,        340,       1380,      96000,      28050,       4730,       1840,        570,      11730,
00:04:06,    246765,        790,        240,       1500,      96730,      28370,       4620,       1670,        710,      12350,
00:04:07,    247828,        890,        220,       1270,      96650,      28610,       5500,       1670,        460,      12370,
00:04:08,    248891,        690,        290,       1060,      95630,      27710,       4620,       1640,        520,      12240,
00:04:09,    249955,        820,        340,       1190,      96880,      28460,       4950,       1340,        390,      11920,
00:04:11,    251018,        690,        330,       1370,      96380,      28380,       4940,       1900,        490,      12550,
00:04:12,    252081,        590,        290,       1130,      95020,      27040,       4430,       1600,        490,      12700,
00:04:13,    253145,        680,        380,       1290,      96090,      27730,       4600,       1570,        440,      12070,
00:04:14,    254208,        600,        240,       1130,      97180,      27760,       5250,       1670,        390,      12190,
00:04:15,    255271,        610,        380,       1250,      95560,      28300,       4690,       1570,        490,      12390,
00:04:16,    256335,        750,        350,       1280,      96430,      28530,       4530,       1570,        400,      11970,
00:04:17,    257398,        570,        460,       1580,      94280,      28470,       5040,       1540,        530,      11650,
00:04:18,    258461,        630,        340,       1260,      98120,      29310,       5320,       1440,        400,      12410,
00:04:19,    259525,        730,        300,       1100,      96780,      29570,       5030,       1350,        360,      12190,
00:04:20,    260588,        730,        220,       1110,      98830,      28730,       4910,       1750,        500,      11610,
00:04:21,    261651,        600,        260,       1310,      98190,      30490,       4940,       1400,        540,      11400,
00:04:22,    262715,        670,        190,       1210,      97840,      28980,       4830,       1330,        430,      12430,
00:04:23,    263778,        860,        270,       1310,      99260,      27510,       4300,       1760,        510,      12640,
00:04:24,    264841,        840,        270,       1250,      97110,      29350,       4630,       1530,        440,      12530,
00:04:25,    265905,        660,        270,       1420,      97100,      27270,       4760,       1630,        460,      11950,
00:04:26,    266968,        670,        290,       1010,      96850,      28160,       4920,       1350,        280,      12220,
00:04:28,    268031,        650,        410,       1150,      98190,      29400,       4560,       1320,        520,      12500,
00:04:29,    269095,        700,        320,       1190,      96960,      29850,       4910,       1590,        280,      12630,
00:04:30,    270158,        640,        320,       1380,      96110,      29370,       5310,       1360,        390,      11810,
00:04:31,    271221,        750,        400,       1480,      97620,      29390,       5060,       1380,        510,      11690,
00:04:32,    272285,        690,        240,       1200,      96800,      30500,       4810,       1610,        420,      11750,
00:04:33,    273348,        800,        120,       1240,      96030,      29120,       4620,       1890,        350,      12040,
00:04:34,    274411,        350,        300,       1250,      94450,      29360,       4950,       1470,        580,      11940,
00:04:35,    275475,        840,        340,       1220,      96840,      30030,       4730,       1300,        520,      11740,
00:04:36,    276538,        730,        390,       1160,      99110,      30590,       5560,       1720,        550,      12260,
00:04:37,    277601,        850,        360,       1550,      98570,      28900,       4760,       1440,        530,      11880,
00:04:38,    278665,        680,        360,       1070,      97380,      30700,       5270,       1590,        500,      12130,
00:04:39,    279728,        790,        230,       1210,      95840,      30540,       4680,       1520,        370,      12440,
00:04:40,    280791,        700,        340,       1410,      96870,      29950,       5780,       1650,        420,      12180,
00:04:41,    281855,        660,        310,       1230,      96140,      28570,       5160,       1690,        520,      12010,
00:04:42,    282918,        890,        270,       1270,      98140,      29640,       5280,       1160,        320,      13020,
00:04:43,    283981,        800,        440,       1170,      99040,      29670,       5150,       1380,        500,      12360,
00:04:45,    285045,        860,        280,       1280,      96790,      29890,       4760,       1540,        510,      11860,
00:04:46,    286108,        630,        480,       1340,      99680,      30080,       4570,       1770,        450,      12670,
00:04:47,    287171,        620,        330,       1230,      96290,      28800,       5020,       1810,        460,      12290,
00:04:48,    288235,        640,        200,       1220,      97080,      29270,       5480,       1350,        460,      11690,
00:04:49,    289298,        520,        270,       1270,      95940,      28700,       4760,       1740,        410,      11040,
00:04:50,    290361,        660,        290,       1250,      97820,      28890,       4660,       1770,        290,      11590,
00:04:51,    291425,        580,        180,       1280,      98400,      30780,       5290,       1530,        540,      11980,
00:04:52,    292488,        750,        400,        920,      96430,      30750,       4630,       1570,        370,      12570,
00:04:53,    293551,        880,        310,       1020,      97350,      28830,       4990,       1800,        380,      12160,
00:04:54,    294615,        640,        260,       1260,      97670,      28600,       4780,       1650,        300,      11790,
00:04:55,    295678,        700,        370,       1380,      96990,      29350,       4950,       1620,        490,      12390,
00:04:56,    296741,        530,        260,       1320,      96660,      30260,       4760,       1320,        440,      11600,
00:04:57,    297805,        710,        280,       1340,      97180,      29790,       5470,       1670,        610,      12100,
00:04:58,    298868,        650,        240,       1290,      97230,      30140,       4470,       1780,        370,      12790,
00:04:59,    299931,        650,        320,        960,      97480,      29580,       5570,       1460,        440,      11870,
00:05:00,    300995,        580,        350,       1300,      98340,      29220,       4850,       1680,        520,      11810,
00:05:02,    302058,        870,        300,       1170,     101180,      28860,       5260,       1780,        600,      11860,
00:05:03,    303121,        880,        370,       1340,      98110,      30880,       5050,       1680,        390,      11880,
00:05:04,    304185,        570,        320,       1360,      98420,      29030,       4890,       1580,        660,      11850,
00:05:05,    305248,        560,        270,       1110,      98700,      28710,       4760,       1940,        430,      12290,
00:05:06,    306311,        700,        300,       1190,      96780,      30150,       5110,       1730,        620,      12320,
00:05:07,    307375,        680,        280,       1230,      96240,      28440,       4630,       1760,        560,      11810,
00:05:08,    308438,        630,        350,       1310,     100090,      30120,       5370,       1600,        480,      12700,
00:05:09,    309501,        680,        290,       1180,      97920,      28590,       5290,       1410,        420,      11430,
00:05:10,    310565,        610,        320,       1190,      97400,      28710,       4880,       1740,        410,      12480,
00:05:11,    311628,        610,        340,       1180,      98570,      30460,       5110,       1680,        340,      11580,
00:05:12,    312691,        780,        270,       1140,      97770,      30480,       4960,       1620,        370,      11570,
