670,0.0,1.6599888558614075e-05
700,0.0,8.7200971304007607e-05
730,0.0,0.00035057777014970651
760,0.0,0.00099293101267376098
790,0.0012206711373926916,0.002047915094341512
820,0.0051963553856254011,0.0032667017110163937
850,0.0029630880777290021,0.0044130635278735314
880,0.0070539513162808541,0.0056108050048705675
910,0.0034084865565799003,0.0072533062119591049
940,0.011671805347581795,0.0096849098317458703
970,0.0091769093273356087,0.013093756850021256
1000,0.017567688924529659,0.017556756951015991
1030,0.022530460488598116,0.023085243325343605
1060,0.02795746712699506,0.030012705504906825
1090,0.031621608511422893,0.039060009820682084
1120,0.055056032442368986,0.050666788592445895
1150,0.053148424259773126,0.064630995966069221
1180,0.086425364966205634,0.079511348977713434
1210,0.097714464629530109,0.091812700341062148
1240,0.1162972198498521,0.097468993084023486
1270,0.096993063268852903,0.094798373159810476
1300,0.094887650037556129,0.085393134364382964
1330,0.065526911627624293,0.072450224600170865
1360,0.062941716914092227,0.058778305804633987
1390,0.039193841056786319,0.045942024964976916
1420,0.037053912280161631,0.034578216142631381
1450,0.019064342065916808,0.024961896962201691
1480,0.017144528209500791,0.017191401275548791
1510,0.0091920201524870217,0.011135695947481311
1540,0.004935671448934034,0.0066412734403162779
1570,0.0012286329535135686,0.0036771551505413568
1600,0.001680510860959856,0.0020703180556806739
1630,0.00081378624599495936,0.0014252551640277179
