670,1.5553048978592427e-05,1.8899316897438568e-05
700,0.0,4.1843395558849807e-05
730,0.0,0.00010875582714590521
760,0.00018428543174079032,0.0002881773486955075
790,0.0003756118421261559,0.00080777634231732841
820,0.0,0.0021280522607962809
850,0.0019868156198362161,0.0046923048902153784
880,0.010028935307854172,0.0086346378118050682
910,0.0084729660372525051,0.014016975958306831
940,0.023234843837451703,0.021238016365533838
970,0.022503543050301462,0.031072410268490488
1000,0.039761679432993829,0.04400232995039878
1030,0.064138583805634641,0.059448362015155701
1060,0.069799773344993446,0.076366514216842069
1090,0.092657738865503367,0.093182651913065878
1120,0.12455436337073013,0.10612701612261351
1150,0.12431099875268865,0.11051883252789324
1180,0.11425793358544586,0.10468652267493944
1210,0.095622829897688874,0.090984728105820367
1240,0.069798063064790153,0.073577582113535683
1270,0.054752531492575335,0.056048048771522564
1300,0.036323300236741074,0.040356093471465883
1330,0.02501615317889478,0.027240556465731387
1360,0.012297794820092613,0.016959903724305659
1390,0.0074894438595498906,0.0095274780197344058
1420,0.0015808547026451795,0.0046932461224612346
1450,0.00032558220280448484,0.0019926477090247484
1480,0.0,0.0007812895922757688
1510,0.00069084416901527012,0.0003480180669483753
1540,0.0,0.00017965472635586468
1570,0.0,8.0304937673803927e-05
1600,0.0,2.5403931392001621e-05
1630,0.0,5.987993409854393e-06
