30.802784000000003,25010042968074.105
30.820855000000002,25122454990130.48
30.838926000000001,25238446012901.496
30.856071999999998,25351052467194.086
30.874079999999999,25471385760310.336
30.891156000000002,25587012209997.758
30.909112,25709845381366.027
30.926315000000002,25828482288052.066
30.944381999999997,25953895041027.832
30.962457000000001,26080064544593.738
30.980919,26209567581107.266
30.999167999999997,26338147636710.926
31.016191999999997,26458587327610.758
31.033200000000001,26579377951294.379
31.050846,26705202907793.48
31.068232000000002,26829688958354.805
31.086005,26957502055637.07
31.104075999999999,27088062994693.242
31.121271999999998,27212900479357.488
31.140189999999997,27350949505676.133
31.158306000000003,27483881252145.289
31.176394000000002,27617358182373.723
31.194319999999998,27750412099689.781
31.211536000000002,27878948197641.398
31.229624000000001,28014811756302.387
31.247689000000001,28151364540764.957
31.265357999999999,28285775278948.988
31.282392000000002,28416169516104.773
31.299925000000002,28551230172147.562
31.317996000000001,28691342460251.551
31.336084,28832517229372.238
31.354869999999998,28980128734223.094
31.372447999999999,29119160208638.219
31.390313999999996,29261370675857.113
31.408385000000003,29406128717169.215
31.426456000000002,29551800192693.352
31.444512000000003,29698248966122.211
31.461517000000001,29836980533248.77
31.478656999999998,29977589442541.586
31.496552000000001,30125206571740.91
31.513559999999998,30266256767288.93
31.530562000000003,30407966747924.539
31.547994000000003,30553974954559.824
31.566074999999998,30706157273716.547
31.584145999999997,30858977890697.332
31.601632000000002,31007509059693.293
31.619304999999997,31158257769140.172
31.637376000000003,31313025008039.91
31.655464000000002,31468537764542.387
31.673535000000001,31624471217275.332
31.691606,31780938619348.977
31.709693999999999,31938054865379.762
31.727719999999998,32095102515557.672
31.744835999999999,32244626203706.238
31.762923999999998,32403042128964.777
31.780752,32559554862996.492
31.797744999999999,32709056334337.656
31.815148000000001,32862464408741.016
31.833215000000003,33022021846763.902
31.850808000000001,33177657959348.266
31.868383999999999,33333383461558.008
31.885840000000002,33488261763600.641
31.903525999999999,33645381084524.812
31.920872000000003,33799655902326.727
31.938685,33958249871903.504
31.956755999999999,34119294015332.766
31.974843999999997,34280627837796.473
31.992915000000004,34441931631880.648
32.009985999999998,34594410036528.188
32.027951999999999,34754974266486.168
32.045144999999998,34908706336134.652
32.062967999999998,35068138447391.305
32.080303999999998,35223271086360.164
32.098374999999997,35385030586317.672
32.116439,35546765007241.844
32.134526000000001,35708736011791.516
32.15204,35865592971539.352
32.169676000000003,36023550874268.383
32.187072000000001,36179359644465.312
32.204056000000001,36331468438601.148
32.221899999999998,36491260753360.82
32.239994000000003,36653260859350.398
32.25712,36806557708664.047
32.276128,36976645553875.133
32.293224000000002,37129562776278.016
32.311295000000001,37291126511991.094
32.329168000000003,37450831958340.453
32.346454000000001,37605197090286.555
32.364525,37766459327615.484
32.382595999999999,37927591321473.047
32.400675999999997,38088658708976.758
32.418747000000003,38249487085790.391
32.436826000000003,38410210930886.281
32.454272000000003,38565127417231.742
32.47128,38715968559567.008
32.488287999999997,38866616482403.625
32.506143999999999,39024549841481.477
32.524214999999998,39184137134544.242
32.542285999999997,39343458490360.938
32.559373999999998,39493856555859.273
32.577444999999997,39652620458076.18
32.595368000000001,39809783559811.438
32.612816000000002,39962478645944.859
32.631396000000002,40124742731634.289
32.648397000000003,40272900055030.57
32.665833999999997,40424535555613.789
32.683905000000003,40581331683028.961
32.701439999999998,40733126518283.562
32.719056999999999,40885279383728.945
32.737135000000002,41041042690394.156
32.755206000000001,41196364711587.5
32.773294,41351451894438.375
32.791364999999999,41506012167665.023
32.808528000000003,41652452591803.961
32.826523999999999,41805635913983.102
32.845595000000003,41967565203600.07
32.863568000000001,42119793996389.172
32.880592,42263657926313.844
32.897824999999997,42408965512638.539
32.915895999999996,42561003532833.922
32.933984000000002,42712847566071.797
32.952055000000001,42864225076384.484
32.969647999999999,43011298666499.812
32.986663,43153270540455.57
33.003673999999997,43294954577611.828
33.020688,43436420535631.648
33.038443999999998,43583808948857.75
33.056514999999997,43733567908278.875
33.074585999999996,43883094512668.055
33.092674000000002,44032543832306.203
33.109760000000001,44173525409451.57
33.127816000000003,44322327122978.953
33.145904000000002,44471216523995.758
33.163800000000002,44618364274277.219
33.181046000000002,44760028242118.836
33.199134000000001,44908472479025.617
33.217205,45056650293898.172
33.234848,45201207007645.039
33.252856000000001,45348649937019.117
33.271425999999998,45500592066290.164
33.289489000000003,45648298579430.656
33.306907000000002,45790652822478.766
33.324665000000003,45935715276063.656
33.342736000000002,46083267056549.688
33.359952,46223778881789.422
33.377895000000002,46370169521243.227
33.395966000000001,46517548817964.203
33.413054000000002,46656866699379.195
33.431125000000002,46804152577618.461
33.449196000000001,46951394839660.016
33.467283999999999,47098735240899.508
33.485354999999998,47245898225848.352
33.503425999999997,47393024784131.742
33.521071999999997,47536660064781.508
33.538080000000001,47675074545528.359
33.555655999999999,47818085412066.828
33.573101999999999,47960018183837.219
33.590786000000001,48103866954854.867
