670,0.0,0.00031489764778478086
700,0.0,0.00082431926291744238
730,0.00066658880754922787,0.0019519421962672632
760,0.0037231693635204179,0.0037342334110542922
790,0.0052587026744341115,0.006184986234576216
820,0.0084711387822828752,0.0095888184716788755
850,0.010018781337007945,0.014521063756901058
880,0.021929790595524197,0.02156266210971327
910,0.024108184514878204,0.031283008808340299
940,0.042457661718751497,0.044244653895665412
970,0.054401692984297798,0.060333614787485626
1000,0.078570695551397396,0.077587591320282395
1030,0.10753471394950985,0.091864248737669019
1060,0.10829658769872327,0.099020078208383919
1090,0.10824396457534229,0.097797938309246338
1120,0.090893015045018913,0.090050510124239896
1150,0.079255896337795867,0.078712804617024595
1180,0.068529103062130156,0.066091472349997835
1210,0.047691229815355562,0.053691527785229579
1240,0.044095030217914596,0.042453934041282407
1270,0.028513246002350192,0.032697314394154645
1300,0.025416038813487165,0.024421430205896814
1330,0.012066332777157606,0.017573978058349649
1360,0.016525057661769676,0.012010715756865896
1390,0.00030789436800579859,0.0076916525280748653
1420,0.0069896201665041076,0.0047195693627014928
1450,0.0,0.00293676169872555
1480,0.0025170727243787028,0.0019252165623312759
1510,0.0014227597955443511,0.0013029786185863239
1540,0.0,0.00087811942200117642
1570,0.001012865219554328,0.00062118275266316667
1600,0.0,0.00051043399547057015
1630,0.00066999854313036565,0.00048317367175447067
