1300,0.0,0.00089665776666536957
1335,0.0,0.0043157632671303129
1370,0.0,0.015889829041855548
1405,0.0,0.041177342010289178
1440,0.082372791724286451,0.077734021388452965
1475,0.15416393603165124,0.11194211734207833
1510,0.15554187918947929,0.13010090316964931
1545,0.13770163823632692,0.12981066988518769
1580,0.12062474491659493,0.11734433907715511
1615,0.10442620390873887,0.099257466827334856
1650,0.072546649759107101,0.079529182938621851
1685,0.063808738782412652,0.060511335725373247
1720,0.032688352336771316,0.04353002052416409
1755,0.036626118627013315,0.029343419012207744
1790,0.00026395929999990244,0.018682521776537508
1825,0.016959010904670009,0.01172091625142211
1860,0.0058504116037664134,0.007635020518727241
1895,0.0,0.0060939981737117227
1930,0.0,0.0072128988904319978
1965,0.018344742748694767,0.0091907544825168934
