0000003240,scans,0000000118,DataLength
"header",0000000039,"lines"
"Date",3/24/2016,"Time",4:20:28 PM
"ID","HAL IDP LOW ENERGY #14936","Version",3
"Scans",8
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","SEM","mass",12.00,12.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 2","RGA","SEM","mass",13.00,13.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 3","RGA","SEM","mass",14.00,14.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 4","RGA","SEM","mass",18.00,18.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 5","RGA","SEM","mass",28.00,28.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 6","RGA","SEM","mass",29.00,29.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 7","RGA","SEM","mass",30.00,30.00,0.01,100.000,100.000%,1.000000,1.000000,
"Scan 8","RGA","SEM","mass",44.00,44.00,0.01,100.000,100.000%,1.000000,1.000000,
"Environment",
"Global","RGA"
"1st-dynode",-3500,"V"
"CRV_range",7,"c/s"
"CRV_resolution",6,"bits"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.0,"V"
"delta-m",-25,"%"
"discriminator",-10,"%"
"electron-energy",70.0,"V"
"emission",100.0000,"uA"
"energy",1.00,"V"
"extractor",0,"V"
"focus",-50,"V"
"gate_delay",0.1,"uS"
"gate_width",0.0,"uS"
"gating",0,"( 1 = on, 0 = off )"
"gating_invert",0,"( 0 = normal, 1 = invert)"
"lens",0,"V"
"mass",18.00,"amu"
"mode-change-delay",1000,"ms"
"multiplier",1900,"V"
"resolution",0,"%"
"suppressor",-200,"V"
"Data",8
"Time","ms","C","13C","14N","H2O","CON2","13CO","C18O","CO2",
00:00:00,        71,       1100,        630,       2320,      62210,      54600,       9470,       4930,      16190,
00:00:01,      1024,       1130,        570,       2030,      62120,      56130,       9810,       4560,      15960,
00:00:01,      1977,        860,        570,       1980,      64280,      55930,       9730,       4720,      17010,
00:00:02,      2930,        830,        560,       1900,      62040,      56340,       9040,       4720,      15690,
00:00:03,      3882,       1110,        680,       1840,      62170,      55720,       8600,       4530,      16990,
00:00:04,      4835,       1030,        670,       1870,      62650,      55480,       9260,       5070,      16420,
00:00:05,      5787,        860,        770,       1960,      61730,      54040,       8320,       5350,      16340,
00:00:06,      6740,       1110,        720,       1910,      64600,      53160,       8120,       4350,      18080,
00:00:07,      7692,        930,        670,       1940,      62270,      53000,       8800,       5390,      16630,
00:00:08,      8645,        920,        660,       2020,      63730,      54810,       9160,       5370,      16050,
00:00:09,      9597,        950,        700,       1930,      62830,      52290,       9070,       5160,      17140,
00:00:10,     10550,       1170,        610,       2170,      61790,      55150,       9490,       4230,      16140,
00:00:11,     11502,        820,        650,       1980,      63440,      55260,       9300,       4600,      16360,
00:00:12,     12455,        930,        510,       1960,      62490,      55200,       9250,       4480,      16080,
00:00:13,     13407,        950,        520,       1870,      63090,      53330,      10110,       4920,      15880,
00:00:14,     14360,       1120,        780,       1840,      63420,      55300,       9050,       4790,      16610,
00:00:15,     15312,       1040,        600,       1910,      63140,      54220,       8950,       4200,      16300,
00:00:16,     16265,       1000,        610,       2010,      61120,      53010,       8810,       4800,      16270,
00:00:17,     17217,        890,        570,       1800,      62000,      55250,       9180,       4570,      16320,
00:00:18,     18170,        970,        680,       2000,      60810,      55380,       8480,       4560,      15510,
00:00:19,     19122,        840,        660,       2440,      63350,      54400,       9380,       4490,      15450,
00:00:20,     20075,       1270,        490,       2420,      63870,      53460,       9260,       4450,      15640,
00:00:21,     21027,        920,        600,       2280,      62490,      54740,       8320,       4010,      16110,
00:00:21,     21980,        880,        600,       1840,      62800,      53780,       9320,       4290,      16350,
00:00:22,     22932,       1050,        590,       1790,      63790,      52790,       8440,       4500,      15710,
00:00:23,     23885,       1010,        730,       2210,      63080,      54390,       9430,       4180,      15580,
00:00:24,     24837,       1090,        480,       2070,      63900,      53240,       8620,       4770,      15980,
00:00:25,     25790,       1030,        550,       2190,      63160,      54410,       8870,       5050,      16600,
00:00:26,     26742,       1000,        460,       2330,      62890,      53970,       9060,       4350,      15600,
00:00:27,     27695,        830,        600,       1790,      63320,      53410,       8720,       4500,      15650,
00:00:28,     28647,        920,        670,       1880,      62440,      55030,       8870,       4420,      16190,
00:00:29,     29600,       1140,        740,       2020,      63510,      53240,       8760,       4670,      16130,
00:00:30,     30552,       1160,        560,       1830,      63480,      53490,       9240,       4320,      16320,
00:00:31,     31505,       1120,        700,       2000,      66940,      53980,       8930,       4820,      15920,
00:00:32,     32457,        840,        670,       1820,      63550,      53500,       8740,       3810,      16660,
00:00:33,     33410,        900,        760,       2160,      62200,      54860,       8270,       4260,      16950,
00:00:34,     34362,       1080,        720,       1860,      65380,      53650,       8340,       4830,      15860,
00:00:35,     35315,        990,        660,       2210,      65640,      51940,       8860,       4250,      15670,
00:00:36,     36267,       1020,        590,       2290,      65100,      52480,       8750,       4330,      15390,
00:00:37,     37220,       1080,        560,       1670,      66400,      54190,       9060,       4190,      15170,
00:00:38,     38172,        950,        740,       1720,      65770,      52600,       8930,       4120,      15810,
00:00:39,     39125,        950,        490,       1920,      66830,      53470,       8570,       4070,      16430,
00:00:40,     40077,       1050,        540,       1810,      65080,      52290,       9170,       5140,      16070,
00:00:41,     41030,       1190,        640,       2050,      67180,      52550,       8540,       4160,      15280,
00:00:41,     41982,       1000,        780,       2090,      65310,      53550,       8440,       3880,      16500,
00:00:42,     42935,        940,        650,       1740,      66170,      56280,       8570,       3690,      16700,
00:00:43,     43887,        870,        670,       1680,      65340,      52490,       9290,       4150,      16230,
00:00:44,     44840,       1030,        550,       2060,      67270,      53280,       8190,       4150,      14520,
00:00:45,     45792,       1020,        580,       2020,      65860,      53360,       8780,       4000,      16070,
00:00:46,     46746,       1240,        560,       2120,      66790,      53920,       9050,       3910,      15370,
00:00:47,     47699,       1080,        750,       1980,      65870,      53340,       8300,       4600,      15840,
00:00:48,     48652,        880,        680,       1850,      66930,      53550,       8600,       4050,      15570,
00:00:49,     49605,        940,        550,       1710,      67950,      53450,       9150,       4620,      15600,
00:00:50,     50557,        770,        750,       1740,      68870,      52730,       8770,       4210,      16310,
00:00:51,     51510,       1070,        690,       1990,      64940,      52710,       8250,       4010,      15560,
00:00:52,     52462,        890,        610,       2020,      67020,      53280,       8090,       3880,      15680,
00:00:53,     53415,        930,        840,       1900,      67060,      53400,       7420,       4790,      16530,
00:00:54,     54367,       1090,        650,       2130,      67710,      52270,       9170,       4170,      15690,
00:00:55,     55320,        860,        650,       1880,      65470,      53930,       8560,       4120,      14960,
00:00:56,     56272,        860,        640,       2180,      67630,      52880,       8630,       4260,      16620,
00:00:57,     57225,       1190,        690,       1910,      67790,      53180,       8540,       4270,      15810,
00:00:58,     58177,        920,        860,       2360,      67290,      51730,       7980,       4500,      15900,
00:00:59,     59130,       1090,        510,       1910,      68670,      53180,       7940,       4160,      15830,
00:01:00,     60082,        680,        510,       1760,      65660,      53790,       8670,       4120,      14850,
00:01:01,     61035,        940,        530,       1930,      65900,      52800,       8350,       4770,      15420,
00:01:01,     61987,        980,        380,       1940,      67320,      51300,       8090,       3920,      14680,
00:01:02,     62940,       1300,        750,       2040,      68500,      52860,       8570,       4720,      16850,
00:01:03,     63892,        900,        570,       1890,      68100,      53410,       8210,       3730,      16480,
00:01:04,     64845,        990,        600,       1960,      67940,      51030,       8470,       4320,      15470,
00:01:05,     65797,        920,        690,       2160,      69190,      51330,       8630,       3950,      15220,
00:01:06,     66750,       1030,        590,       2170,      66690,      50540,       8280,       3840,      15890,
00:01:07,     67702,        900,        520,       1920,      68970,      52140,       8770,       4020,      15540,
00:01:08,     68655,       1090,        450,       1820,      68470,      52460,       8350,       4020,      15740,
00:01:09,     69607,        870,        540,       2150,      68470,      50960,       8190,       3720,      15080,
00:01:10,     70560,        900,        560,       1710,      67790,      52380,       9020,       4350,      14910,
00:01:11,     71512,        970,        560,       1640,      68110,      51820,       8560,       3760,      15480,
00:01:12,     72465,        920,        570,       2000,      68300,      51900,       8890,       4330,      15120,
00:01:13,     73417,       1180,        540,       1930,      66830,      51580,       8400,       4290,      15610,
00:01:14,     74370,        980,        590,       1770,      64890,      52610,       7880,       3730,      15690,
00:01:15,     75322,        940,        620,       1780,      69020,      52250,       7740,       3500,      15940,
00:01:16,     76275,        870,        580,       1800,      67830,      51100,       8060,       3780,      16500,
00:01:17,     77227,       1070,        590,       2190,      68490,      51460,       8200,       3800,      15920,
00:01:18,     78180,       1020,        830,       1640,      67120,      52900,       8470,       4560,      15620,
00:01:19,     79132,       1020,        720,       1900,      69910,      52240,       8110,       4330,      14550,
00:01:20,     80085,        820,        570,       1770,      68080,      50810,       8270,       3860,      15610,
00:01:21,     81037,        940,        660,       1930,      64530,      50430,       8470,       3810,      15480,
00:01:21,     81990,        980,        540,       2100,      67680,      50410,       8110,       4270,      15450,
00:01:22,     82942,       1130,        590,       2050,      68200,      51390,       7730,       4400,      15190,
00:01:23,     83895,        960,        580,       1900,      67080,      49980,       8550,       3940,      15140,
00:01:24,     84847,        880,        360,       1830,      66290,      51060,       8090,       4240,      16130,
00:01:25,     85800,       1000,        710,       1820,      66510,      52160,       8260,       4250,      16500,
00:01:26,     86752,       1060,        610,       1890,      67520,      51180,       7950,       3600,      15350,
00:01:27,     87705,        740,        620,       1780,      66390,      51280,       8130,       3900,      15530,
00:01:28,     88657,        950,        560,       2010,      68520,      51160,       7540,       4300,      14960,
00:01:29,     89610,       1250,        560,       1930,      67610,      48620,       7700,       3570,      15330,
00:01:30,     90562,       1000,        450,       1990,      67300,      49080,       8080,       3840,      15100,
00:01:31,     91515,        930,        520,       2030,      65830,      49770,       7980,       4090,      15670,
00:01:32,     92467,        990,        480,       1710,      66940,      51350,       7660,       3670,      15380,
00:01:33,     93420,        880,        530,       1770,      67850,      50360,       8790,       3500,      14630,
00:01:34,     94372,        900,        590,       1980,      65790,      50230,       8160,       3900,      15150,
00:01:35,     95325,        920,        710,       1710,      66850,      49610,       7550,       3860,      15610,
00:01:36,     96277,        820,        680,       1690,      67070,      51490,       8140,       4000,      15280,
00:01:37,     97230,        720,        650,       1870,      66920,      51070,       8060,       3950,      16330,
00:01:38,     98182,        980,        630,       1510,      67540,      50160,       8170,       3580,      14670,
00:01:39,     99135,       1160,        680,       1530,      64750,      51150,       8690,       3610,      14540,
00:01:40,    100087,        900,        510,       1890,      67110,      49850,       7430,       3720,      14930,
00:01:41,    101040,        900,        540,       1790,      66160,      50100,       7800,       4010,      15840,
00:01:41,    101992,        820,        550,       1850,      66630,      49840,       8290,       3840,      15310,
00:01:42,    102945,        960,        500,       1960,      67030,      48270,       8540,       3890,      15710,
00:01:43,    103897,       1060,        660,       1610,      65500,      49490,       8020,       4220,      14560,
00:01:44,    104850,        890,        570,       1730,      63370,      49700,       7520,       3680,      14820,
00:01:45,    105802,        970,        640,       1600,      66660,      48770,       8240,       4070,      15090,
00:01:46,    106755,        830,        620,       1740,      65750,      50980,       7710,       3590,      15030,
00:01:47,    107707,        790,        500,       1780,      65550,      48420,       7300,       4030,      15040,
00:01:48,    108660,        930,        600,       1830,      66180,      50060,       7760,       3750,      15700,
00:01:49,    109612,        870,        530,       2000,      62840,      49300,       7300,       3820,      14850,
00:01:50,    110565,        920,        570,       1760,      65900,      50910,       8480,       3440,      15140,
00:01:51,    111517,        980,        550,       1840,      66110,      48740,       7770,       3620,      14090,
00:01:52,    112470,        830,        620,       1850,      64860,      48100,       7640,       4040,      14940,
00:01:53,    113422,        830,        560,       1920,      65090,      48520,       7580,       3500,      14960,
00:01:54,    114375,        980,        600,       1890,      66290,      47390,       7470,       3790,      14650,
00:01:55,    115327,        920,        640,       1410,      66160,      50720,       8310,       3490,      15860,
00:01:56,    116280,        810,        520,       1830,      67060,      48870,       7290,       3200,      15200,
00:01:57,    117232,        950,        430,       1630,      64280,      49000,       7540,       3940,      14990,
00:01:58,    118185,        870,        560,       2030,      65280,      49610,       8280,       3940,      15210,
00:01:59,    119137,        790,        450,       1870,      65380,      48820,       7550,       3950,      14450,
00:02:00,    120090,       1020,        660,       1840,      65060,      48870,       7340,       3610,      14570,
00:02:01,    121042,        940,        640,       1770,      64650,      47870,       8290,       3470,      14500,
00:02:01,    121995,        930,        590,       1860,      65700,      50330,       7360,       3300,      14590,
00:02:02,    122947,        890,        790,       1690,      64470,      50200,       7210,       3830,      14760,
00:02:03,    123900,       1070,        580,       1540,      66280,      48280,       7880,       3870,      14820,
00:02:04,    124852,        960,        380,       1730,      64790,      48470,       8470,       3610,      15180,
00:02:05,    125805,        830,        400,       1890,      64030,      47980,       7380,       3520,      14480,
00:02:06,    126757,        710,        480,       1520,      65430,      47410,       7650,       3320,      15520,
00:02:07,    127710,        860,        640,       1800,      67180,      48930,       7730,       3660,      14470,
00:02:08,    128662,        850,        360,       1800,      65350,      48740,       7790,       3590,      14890,
00:02:09,    129615,       1040,        670,       1800,      64320,      48130,       8060,       3250,      14950,
00:02:10,    130567,        810,        710,       1740,      65430,      48600,       8340,       3530,      13990,
00:02:11,    131520,        810,        510,       1720,      65560,      47710,       8080,       3960,      15160,
00:02:12,    132472,       1090,        610,       1860,      63770,      47360,       7750,       3670,      15000,
00:02:13,    133425,        950,        580,       1780,      64730,      46160,       7690,       3980,      14650,
00:02:14,    134377,        900,        570,       1730,      64370,      48320,       7430,       3820,      14290,
00:02:15,    135330,        940,        500,       1560,      65470,      48830,       8240,       3300,      14340,
00:02:16,    136282,        920,        520,       1800,      64270,      49500,       7550,       3390,      14560,
00:02:17,    137235,        780,        480,       1840,      64720,      49330,       7200,       3800,      15190,
00:02:18,    138187,        820,        590,       1790,      66210,      49030,       7360,       3440,      15180,
00:02:19,    139140,        870,        570,       2100,      66190,      47440,       7600,       3800,      14960,
00:02:20,    140092,        920,        580,       1810,      64450,      47880,       7350,       3460,      13430,
00:02:21,    141045,        910,        490,       1530,      64770,      47280,       7420,       3860,      14540,
00:02:21,    141997,        650,        580,       1820,      63650,      46040,       7880,       3470,      14590,
00:02:22,    142950,        980,        520,       1400,      63850,      46780,       6530,       3390,      14780,
00:02:23,    143902,        760,        460,       1360,      62810,      48390,       7970,       3280,      14740,
00:02:24,    144855,       1070,        470,       1580,      62560,      46600,       7480,       3450,      14070,
00:02:25,    145807,        760,        380,       1600,      64570,      47710,       7180,       3590,      13420,
00:02:26,    146760,        760,        560,       1730,      62720,      46670,       7050,       3800,      14850,
00:02:27,    147712,        990,        590,       1390,      65070,      47200,       7080,       3460,      14350,
00:02:28,    148665,        920,        470,       1670,      65400,      47890,       7430,       3380,      14880,
00:02:29,    149617,        930,        520,       1780,      63430,      47470,       7380,       3760,      13630,
00:02:30,    150570,        920,        480,       1650,      64080,      46890,       7300,       3690,      14130,
00:02:31,    151522,        730,        490,       1740,      64470,      46910,       7840,       3440,      13890,
00:02:32,    152475,        830,        500,       1980,      62600,      47830,       7220,       3510,      13980,
00:02:33,    153427,       1030,        510,       1570,      65190,      44920,       7710,       3160,      14700,
00:02:34,    154380,        730,        540,       1580,      64760,      45660,       7650,       3840,      13760,
00:02:35,    155332,        940,        520,       1720,      64350,      48570,       7810,       3100,      14050,
00:02:36,    156285,        940,        510,       1790,      62730,      47740,       7600,       3660,      13200,
00:02:37,    157237,        810,        430,       2230,      62730,      47650,       6960,       3430,      14790,
00:02:38,    158190,       1000,        610,       1490,      63410,      47060,       7500,       2850,      13580,
00:02:39,    159142,        930,        390,       1550,      63770,      48650,       7920,       3590,      14270,
00:02:40,    160095,        910,        470,       1860,      62740,      47140,       6950,       4180,      14100,
00:02:41,    161047,        830,        560,       1880,      62140,      46030,       7210,       3480,      14280,
00:02:42,    162000,        860,        640,       1790,      63950,      45900,       7510,       3600,      13930,
00:02:42,    162952,        960,        530,       1600,      64190,      47500,       6980,       3370,      13760,
00:02:43,    163905,       1030,        440,       1630,      62420,      46440,       7410,       3220,      13730,
00:02:44,    164857,        860,        610,       1760,      64240,      48290,       7820,       3460,      13960,
00:02:45,    165810,        790,        320,       1700,      63120,      46400,       7020,       3820,      12980,
00:02:46,    166762,        880,        500,       1750,      62520,      47550,       7240,       3150,      14120,
00:02:47,    167715,        780,        630,       1630,      63310,      46820,       7850,       3290,      13840,
00:02:48,    168667,        660,        610,       1630,      62290,      46470,       6600,       3600,      13520,
00:02:49,    169620,        720,        580,       1820,      64470,      46280,       7270,       3630,      14700,
00:02:50,    170572,        820,        350,       1460,      63280,      47400,       7520,       3670,      14390,
00:02:51,    171525,        870,        580,       1340,      62480,      45790,       7330,       3460,      14160,
00:02:52,    172477,        970,        400,       1400,      62170,      46070,       7210,       3370,      13860,
00:02:53,    173430,        880,        540,       1400,      63240,      46200,       7650,       3090,      14030,
00:02:54,    174382,        920,        510,       1430,      63540,      45320,       7340,       3490,      14670,
00:02:55,    175335,        910,        420,       1690,      63850,      45390,       6580,       3590,      13430,
00:02:56,    176287,        860,        580,       1520,      63410,      45670,       7100,       3570,      14450,
00:02:57,    177240,        840,        530,       1540,      64270,      46230,       7040,       3440,      14200,
00:02:58,    178192,        740,        560,       1490,      61660,      46760,       8070,       3570,      13810,
00:02:59,    179145,        920,        370,       1760,      63830,      46200,       7920,       2980,      13510,
00:03:00,    180097,       1140,        440,       1750,      61320,      44910,       6740,       3110,      13940,
00:03:01,    181050,       1030,        600,       1600,      64510,      48490,       7250,       3400,      13890,
00:03:02,    182002,        820,        580,       1530,      61100,      45220,       8030,       3160,      14110,
00:03:02,    182955,        760,        470,       1570,      62820,      45110,       7250,       3490,      14060,
00:03:03,    183907,        810,        400,       1610,      62640,      45710,       6560,       2950,      13820,
00:03:04,    184860,        850,        510,       1840,      62690,      44340,       7090,       3490,      13550,
00:03:05,    185812,        660,        510,       1670,      62850,      46720,       7100,       3120,      13370,
00:03:06,    186765,       1000,        470,       1560,      62080,      45000,       6880,       3200,      13890,
00:03:07,    187717,        740,        610,       1600,      62170,      46010,       7460,       3420,      13580,
00:03:08,    188670,        750,        580,       1830,      62690,      46650,       7430,       3550,      13450,
00:03:09,    189622,        860,        520,       1830,      62330,      46340,       7810,       3290,      14910,
00:03:10,    190575,        820,        500,       1670,      60880,      45850,       6860,       3020,      13920,
00:03:11,    191527,        750,        450,       1620,      62820,      45420,       6890,       3420,      13650,
00:03:12,    192480,        810,        540,       1620,      61950,      45590,       6850,       3400,      13920,
00:03:13,    193432,        740,        520,       1660,      61750,      46190,       6660,       3260,      13640,
00:03:14,    194385,        730,        390,       1320,      62250,      45770,       7560,       3180,      14270,
00:03:15,    195337,       1060,        530,       1690,      61680,      46240,       7340,       3330,      13410,
00:03:16,    196290,        840,        600,       1850,      62520,      46300,       6590,       3280,      13110,
00:03:17,    197242,        900,        470,       1650,      62860,      47350,       7260,       3470,      13930,
00:03:18,    198195,        870,        530,       1700,      61950,      44850,       7720,       3470,      13300,
00:03:19,    199147,        740,        390,       1590,      62340,      46150,       7050,       3100,      13700,
00:03:20,    200100,        840,        410,       1680,      65560,      44630,       6570,       3580,      13440,
00:03:21,    201052,        960,        530,       1370,      62540,      45320,       6810,       3370,      13620,
00:03:22,    202005,        880,        500,       1780,      61960,      45150,       6720,       3540,      14250,
00:03:22,    202957,        940,        390,       1700,      61800,      44740,       7570,       3040,      13200,
00:03:23,    203910,        780,        480,       1330,      61790,      44870,       7320,       2880,      14120,
00:03:24,    204862,        850,        610,       1770,      61050,      44270,       6480,       2780,      13140,
00:03:25,    205815,        830,        390,       1610,      60460,      44610,       7040,       3350,      14270,
00:03:26,    206767,        700,        370,       1350,      62640,      45480,       7180,       3200,      14140,
00:03:27,    207720,        770,        320,       1710,      62770,      44920,       6700,       3290,      14240,
00:03:28,    208672,        990,        540,       1920,      61890,      44370,       6900,       3020,      13890,
00:03:29,    209625,        850,        540,       1500,      61640,      42480,       7120,       3160,      13900,
00:03:30,    210577,        810,        400,       1440,      61450,      43810,       6790,       3460,      14020,
00:03:31,    211530,        840,        550,       1620,      61010,      44660,       6890,       2680,      14240,
00:03:32,    212482,        900,        500,       1570,      61180,      44640,       7020,       3020,      13830,
00:03:33,    213435,        840,        560,       1540,      62270,      45280,       6860,       2880,      13270,
00:03:34,    214387,        840,        430,       1370,      63550,      45400,       6900,       3470,      13260,
00:03:35,    215340,        870,        560,       1920,      61240,      46710,       6060,       3030,      13990,
00:03:36,    216292,        990,        420,       1540,      60170,      43660,       7090,       3090,      13420,
00:03:37,    217245,        810,        460,       1620,      61450,      44790,       6770,       2890,      13170,
00:03:38,    218197,       1040,        520,       1670,      61470,      44190,       6760,       3170,      13790,
00:03:39,    219150,        840,        410,       1710,      62320,      45130,       6990,       3150,      13660,
00:03:40,    220102,        850,        710,       1220,      62260,      45630,       7050,       3120,      13900,
00:03:41,    221055,        910,        470,       1710,      62120,      43880,       7350,       3490,      13070,
00:03:42,    222007,        920,        360,       1550,      62270,      45000,       6620,       3190,      13450,
00:03:42,    222960,        830,        700,       1790,      60890,      46420,       7040,       3250,      13730,
00:03:43,    223912,        680,        550,       1690,      60850,      44040,       6700,       3290,      13370,
00:03:44,    224865,        920,        530,       1660,      61520,      43060,       7290,       3200,      13650,
00:03:45,    225817,        820,        370,       1310,      61660,      45070,       7080,       2620,      14190,
00:03:46,    226770,        970,        440,       1640,      61580,      44540,       6600,       3190,      13680,
00:03:47,    227722,        800,        450,       1660,      62100,      44540,       7270,       3130,      13370,
00:03:48,    228675,        780,        670,       1750,      60060,      44860,       6600,       2990,      13480,
00:03:49,    229627,        970,        610,       1870,      60480,      42690,       6440,       3240,      12710,
00:03:50,    230580,       1030,        370,       1700,      62450,      43060,       6550,       3080,      13530,
00:03:51,    231532,        750,        460,       1520,      61040,      43540,       5920,       3020,      14130,
00:03:52,    232485,        750,        450,       1790,      59890,      44330,       6240,       3300,      12860,
00:03:53,    233437,        770,        370,       1750,      62300,      44490,       6590,       3380,      14010,
00:03:54,    234390,        950,        530,       1720,      60000,      43240,       7230,       3180,      13490,
00:03:55,    235342,        810,        330,       1890,      61170,      43610,       6890,       2960,      13740,
00:03:56,    236295,        960,        550,       1680,      61530,      42810,       6650,       2920,      13600,
00:03:57,    237247,        930,        490,       1600,      60990,      42820,       7270,       2660,      12380,
00:03:58,    238200,        920,        460,       1500,      59990,      42760,       6940,       2880,      13200,
00:03:59,    239152,        930,        460,       1760,      60280,      42580,       7050,       3050,      13510,
00:04:00,    240105,        860,        650,       1500,      60950,      42910,       6610,       2900,      13300,
00:04:01,    241057,        970,        590,       1500,      58480,      43840,       6350,       2990,      13180,
00:04:02,    242010,        700,        480,       1410,      60350,      43760,       6730,       2910,      12630,
00:04:02,    242962,        850,        500,       1570,      62100,      42470,       6000,       2930,      13300,
00:04:03,    243915,        890,        530,       1640,      63040,      44070,       6340,       3110,      13420,
00:04:04,    244867,        890,        360,       1540,      62120,      43540,       6900,       3080,      13660,
00:04:05,    245820,        570,        450,       1830,      60460,      43460,       6310,       3250,      12880,
00:04:06,    246772,        870,        430,       1250,      61520,      44760,       6820,       2900,      13290,
00:04:07,    247725,        670,        500,       1320,      59780,      43350,       6470,       2920,      13560,
00:04:08,    248677,        990,        440,       1490,      59520,      43510,       6050,       2840,      12640,
00:04:09,    249630,        850,        400,       1460,      60670,      42880,       6690,       2790,      13590,
00:04:10,    250582,        970,        540,       1540,      60500,      43440,       6620,       2810,      12990,
00:04:11,    251535,       1010,        460,       1680,      61600,      43530,       6700,       3270,      13720,
00:04:12,    252487,        930,        630,       1570,      62400,      43500,       6190,       3380,      13340,
00:04:13,    253440,        820,        600,       1670,      61210,      43650,       6860,       3090,      13230,
00:04:14,    254392,       1060,        560,       1640,      60560,      43690,       6600,       2990,      13610,
00:04:15,    255345,       1020,        480,       1400,      60710,      45160,       6020,       2720,      13260,
00:04:16,    256297,        610,        480,       1540,      59880,      44510,       6450,       3520,      12460,
00:04:17,    257250,        780,        510,       1740,      61630,      42600,       6450,       2450,      12850,
00:04:18,    258202,        700,        640,       1760,      58560,      43900,       6830,       2850,      13270,
00:04:19,    259155,        840,        480,       1370,      62070,      43510,       6930,       2930,      12990,
00:04:20,    260107,        740,        510,       1490,      61390,      42420,       6300,       3160,      13050,
00:04:21,    261060,        860,        540,       1570,      58960,      43580,       6030,       2980,      13450,
00:04:22,    262012,        890,        490,       1550,      59070,      42400,       6120,       3250,      12960,
00:04:22,    262965,        840,        490,       1460,      61840,      42710,       6520,       2610,      12650,
00:04:23,    263917,        990,        510,       1310,      59280,      43460,       6280,       3030,      12700,
00:04:24,    264870,        840,        400,       1610,      60220,      42420,       6000,       2850,      12960,
00:04:25,    265822,        640,        620,       1150,      60750,      41830,       6590,       2810,      13370,
00:04:26,    266775,        790,        410,       1270,      61030,      41630,       6750,       2910,      13800,
00:04:27,    267727,        650,        270,       1790,      58070,      41730,       6190,       2700,      13050,
00:04:28,    268680,        830,        530,       1540,      59310,      42380,       6070,       2660,      12630,
00:04:29,    269632,        840,        440,       1310,      58980,      44330,       6470,       2630,      13190,
00:04:30,    270585,        640,        630,       1630,      60810,      42060,       6880,       2750,      12280,
00:04:31,    271537,        730,        430,       1430,      60090,      42730,       6670,       2990,      12660,
00:04:32,    272490,        840,        330,       1810,      58100,      41510,       7090,       2750,      13120,
00:04:33,    273442,        870,        520,       1390,      58080,      41650,       6700,       2820,      13040,
00:04:34,    274395,        860,        380,       1500,      60770,      41790,       6640,       3010,      13430,
00:04:35,    275347,        790,        550,       1600,      59450,      43220,       6570,       2980,      12950,
00:04:36,    276300,        850,        240,       1360,      61080,      43000,       6310,       2780,      13070,
00:04:37,    277252,        860,        520,       1530,      60050,      42560,       6480,       3520,      12280,
00:04:38,    278205,        820,        400,       1570,      59140,      42200,       6840,       3750,      13150,
00:04:39,    279157,        890,        470,       1590,      61110,      42170,       6320,       2520,      13020,
00:04:40,    280110,        940,        590,       1380,      59800,      40880,       6960,       2960,      12970,
00:04:41,    281062,        930,        390,       1530,      61110,      43640,       6510,       2780,      12300,
00:04:42,    282015,        780,        290,       1470,      59910,      43470,       6640,       2880,      13060,
00:04:42,    282967,        760,        510,       1200,      61660,      42670,       6140,       3260,      12520,
00:04:43,    283920,        720,        470,       1520,      59990,      42910,       6030,       3030,      13970,
00:04:44,    284872,        840,        480,       1620,      59030,      41300,       7020,       2870,      12190,
00:04:45,    285825,        700,        500,       1340,      60840,      42230,       6320,       2750,      12270,
00:04:46,    286777,        940,        480,       1800,      58970,      40890,       6890,       2840,      13980,
00:04:47,    287730,        900,        470,       1430,      61290,      42800,       6750,       3000,      12880,
00:04:48,    288682,        800,        470,       1470,      59160,      43070,       6210,       2770,      13670,
00:04:49,    289635,        910,        510,       1560,      61100,      41200,       6000,       2750,      13290,
00:04:50,    290587,        840,        560,       1550,      59820,      42850,       6250,       2760,      13210,
00:04:51,    291540,        820,        290,       1720,      58640,      43310,       6670,       3150,      13110,
00:04:52,    292492,        650,        460,       1680,      60010,      44760,       6500,       2910,      13160,
00:04:53,    293445,        770,        570,       1490,      58420,      44380,       6670,       3180,      12410,
00:04:54,    294397,        790,        570,       1430,      58020,      42710,       6740,       3060,      13080,
00:04:55,    295350,        860,        340,       1460,      60240,      39330,       6200,       3120,      12700,
00:04:56,    296302,        800,        710,       1340,      62130,      41510,       6580,       2630,      12640,
00:04:57,    297255,        820,        520,       1670,      61540,      42100,       6710,       2820,      12900,
00:04:58,    298207,       1000,        410,       1660,      59390,      43550,       6850,       2890,      13390,
00:04:59,    299160,        890,        430,       1840,      58530,      42760,       6580,       2980,      12870,
00:05:00,    300112,        860,        430,       1760,      59510,      40870,       6880,       2860,      13140,
