0000003225,scans,0000000130,DataLength
"header",0000000040,"lines"
"Date",3/29/2016,"Time",4:03:14 PM
"ID","HAL IDP LOW ENERGY #14936","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
00:09:04,    544498,        520,        290,       1300,     133460,      31480,       4320,       2660,       1210,      10070,
00:09:05,    545561,        750,        370,       1280,     135340,      32220,       5110,       2870,       1490,       9750,
00:09:06,    546624,        630,        450,       1150,     136330,      32840,       5050,       2830,       1490,      10820,
00:09:07,    547688,        530,        370,       1510,     131230,      31150,       4490,       2950,       1650,       9750,
00:09:08,    548751,        840,        540,       1240,     131800,      32590,       4980,       2990,       1200,       9540,
00:09:09,    549814,        730,        290,       1490,     136820,      31570,       5170,       2650,       1320,       9770,
00:09:10,    550878,        530,        340,       1420,     135250,      34050,       4290,       2930,       1290,       9330,
00:09:11,    551941,        580,        370,       1290,     137010,      32960,       4710,       2790,       1400,       9940,
00:09:13,    553004,        580,        240,       1270,     136730,      31880,       5020,       2350,       1480,      10010,
00:09:14,    554068,        590,        280,       1280,     135750,      32630,       4210,       2600,       1160,      10290,
00:09:15,    555131,        640,        310,       1130,     135130,      31960,       5280,       2600,       1490,       9800,
00:09:16,    556194,        680,        340,       1170,     136380,      32550,       4690,       2700,       1330,       9900,
00:09:17,    557258,        630,        370,       1130,     134330,      33060,       4580,       2810,       1320,      10900,
00:09:18,    558321,        630,        370,       1370,     135920,      30810,       4860,       2630,       1500,       9850,
00:09:19,    559384,        520,        370,       1230,     135560,      29850,       5060,       2790,       1360,       9800,
00:09:20,    560448,        560,        200,       1490,     132050,      32340,       4270,       2760,       1540,       9710,
00:09:21,    561511,        770,        270,       1320,     136530,      31930,       4710,       2640,       1310,       9560,
00:09:22,    562574,        570,        260,       1270,     133870,      32880,       4550,       2620,       1390,       9900,
00:09:23,    563638,        660,        310,       1180,     134600,      31480,       4810,       2720,       1350,       9880,
00:09:24,    564701,        520,        260,       1350,     134460,      32640,       4730,       2930,       1590,      10540,
00:09:25,    565764,        580,        250,       1410,     133190,      33130,       4630,       2410,       1290,      11060,
00:09:26,    566828,        560,        350,       1160,     134140,      33080,       4890,       2770,       1400,      10290,
00:09:27,    567891,        780,        350,       1110,     136430,      32240,       4640,       2810,       1300,       9830,
00:09:28,    568954,        640,        330,       1290,     133380,      31610,       5030,       2610,       1630,      10820,
00:09:30,    570018,        520,        230,       1260,     136320,      30680,       4680,       3060,       1570,       9790,
00:09:31,    571081,        640,        450,       1290,     133160,      33240,       4690,       2810,       1430,      10490,
00:09:32,    572144,        540,        260,       1260,     136370,      32650,       4860,       2680,       1370,       9860,
00:09:33,    573208,        480,        260,       1350,     134790,      33080,       4440,       2680,       1460,      10010,
00:09:34,    574271,        620,        420,       1290,     136320,      33910,       4720,       2760,       1360,       9720,
00:09:35,    575334,        610,        400,       1320,     133380,      32200,       5070,       2930,       1370,      10070,
00:09:36,    576398,        550,        290,       1460,     135390,      31050,       4480,       2930,       1420,      10180,
00:09:37,    577461,        480,        290,       1520,     136900,      31210,       4900,       2610,       1440,       9980,
00:09:38,    578524,        730,        400,       1470,     138200,      32460,       4270,       2750,       1400,       9980,
00:09:39,    579588,        670,        370,       1000,     134510,      31860,       5300,       2550,       1160,       9010,
00:09:40,    580651,        540,        280,       1430,     134410,      32450,       4790,       2900,       1400,      10290,
00:09:41,    581714,        580,        300,       1190,     135040,      31390,       4890,       2940,       1230,       9650,
00:09:42,    582778,        690,        380,       1130,     136620,      32710,       5110,       2550,       1400,      10150,
00:09:43,    583841,        600,        370,       1030,     131770,      32520,       4630,       2440,       1550,       9660,
00:09:44,    584904,        690,        170,       1200,     135340,      33080,       4620,       2560,       1360,      10070,
00:09:45,    585968,        520,        410,       1060,     135010,      33200,       5070,       2750,       1660,       9830,
00:09:47,    587031,        550,        360,       1490,     134190,      33380,       4900,       2760,       1470,       9900,
00:09:48,    588094,        560,        330,       1380,     133610,      33560,       4950,       2510,       1360,      10200,
00:09:49,    589158,        520,        280,       1280,     133210,      30940,       4730,       2480,       1050,       9560,
00:09:50,    590221,        490,        380,       1220,     136750,      33710,       4660,       2530,       1320,      10180,
00:09:51,    591284,        650,        300,       1410,     136170,      31190,       4800,       3060,       1370,      10260,
00:09:52,    592348,        570,        370,       1350,     137280,      33030,       4500,       2830,       1440,       9600,
00:09:53,    593411,        580,        400,       1180,     134430,      32720,       4810,       2520,       1250,      10250,
00:09:54,    594474,        530,        350,       1180,     134330,      32850,       5100,       3090,       1200,       9650,
00:09:55,    595538,        580,        450,       1220,     136340,      33530,       4140,       3170,       1220,      10270,
00:09:56,    596601,        570,        250,       1090,     134520,      33760,       4510,       2960,       1670,      10160,
00:09:57,    597664,        540,        420,       1250,     134270,      32840,       4660,       2620,       1260,      10650,
00:09:58,    598728,        810,        470,       1180,     134810,      31970,       4860,       3260,       1540,      10460,
00:09:59,    599791,        600,        300,       1100,     136620,      33240,       4880,       2760,       1050,       9660,
00:10:00,    600854,        780,        310,       1270,     136480,      32750,       4580,       3040,       1230,       9570,
00:10:01,    601918,        640,        420,       1200,     131820,      32620,       5530,       2790,       1340,       9800,
00:10:02,    602981,        530,        350,       1300,     133150,      33110,       4500,       2700,       1600,       9540,
00:10:04,    604044,        640,        300,       1250,     135750,      33700,       4990,       2730,       1190,       9690,
00:10:05,    605108,        740,        320,       1430,     133300,      34760,       5130,       2840,       1540,      10530,
00:10:06,    606171,        530,        390,       1200,     133850,      33530,       4850,       3000,       1270,       9420,
00:10:07,    607234,        570,        350,       1310,     135530,      33990,       4800,       2850,       1520,      10330,
00:10:08,    608298,        610,        270,       1490,     135370,      31810,       4950,       2950,       1380,      11030,
00:10:09,    609361,        760,        280,       1480,     132160,      33310,       5250,       2830,       1440,       9580,
00:10:10,    610424,        650,        330,       1370,     134280,      33630,       5100,       2670,       1290,      10090,
00:10:11,    611488,        600,        480,       1190,     137390,      32750,       4710,       2570,       1450,       9740,
00:10:12,    612551,        550,        250,       1340,     135160,      32640,       4590,       2600,       1300,       9510,
00:10:13,    613614,        640,        230,       1180,     135670,      33150,       5220,       2560,       1410,      10550,
00:10:14,    614678,        680,        340,       1420,     135700,      32800,       4930,       2630,       1450,       9670,
00:10:15,    615741,        720,        340,       1460,     134210,      32480,       4940,       3190,       1500,       9730,
00:10:16,    616804,        600,        270,       1130,     134620,      32500,       4910,       2690,       1580,       9250,
00:10:17,    617868,        530,        460,       1290,     136590,      33340,       5090,       2980,       1210,       8670,
00:10:18,    618931,        490,        350,       1450,     133420,      33870,       5090,       2620,       1330,      10360,
00:10:19,    619994,        590,        280,       1390,     134670,      33350,       5120,       2660,       1070,       9530,
00:10:21,    621058,        640,        400,       1370,     137930,      32240,       5010,       3430,       1670,       9800,
00:10:22,    622121,        570,        370,       1480,     135820,      33530,       4810,       2630,       1400,      11190,
00:10:23,    623184,        700,        240,       1230,     137090,      31820,       4650,       2840,       1470,      10030,
00:10:24,    624248,        650,        420,       1270,     137140,      33220,       5270,       2760,       1270,       9750,
00:10:25,    625311,        770,        400,       1060,     138110,      32140,       4760,       2920,       1600,       9950,
00:10:26,    626374,        680,        350,       1110,     138280,      33420,       5730,       2520,       1520,      10470,
00:10:27,    627438,        750,        560,       1660,     136730,      33760,       4900,       2890,       1090,      10010,
00:10:28,    628501,        650,        310,       1330,     135390,      32610,       5380,       2630,       1080,      10180,
00:10:29,    629564,        630,        440,       1070,     136270,      33300,       4770,       2900,       1260,       9620,
00:10:30,    630628,        560,        200,       1410,     136000,      33970,       5290,       2880,       1510,       9650,
00:10:31,    631691,        480,        530,       1390,     136030,      32520,       5130,       2740,       1440,       9710,
00:10:32,    632754,        660,        540,       1200,     135700,      34250,       5110,       2720,       1340,      10050,
00:10:33,    633818,        610,        320,       1180,     138820,      33550,       4660,       2620,       1270,      10090,
00:10:34,    634881,        490,        280,       1270,     136220,      32250,       5310,       2720,       1440,      10020,
00:10:35,    635944,        670,        490,       1330,     137580,      31980,       4390,       2950,       1480,      10030,
00:10:37,    637008,        620,        430,       1340,     134420,      34560,       5100,       2640,       1720,       9940,
00:10:38,    638071,        580,        350,       1330,     135480,      32870,       4650,       2640,       1580,      10560,
00:10:39,    639134,        570,        350,       1550,     134070,      32510,       4980,       2780,       1270,      10330,
00:10:40,    640198,        620,        250,       1320,     135300,      33470,       4700,       3230,       1350,      10140,
00:10:41,    641261,        570,        330,       1310,     139650,      33110,       5440,       2960,       1470,      10190,
00:10:42,    642324,        590,        230,       1240,     137920,      33080,       5060,       2700,       1450,      10040,
00:10:43,    643388,        490,        410,       1440,     137700,      32320,       4770,       2310,       1280,       9960,
00:10:44,    644451,        470,        480,       1390,     135360,      32230,       4910,       2890,       1290,       9050,
00:10:45,    645514,        720,        370,       1420,     134340,      32140,       5250,       2470,       1020,      10000,
00:10:46,    646578,        620,        250,       1550,     137080,      32760,       4720,       2640,       1510,       9790,
00:10:47,    647641,        570,        350,       1150,     136870,      33460,       4930,       2960,       1610,      10040,
00:10:48,    648704,        540,        260,       1250,     138650,      33660,       4830,       2750,       1390,      10380,
00:10:49,    649768,        630,        350,       1070,     135550,      34520,       5730,       2580,       1250,      10120,
00:10:50,    650831,        670,        380,       1420,     138620,      33130,       4920,       2610,       1370,      10600,
00:10:51,    651894,        610,        400,       1550,     136600,      32780,       5150,       2910,       1440,      10510,
00:10:52,    652958,        490,        300,       1460,     135680,      33360,       4970,       2850,       1300,       9970,
00:10:54,    654021,        800,        290,       1430,     135590,      34450,       4990,       2560,       1680,      10220,
00:10:55,    655084,        740,        390,       1280,     133010,      33540,       4980,       3080,       1280,      10120,
00:10:56,    656148,        480,        520,       1250,     135500,      33800,       5050,       2990,       1460,      10750,
00:10:57,    657211,        700,        330,       1090,     137490,      33990,       4700,       2580,       1260,       9960,
00:10:58,    658274,        720,        230,       1260,     137660,      35540,       4900,       2870,       1450,      10890,
00:10:59,    659338,        780,        390,       1260,     136760,      35350,       4390,       2360,       1450,       9670,
00:11:00,    660401,        600,        250,       1180,     138070,      33320,       5250,       2930,       1320,       9810,
00:11:01,    661464,        520,        350,       1570,     139850,      33520,       4830,       2910,       1610,      10650,
00:11:02,    662528,        580,        310,       1290,     134070,      34100,       4780,       2660,       1390,       9150,
00:11:03,    663591,        530,        320,       1260,     138000,      34070,       4890,       2860,       1580,       9760,
00:11:04,    664654,        560,        420,       1360,     136530,      33890,       4730,       2800,       1230,       9920,
00:11:05,    665718,        590,        330,       1270,     134440,      34330,       4710,       2790,       1360,      10110,
00:11:06,    666781,        520,        320,       1260,     136510,      33590,       4840,       2650,       1450,       9390,
00:11:07,    667844,        660,        420,       1300,     139320,      35110,       5390,       2530,       1510,      10110,
00:11:08,    668908,        620,        340,       1400,     136370,      32880,       5220,       2790,       1280,      10230,
00:11:09,    669971,        610,        380,       1230,     137760,      33300,       5380,       2940,       1370,      10270,
00:11:11,    671034,        530,        300,       1150,     137810,      32970,       4650,       2910,       1300,      11080,
00:11:12,    672098,        580,        490,       1170,     135670,      33400,       4540,       2750,       1630,      10240,
00:11:13,    673161,        800,        220,       1180,     139550,      33400,       5150,       2330,       1240,      10030,
00:11:14,    674224,        680,        370,       1510,     136480,      34220,       4970,       2660,       1430,       9680,
00:11:15,    675288,        480,        370,       1150,     137340,      33570,       5140,       2370,       1490,       9910,
00:11:16,    676351,        480,        370,       1180,     137320,      33990,       4490,       2760,       1400,       9890,
00:11:17,    677414,        640,        280,       1320,     137390,      33790,       4760,       2740,       1330,      10290,
00:11:18,    678478,        560,        450,       1180,     138240,      33710,       5070,       2750,       1610,       9660,
00:11:19,    679541,        510,        350,       1340,     139070,      33580,       5170,       2640,       1280,       9970,
00:11:20,    680604,        710,        460,       1460,     135600,      33720,       5370,       2740,       1270,      10400,
00:11:21,    681668,        550,        400,       1520,     137920,      32660,       5350,       2820,       1290,      10090,
00:11:22,    682731,        590,        260,       1130,     135740,      33010,       5450,       2430,       1500,       9570,
00:11:23,    683794,        650,        300,       1380,     138220,      33460,       5180,       2820,       1230,      10580,
00:11:24,    684858,        680,        250,       1400,     137230,      33640,       5290,       2620,       1350,      10300,
00:11:25,    685921,        660,        230,       1350,     137250,      33350,       4910,       2790,       1070,       9830,
00:11:26,    686984,        590,        270,       1210,     138860,      34800,       5120,       2090,       1440,      10440,
00:11:28,    688048,        670,        490,       1260,     134900,      32500,       4740,       3090,       1370,      10440,
00:11:29,    689111,        730,        330,       1300,     139530,      33480,       5180,       2680,       1540,       9770,
00:11:30,    690174,        610,        440,       1250,     138680,      34060,       5260,       2190,       1310,      10210,
00:11:31,    691238,        670,        270,       1650,     137380,      34130,       5210,       2910,       1530,       9740,
00:11:32,    692301,        560,        370,       1330,     138100,      33630,       5150,       2750,       1220,      10540,
00:11:33,    693364,        560,        460,       1380,     139210,      34360,       5480,       2550,       1550,       9940,
00:11:34,    694428,        820,        400,        970,     136480,      33890,       5060,       2960,       1250,       9590,
00:11:35,    695491,        700,        310,       1480,     138700,      33290,       5280,       2710,       1360,       9580,
00:11:36,    696554,        820,        390,       1240,     136300,      33690,       4450,       3260,       1370,      10230,
00:11:37,    697618,        630,        370,       1150,     137550,      35010,       5080,       2730,       1750,      10390,
00:11:38,    698681,        570,        400,       1000,     136080,      34460,       5480,       3020,       1520,      10680,
00:11:39,    699744,        510,        380,       1240,     137860,      35120,       4870,       2820,       1000,      10550,
00:11:40,    700808,        580,        380,       1240,     135570,      32950,       5210,       3000,       1470,      10260,
00:11:41,    701871,        790,        290,       1270,     138400,      33980,       4970,       2910,       1330,      10460,
00:11:42,    702934,        570,        210,       1300,     137190,      32560,       5000,       2780,       1430,       9970,
00:11:43,    703998,        680,        370,       1440,     138810,      34700,       5250,       2560,       1440,      10080,
00:11:45,    705061,        740,        350,       1130,     139530,      33950,       4870,       2720,       1280,       9560,
00:11:46,    706124,        750,        340,       1480,     137350,      33270,       4910,       2520,       1320,       9970,
00:11:47,    707188,        520,        280,       1430,     137730,      35390,       5020,       2630,       1250,      10140,
00:11:48,    708251,        580,        380,       1530,     138180,      32790,       5300,       2490,       1380,       9960,
00:11:49,    709314,        580,        280,       1400,     138570,      33830,       5420,       2430,       1480,       9730,
00:11:50,    710378,        660,        420,       1090,     136610,      33100,       5380,       2830,       1360,      10010,
00:11:51,    711441,        500,        320,       1180,     136990,      32100,       5430,       2920,       1320,       9180,
00:11:52,    712504,        580,        280,       1180,     137190,      32180,       4900,       2900,       1190,      10080,
00:11:53,    713568,        670,        340,       1540,     135850,      34940,       5030,       2970,       1410,      10370,
00:11:54,    714631,        540,        340,       1320,     135550,      33830,       5060,       2650,       1630,      10030,
00:11:55,    715694,        550,        210,       1270,     137580,      34420,       5260,       3050,       1270,      10390,
00:11:56,    716758,        550,        390,       1290,     136990,      33040,       5170,       2550,       1590,       9710,
00:11:57,    717821,        510,        300,       1240,     138570,      33120,       4870,       3110,       1610,       9700,
00:11:58,    718884,        580,        370,       1520,     138060,      32480,       4740,       2670,       1250,       9960,
00:11:59,    719948,        680,        340,       1360,     138530,      33330,       5080,       2500,       1340,      10900,
00:12:01,    721011,        840,        280,       1440,     140170,      33550,       5410,       2880,       1310,       9820,
00:12:02,    722074,        490,        350,       1390,     138410,      33190,       4690,       2890,       1330,      10290,
00:12:03,    723138,        550,        450,       1390,     137810,      34550,       4820,       2870,       1830,       9730,
00:12:04,    724201,        750,        320,       1270,     137880,      33280,       5130,       2790,       1460,       9370,
00:12:05,    725264,        730,        350,       1090,     140830,      34010,       5150,       3190,       1290,      10440,
00:12:06,    726328,        730,        470,       1500,     138870,      33510,       5010,       2310,       1330,      10340,
00:12:07,    727391,        620,        420,       1190,     137610,      33870,       5070,       3180,       1640,      10040,
00:12:08,    728454,        670,        280,       1350,     139960,      34370,       4850,       2950,       1580,       9290,
00:12:09,    729518,        570,        380,       1510,     138350,      33850,       5420,       2730,       1300,       9570,
00:12:10,    730581,        680,        270,       1040,     137370,      34150,       4970,       2600,       1760,      10110,
00:12:11,    731644,        770,        370,       1350,     138580,      33310,       5160,       2290,       1300,       9790,
00:12:12,    732708,        660,        260,       1240,     138600,      34470,       5140,       2750,       1440,       9600,
00:12:13,    733771,        690,        330,       1350,     138500,      33260,       4850,       2740,       1200,       9330,
00:12:14,    734834,        580,        240,       1200,     138650,      33600,       4650,       2750,       1440,      10470,
00:12:15,    735898,        750,        340,       1180,     139210,      33020,       5680,       3120,       1740,       9780,
00:12:16,    736961,        640,        350,       1330,     137660,      34540,       5420,       2770,       1370,      10200,
00:12:18,    738024,        770,        280,       1460,     140980,      33160,       5040,       2840,       1590,       9810,
00:12:19,    739088,        830,        390,       1410,     140950,      34670,       5160,       2430,       1630,       9980,
00:12:20,    740151,        560,        430,       1320,     138410,      34150,       5420,       2900,       1660,      10000,
00:12:21,    741214,        700,        360,       1100,     137520,      33520,       5160,       2630,       1510,       9930,
00:12:22,    742278,        580,        400,       1190,     139000,      34530,       5020,       3080,       1460,       9610,
00:12:23,    743341,        670,        390,       1270,     142450,      33860,       5590,       2930,       1340,      10110,
00:12:24,    744404,        740,        280,       1410,     140770,      31430,       4870,       2780,       1330,      10220,
00:12:25,    745468,        580,        300,       1370,     138780,      34420,       4570,       2940,       1510,      10380,
00:12:26,    746531,        780,        330,       1330,     140030,      33370,       4840,       2820,       1390,      10350,
00:12:27,    747594,        480,        340,       1280,     135020,      34210,       5080,       2700,       1270,       9190,
00:12:28,    748658,        740,        340,       1100,     142160,      33830,       5140,       2850,       1390,      10480,
00:12:29,    749721,        700,        330,       1170,     139960,      34140,       5030,       2840,       1520,       9960,
00:12:30,    750784,        630,        420,       1160,     140770,      33790,       5010,       2530,       1480,      10070,
00:12:31,    751848,        570,        210,       1160,     139100,      34310,       5150,       2950,       1530,       9430,
00:12:32,    752911,        740,        340,       1240,     137180,      34260,       5080,       2910,       1450,       9850,
00:12:33,    753974,        630,        230,       1200,     141110,      33880,       6010,       2940,       1570,      10230,
00:12:35,    755038,        690,        340,       1250,     138900,      34360,       5190,       2900,       1440,      10110,
00:12:36,    756101,        660,        210,       1380,     138520,      34210,       5360,       2350,       1400,      10840,
00:12:37,    757164,        750,        470,       1250,     141370,      33310,       5250,       2760,       1540,      10050,
00:12:38,    758228,        650,        300,       1230,     139990,      33950,       4990,       2840,       1400,      10120,
00:12:39,    759291,        560,        410,       1230,     137800,      32730,       5240,       3170,       1420,       9880,
00:12:40,    760354,        660,        260,       1300,     136160,      33510,       5060,       2340,       1440,      10140,
00:12:41,    761418,        680,        270,       1160,     139180,      33270,       4840,       2530,       1320,      10740,
00:12:42,    762481,        710,        480,       1620,     137830,      33420,       5650,       2890,       1310,      10010,
00:12:43,    763544,        650,        410,       1330,     139170,      34250,       5290,       3260,       1390,      10580,
00:12:44,    764608,        710,        190,       1500,     136940,      35180,       5040,       3230,       1600,       9950,
00:12:45,    765671,        650,        380,       1400,     139340,      33180,       5310,       2950,       1480,       9920,
00:12:46,    766734,        690,        360,       1360,     139720,      34380,       4870,       2850,       1490,       9940,
00:12:47,    767798,        610,        290,       1480,     136840,      33560,       5050,       2930,       1270,       9610,
00:12:48,    768861,        580,        250,       1330,     139450,      34960,       5190,       2610,       1310,      10430,
00:12:49,    769924,        670,        420,       1240,     140330,      34890,       5160,       2430,       1420,      10000,
00:12:50,    770988,        750,        340,       1430,     140480,      33200,       5160,       2560,       1370,       9680,
00:12:52,    772051,        680,        460,       1210,     138470,      34550,       5720,       2650,       1140,       9800,
00:12:53,    773114,        740,        500,       1170,     139040,      34110,       4830,       2800,       1480,      10010,
00:12:54,    774178,        750,        450,       1260,     141990,      31840,       5210,       2270,       1330,       9500,
00:12:55,    775241,        550,        220,       1390,     142480,      34100,       4740,       2740,       1250,      10610,
00:12:56,    776304,        470,        220,       1340,     138250,      34490,       4930,       2480,       1790,      10080,
00:12:57,    777368,        670,        360,       1140,     139780,      33510,       5320,       2930,       1180,       9950,
00:12:58,    778431,        720,        290,       1280,     137460,      34440,       5270,       2630,       1490,       9950,
00:12:59,    779494,        670,        370,       1170,     138230,      34080,       5050,       2510,       1430,      10550,
00:13:00,    780558,        640,        460,       1270,     140820,      34020,       5010,       2900,       1400,      10410,
00:13:01,    781621,        720,        480,       1410,     138780,      34080,       5520,       3200,       1190,      10530,
00:13:02,    782684,        530,        350,       1170,     139850,      32800,       5320,       2840,       1410,       9700,
00:13:03,    783748,        610,        270,       1180,     137210,      35240,       4580,       2550,       1350,       9720,
00:13:04,    784811,        530,        370,        980,     140050,      33960,       5110,       2750,       1560,      10810,
00:13:05,    785874,        610,        310,       1100,     139980,      34190,       5150,       2380,       1640,      10980,
00:13:06,    786938,        600,        300,       1270,     141230,      33710,       5150,       2710,       1430,      10520,
00:13:08,    788001,        760,        240,       1190,     139740,      34330,       4820,       2860,       1290,      10230,
00:13:09,    789064,        570,        430,       1530,     139970,      33190,       4930,       2780,       1460,       9950,
00:13:10,    790128,        620,        300,       1200,     142590,      33590,       5230,       2830,       1380,      10050,
00:13:11,    791191,        790,        430,       1230,     138600,      34130,       5120,       2670,       1330,       9830,
00:13:12,    792254,        670,        350,       1300,     140300,      34530,       5180,       2850,       1530,       9810,
00:13:13,    793318,        760,        470,       1260,     139900,      33690,       5490,       3070,       1220,      10490,
00:13:14,    794381,        630,        440,       1220,     141430,      33800,       4860,       2830,       1320,      10350,
00:13:15,    795444,        620,        230,       1330,     140060,      34190,       5460,       2640,       1530,      10170,
00:13:16,    796508,        500,        380,       1060,     139510,      34570,       4880,       3250,       1400,      10280,
00:13:17,    797571,        670,        310,       1240,     140410,      33140,       5160,       2830,       1320,       9450,
00:13:18,    798634,        860,        310,       1320,     139820,      33150,       4810,       2530,       1520,      10350,
00:13:19,    799698,        750,        260,       1220,     144010,      34730,       5060,       2600,       1420,      10260,
00:13:20,    800761,        720,        360,       1480,     137850,      33630,       4710,       2580,       1450,      10500,
00:13:21,    801824,        710,        330,       1400,     141520,      33670,       5200,       2690,       1650,      10450,
00:13:22,    802888,        710,        360,       1320,     141100,      33990,       4910,       2840,       1380,      10420,
00:13:23,    803951,        780,        280,       1200,     137180,      33760,       5140,       2850,       1550,      10710,
00:13:25,    805014,        710,        460,       1230,     139750,      32760,       4940,       2610,       1270,      10300,
00:13:26,    806078,        620,        330,       1270,     140490,      35740,       4530,       2650,       1550,      10710,
00:13:27,    807141,        650,        340,       1400,     139680,      34400,       4800,       3020,       1240,      10600,
00:13:28,    808204,        600,        510,       1300,     142440,      32970,       5120,       2620,       1630,      10720,
00:13:29,    809268,        500,        330,       1420,     141430,      34870,       5020,       2450,       1490,      10800,
00:13:30,    810331,        550,        430,       1590,     141840,      33420,       5250,       2820,       1260,      10030,
00:13:31,    811394,        660,        390,       1410,     137780,      35060,       4740,       2530,       1430,       9690,
00:13:32,    812458,        790,        370,       1140,     140630,      33470,       5250,       2680,       1280,      10340,
00:13:33,    813521,        700,        280,       1410,     139910,      35190,       4980,       2850,       1660,      11060,
00:13:34,    814584,        630,        360,       1310,     139730,      34080,       5190,       2670,       1460,       9400,
00:13:35,    815648,        760,        300,       1430,     144450,      33280,       4830,       2550,       1440,      10040,
00:13:36,    816711,        680,        380,       1370,     140430,      35290,       5500,       3120,       1210,      10460,
00:13:37,    817774,        760,        430,       1520,     140140,      35810,       5660,       2700,       1200,       9920,
00:13:38,    818838,        640,        360,       1420,     138800,      34700,       5250,       2320,       1390,      10110,
00:13:39,    819901,        470,        260,       1380,     140330,      34460,       5410,       3010,       1540,      10770,
00:13:40,    820964,        590,        330,       1280,     138470,      33640,       5540,       3020,       1880,       9670,
00:13:42,    822028,        520,        320,       1310,     140730,      34060,       5310,       3070,       1170,       9760,
00:13:43,    823091,        740,        470,       1230,     139880,      33970,       5760,       2960,       1580,      10140,
00:13:44,    824154,        620,        270,       1250,     139540,      33940,       5390,       2850,       1370,      10020,
00:13:45,    825218,        790,        430,       1270,     138110,      34650,       5400,       2550,       1610,      10160,
00:13:46,    826281,        600,        300,       1140,     140320,      34950,       5210,       2790,       1510,      10760,
00:13:47,    827344,        600,        330,       1360,     138370,      34150,       5810,       2410,       1560,      10150,
00:13:48,    828408,        540,        210,       1450,     139670,      35090,       4950,       2920,       1490,      10110,
00:13:49,    829471,        600,        300,       1130,     140860,      34640,       5290,       2380,       1410,       9510,
00:13:50,    830534,        730,        280,       1360,     139130,      34870,       5110,       2470,       1310,      10060,
00:13:51,    831598,        640,        330,       1120,     141210,      35000,       5060,       2900,       1560,      10520,
00:13:52,    832661,        760,        350,       1280,     140610,      34310,       5320,       2570,       1310,      10560,
00:13:53,    833724,        610,        350,       1190,     141640,      34020,       5280,       2630,       1340,      10210,
00:13:54,    834788,        620,        400,       1230,     140520,      33230,       5230,       3060,       1570,      10110,
00:13:55,    835851,        650,        240,       1110,     141350,      33670,       5420,       2510,       1210,      10460,
00:13:56,    836914,        840,        510,       1290,     137820,      33900,       5060,       2920,       1830,      10510,
00:13:57,    837978,        590,        370,       1430,     138900,      34690,       4460,       2540,       1550,       9520,
00:13:59,    839041,        570,        480,       1110,     143440,      33960,       5150,       2950,       1410,       9770,
00:14:00,    840104,        840,        270,       1570,     141470,      33430,       5310,       3120,       1310,      10920,
00:14:01,    841168,        400,        330,       1260,     142530,      35100,       4950,       2910,       1380,      10360,
00:14:02,    842231,        480,        280,       1350,     143150,      33830,       4690,       2810,       1350,      10390,
00:14:03,    843294,        670,        310,       1280,     140910,      34630,       5130,       2770,       1670,      10080,
00:14:04,    844358,        590,        300,       1410,     143160,      33970,       5180,       2850,       1510,      10100,
00:14:05,    845421,        520,        350,       1500,     141490,      34300,       4770,       3300,       1620,      10250,
00:14:06,    846484,        590,        540,       1290,     141130,      35650,       5640,       2480,       1450,      10650,
00:14:07,    847548,        580,        300,       1530,     141780,      35940,       5660,       2240,       1710,      10420,
00:14:08,    848611,        520,        350,       1470,     142870,      34990,       5360,       2730,       1640,      10930,
00:14:09,    849674,        610,        390,       1300,     140660,      34450,       5460,       2510,       1160,      10030,
00:14:10,    850738,        730,        500,       1440,     142490,      34400,       4830,       2820,       1500,       9680,
00:14:11,    851801,        770,        380,       1020,     140540,      34760,       4860,       3110,       1420,       9790,
00:14:12,    852864,        640,        350,       1250,     144560,      35700,       5480,       2570,       1210,      10500,
00:14:13,    853928,        700,        400,       1300,     139760,      35810,       5200,       2340,       1600,       9890,
00:14:14,    854991,        790,        340,       1310,     143140,      35290,       4910,       3130,       1300,      10410,
00:14:16,    856054,        700,        390,       1500,     139820,      35220,       5090,       2950,       1340,       9660,
00:14:17,    857118,        690,        340,       1350,     138520,      34620,       4950,       2470,       1260,      10750,
00:14:18,    858181,        680,        360,       1540,     139460,      34900,       5170,       2400,       1010,      10420,
00:14:19,    859244,        580,        460,       1320,     141410,      33580,       5420,       2650,       1490,      10350,
00:14:20,    860308,        730,        250,       1320,     140500,      36130,       5040,       2730,       1440,       9940,
00:14:21,    861371,        690,        430,       1050,     142250,      34910,       5360,       2610,       1550,       9530,
00:14:22,    862434,        590,        420,       1050,     140900,      35220,       4530,       2220,       1380,       9930,
00:14:23,    863498,        640,        310,       1570,     138220,      35270,       5770,       2820,       1400,      10060,
00:14:24,    864561,        700,        340,       1260,     142450,      36130,       5280,       2580,       1590,       9330,
00:14:25,    865624,        570,        360,       1500,     142070,      35070,       5320,       2550,       1170,      10010,
00:14:26,    866688,        650,        610,       1310,     143860,      36390,       5010,       2670,       1460,       9960,
00:14:27,    867751,        610,        430,       1520,     142370,      36430,       5270,       2500,       1340,      10980,
00:14:28,    868814,        680,        490,       1010,     141600,      36840,       5490,       2590,       1360,      10800,
00:14:29,    869878,        490,        400,       1350,     142570,      36520,       5720,       2850,       1190,       9540,
00:14:30,    870941,        720,        270,       1430,     144360,      35440,       4730,       2690,       1570,      10780,
